Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y,Velocity_X,Velocity_Y,Speed,Accel_X,Accel_Y,Acceleration,Direction
0,1,388.06412,243.89276,346.24802,262.73758,309.41202,283.31122,4.925014478633286,346.27839685183517,262.6739286600751,,,,,,,
1,1,386.69427,244.19067,345.29742,262.8581,310.21506,283.47348,6.167263487593444,345.330563124629,262.9334101595139,-0.9478337272061594,0.25948149943883436,0.9827102436530037,,,,2.874377134619605
2,1,385.69293,243.69186,344.65933,263.67776,309.1423,284.0426,3.860264287882721,344.6092110212865,263.718118314465,-0.7213521033424968,0.7847081549510904,1.0658873042884922,0.22648162386366266,0.525226655512256,0.5719763680507366,2.314151870809637
3,1,381.23282,243.98528,343.5776,265.58136,308.08878,283.65485,2.846751012583262,343.9991839645591,264.64705009519383,-0.6100270567274038,0.9289317807288171,1.1113268030545786,0.11132504661509302,0.14422362577772674,0.18219143842762314,2.1518653166969406
4,1,382.83252,243.23091,343.78687,265.24103,307.91748,284.06918,1.714634973659627,343.3853253771982,265.5217893616128,-0.6138585873608804,0.874739266418942,1.0686398595840623,-0.003831530633476632,-0.05419251430987515,0.054327794306609695,2.182703717560699
5,1,380.57455,243.8089,343.0598,265.9065,308.4896,285.1233,1.4310814051680447,342.67094427309127,266.23040053103006,-0.7143811041069625,0.7086111694172814,1.0062157578412345,-0.10052251674608215,-0.16612809700166054,0.19417343017611727,2.360249257864358
6,1,378.83353,244.55472,341.10922,266.87793,306.57797,286.60028,0.8822656372609079,341.8332120306698,266.8242833606913,-0.8377322424214526,0.5938828296612542,1.0268846699405605,-0.12335113831449007,-0.11472833975602725,0.1684579925876326,2.524907001783189
7,1,379.36456,244.63814,340.5877,267.09653,305.275,287.6662,0.1440176537594674,340.86776561950177,267.39567144282597,-0.9654464111680454,0.5713880821346606,1.1218605587339205,-0.1277141687465928,-0.022494747526593528,0.12968007774873658,2.6071960794046296
8,1,379.45557,245.65001,339.54303,267.85773,303.9908,289.38068,2.098258106130389,339.78292068165814,268.0187143389401,-1.0848449378436271,0.6230428961141001,1.25102797313377,-0.1193985266755817,0.051654813979439496,0.13009315116311887,2.6202732000928997
9,1,371.69846,248.87778,337.65567,269.11166,303.99973,288.64526,0.595447855542071,338.63770754922285,268.6952254876443,-1.1452131324352877,0.6765111487042077,1.33010542928872,-0.06036819459166054,0.05346825259010757,0.08064225290315331,2.6080176051936395
