ID,Other_ID,Frame,Distance,Repulsion_Force_ID1,Repulsion_Force_ID2
1,2,473,2.96515384113438,-1.2239947170317873,23.897046591911533
1,2,509,4.200697375738876,1.5463611954403529,-0.8800564526300578
1,2,510,4.963893244361639,-0.5333486765004105,-0.7147742311770295
1,2,511,6.342363161665334,-1.0577987132464926,-0.4863604638671737
1,2,512,7.7706915156807685,-1.1215055170388541,-0.353909409185686
1,2,513,8.992826973813491,-0.74419375798162,-0.48762066395290904
1,2,514,9.446278152277232,0.3534107819297685,-0.8149303781794341
1,2,515,10.781616440340127,-0.43555245163291645,-0.9008319753867546
1,2,516,11.966140632480025,-0.40773262446873193,-0.7770036829866164
1,2,517,11.511099372814822,1.0784915124719485,-0.6244957861072105
1,2,530,8.53144432126331,-0.815186841158035,-1.2125666509799655
1,3,65,5.9142277385714594,-1.3048929469054356,0.3383857644419373
1,3,66,10.702437696469033,-4.9448759173006245,-1.820225090072198
1,3,73,13.99021119475707,-1.3673608788537253,2.725678425155494
1,3,74,12.365895149701661,-0.6827709002629658,2.2145712673071176
1,3,92,5.820503757473025,-3.3912476917959595,0.13929471619512301
1,3,93,8.624613210780355,-3.1557044735108435,0.28908293123399176
1,3,94,11.880345868131291,-3.5360405955843333,0.27436735955573527
1,3,95,14.953056115819557,-3.2591821837676753,0.1863867713561015
1,3,119,7.295483507681818,-1.0608296593833666,0.4965450022828611
1,3,125,3.1890572235146757,-1.5690701143711816,-0.24051276798856522
1,3,128,4.474397918896783,-0.5647552466307144,-0.5340376624878246
1,3,129,5.732382971279797,0.2474268751855316,-1.605235132793404
1,3,130,6.4000455252665285,0.8104592181737256,-1.5934253738097206
1,3,131,6.142994327887496,1.1986643788157927,-1.0503559370762736
1,3,136,6.047073944891156,1.729869669731413,-0.6889474074366417
1,3,144,2.551244171188498,0.6379756469249563,-0.7458166414417472
1,3,145,2.7238491733575505,0.7973691402648533,-1.050779741237037
1,3,146,2.9064077509854593,0.37756907400995066,-0.6032205041231722
1,3,166,1.1096427497857464,-0.6522713694423863,0.4710863885623788
1,3,171,2.545455906686108,-0.7617914012691414,-0.3556321292185759
1,3,172,3.7754946639534777,-0.7749526154850144,-0.4584448410206754
1,3,173,4.89674625617442,-0.7251151821345028,-0.3962515276301014
1,3,175,5.205541019585045,-0.5053089667809745,0.803800407867214
1,3,188,3.2464545584062012,-1.3916953894637951,-0.40499875473729985
1,3,205,5.5914798882882755,-1.6987630911589522,-0.06638519903137902
1,3,207,7.050927629261918,0.49508962673355034,-1.268670461884068
1,3,208,7.979095426101742,0.7608145085405799,-1.6907247443695455
1,3,209,8.640237380513925,1.5469316026971018,-2.210876622588096
1,3,210,9.911424245039296,1.2089957103057767,-2.5082626812025923
1,3,211,11.563619518081925,0.6445188428431579,-2.2990739209884588
1,3,212,12.67819328687969,0.8004564141757116,-1.9282506583060994
1,3,213,12.416417954942688,1.69462512810419,-1.444054904643212
1,3,214,12.205374762023494,1.4682358996538478,-1.274664728900513
1,3,215,11.35537650625772,3.153973354006393,-2.304079008581593
1,3,216,9.420589172583817,3.648411346928115,-2.972409929344345
1,3,217,9.961113069831299,1.951727300423757,-3.6432351667412344
1,3,218,11.738610057446465,0.5698352140421471,-2.900236212111976
1,3,219,13.937441783927035,-0.3210776877684717,-2.1369539397949717
1,3,3638,1.0462739896469875,-3.58495668318984,-3.648275029046927
1,3,3639,6.942020388724531,-3.1274560907842703,-2.7713897888607035
1,3,3640,10.40928561834644,-1.2499238025036683,-2.2187866352157224
1,3,3650,6.8947995411659555,-0.21030786322476713,-7.594748012877705
1,3,3651,13.653562233360416,-0.07789345199912451,-6.681319028295006
1,3,3680,5.989390360259665,-3.9040191302887477,-2.286465688683559
1,3,3681,12.03832682360992,-4.125240348707986,-1.9613485280848053
1,3,3692,7.2551631477486245,-3.032825521027596,-0.7681045528976715
1,3,3693,9.852034989955662,-2.356168463029546,-0.2700208520695369
1,3,3694,12.50627622303058,-1.8037853359864107,-0.9412752426719908
1,3,3695,14.435309417176855,-1.8201559648155465,-0.27049264542557233
1,3,3696,14.51057270690507,-1.037459568010107,0.9234129729339611
1,3,3700,10.593722881972372,-0.5214479133421613,-0.6876629555125979
1,3,3701,12.79637185928478,-1.1842381829657214,-1.0603537322947878
1,3,3713,0.33667028874457344,-0.7859234015226355,-2.259360418388981
1,3,3714,3.135941796852705,-1.0292656746339985,-1.7965548182263085
1,3,3715,5.358831670426508,-0.6295113106559369,-1.5982193784704
1,3,3716,6.6983826370539905,0.035262355945866464,-1.3761319924449902
1,3,3717,7.5402160227772885,0.24616769857623927,-1.0929915764424836
1,3,3718,7.127119215569459,1.0510891662835034,-0.6512377009255992
1,3,3746,12.250962862433454,4.220334551068365,-1.6511515936613814
1,3,3763,5.157803255228344,-1.6078699986951552,0.5636628220801625
1,3,3764,5.898915146345434,-1.0350374796841408,0.20284331624227936
1,3,3794,12.475572072925225,-0.7617734639699028,3.3549527602837568
1,3,3795,10.225848342412075,-0.7552716065977736,3.0049376533869747
1,3,3796,7.779253183604397,-0.5206848599792778,2.965476348996311
1,3,3799,1.7365081054313098,-0.1018749233785959,-0.5473703312917588
1,3,3800,2.9946634000775743,-0.21580602513561759,-1.4661765743488935
1,3,3802,5.016543491797642,0.8101519962356266,-1.353009070361356
1,3,3803,4.533832588171753,1.4655934718388708,-0.9893937690931784
1,3,3805,2.7349196805127396,2.0690806055676076,-2.0185181839738466
1,3,3806,3.0751293134457227,2.0461867562390723,-2.3865052489476266
1,3,3807,4.699442470963768,0.44196289368096786,-2.070004919148237
1,3,3808,5.690487056432305,0.5651942332237273,-1.5593506356127216
1,3,3810,7.1174893474363445,1.0726503748999534,-0.8203809998988765
1,3,3815,0.7181141140618453,-1.214956727636299,1.0507716265610116
1,3,3816,0.8390660268157744,-1.1114955330504461,0.9876194416717358
1,3,3826,4.81103695608269,1.4859951137805134,-0.6169993911158803
1,3,3830,2.369207990540521,-1.8765092553536682,0.4078505793989506
1,3,3831,3.1786862955490744,-1.5961227911224942,0.7774214103908373
1,3,3832,3.7280915486144295,-1.514637056722461,0.9577634741324733
1,3,3833,4.179644790672725,-1.5898578253771503,1.1356278323914033
1,3,3834,4.390800068833109,-1.5987463936979445,1.3874291342903848
1,3,3835,4.4304022791312105,-1.4959993346948934,1.45609454379964
1,3,3836,4.45848339690667,-1.3596679797101319,1.3313307353215595
1,3,3837,4.524654824869679,-1.3263240277649115,1.2599955076484772
1,3,3838,4.417952879161629,-1.1208417088801066,1.2274354520564692
1,3,3839,4.272913101592385,-0.7976670813647411,0.9399445170501203
1,3,3840,4.689021385044837,-0.8771352125593791,0.446413360124403
1,3,3841,5.373092658642053,-1.0286656915758776,0.34224335188986527
1,3,3863,1.9236370603416781,0.9760995840967754,-0.852199806414609
1,3,3864,1.946977728348497,1.2344022881309704,-1.2653994642430308
1,3,3865,1.8435445077017476,1.2905466840526854,-1.1951231039431356
1,3,3866,1.817706014238239,1.2499899756483241,-1.2294747911338235
1,3,3868,1.011190032017631,-1.1047978601097048,-0.15812770040859886
1,3,3869,2.245976532935976,-1.019570617461663,-0.23024292251940245
1,3,3878,7.85263646328515,-1.3975976283514202,1.7586782065754152
1,3,3879,7.598015810993597,-1.1940075225771516,1.329465262519338
1,3,3880,7.7179230037737785,-1.0116632097134888,0.7679091969055537
1,3,3881,8.108292757729098,-0.7605647328202814,0.26955585821065386
1,3,3889,0.8377626626719732,-1.3660560450358181,-1.5485896621680726
1,3,3890,3.419905023489364,-1.0460475032819199,-1.5387072394409995
1,3,3891,5.770875549120739,-0.8318508978387378,-1.5191699535762326
1,3,3892,7.65966349858626,-0.4838789618457525,-1.4057766746941183
1,3,3893,7.970979017767794,0.8785980580840418,-1.192328816736149
1,3,3894,8.004881163132868,0.8095578679905406,-0.8449030173504528
1,3,3895,9.526114679954475,-1.066732538815739,-0.4609332718491962
1,3,3896,11.130483598230532,-1.3196500163499068,-0.28899145731622833
1,3,3897,12.359509634703096,-1.0380512453110968,-0.1932985802528443
1,3,3898,13.228890825639006,-0.7601539617743743,-0.1107572658151053
1,3,3899,13.81696127095498,-0.591307582478294,0.002410488141898315
1,3,3900,14.466503835843127,-0.7180419404829386,0.06830823073525263
1,3,4127,6.639886822370857,-0.5018943176794701,0.38280633750707765
1,3,4130,7.998770571344763,-0.5473567152647815,-0.6907460300498488
1,3,4131,9.038522221986511,-0.6318403835441546,-0.46504908121984684
1,3,4132,8.386311220286311,-0.5557645890908957,1.202180936891938
1,3,4135,5.397675333809884,-0.3267896294397767,-0.5255072111474947
1,3,4136,6.161534795947674,-0.22658344312963521,-0.5379894684882522
1,3,4137,6.96115319582427,-0.25607329331093653,-0.543737173527028
1,3,4138,7.819002257988948,-0.32403988649976256,-0.5342163494793397
1,3,4139,8.784845600064921,-0.37484015094576184,-0.5910388998335557
1,3,4140,9.955503197990234,-0.4521125063016293,-0.7190032138312947
1,3,4141,10.903203389205263,-0.34203572319324904,-0.6057967423976935
1,3,4191,3.100661771352002,-0.6993679031904307,-1.728687472399831
1,3,4192,9.08728524022632,-6.4020874311915605,-0.3472311982572726
1,3,4216,10.645559323689048,-3.967286307310145,0.0011457903670291647
1,3,4217,13.846421255782374,-3.152234267036018,-0.07521153874740928
1,3,4241,1.2138717419772957,-0.09217224868260807,-1.1925543921162838
1,3,4242,2.4884855966523487,-0.16576707519899744,-1.1425519097890922
1,3,4243,3.8512395481484947,-0.3252037087883938,-1.0461839575844696
1,3,4244,4.804940122247945,0.004208774632893972,-0.9661120417332214
1,3,4245,5.402997465278439,0.2203445636401797,-0.8270278639055202
1,3,4246,7.287710785055287,-1.467394298031032,-0.41732385119381976
1,3,4247,9.248553079450623,-1.502973598495641,-0.46360850842795887
1,3,4248,10.316253419062953,-1.2493272116616354,0.17655624992610774
1,3,4250,12.549436800433185,-4.650070774844094,2.308899921530287
1,3,4251,14.77262974425827,-4.455317025887434,2.2317146670527346
1,3,4312,1.8796509497487877,0.14367708028790616,-0.663694707854473
1,3,4314,7.512402739934371,-1.6967862207880589,-2.9569497172691195
1,3,4315,11.334568008276174,-1.3009396680741652,-2.53986219056717
1,3,4316,14.533720681832172,-1.186541663801758,-2.0128955247238776
1,3,4368,4.048821381882257,-1.4262129034132882,-2.399226924739164
1,3,4369,7.10456139217736,-0.9076034293946199,-2.307325814645078
1,3,4370,10.259564183589402,-0.8676270237465477,-2.326336343844026
1,3,4371,13.157590402006354,-1.1406134415931173,-1.7810367838461776
1,3,4907,4.808744288382319,-0.6296239182238935,0.5758633214679287
1,3,4908,4.56789846824404,-0.5752034612872398,0.3565161707531964
1,3,4909,5.045443651451616,-0.6797239839171882,0.014192152393836865
1,3,4910,6.30799979410797,-0.7890680822591848,-0.47354144828076006
1,3,4911,7.266356950102781,-0.7068969908188876,-0.25912453437786526
1,3,4919,4.352506928443533,-0.5283766202713989,-0.1939100661398594
1,3,4928,2.0554667506731725,1.0603815972996782,-0.9067981282489508
1,3,4929,2.1397584375643617,0.3996416713532677,-0.6974957992545481
1,3,4930,2.727442399281037,0.1281598730405522,-0.7930691338498299
1,3,4931,3.4411141694171596,0.19363582286133132,-0.9402014381794026
1,3,4936,5.4397388856012965,0.3530862000144126,-0.719847004293079
1,3,4937,5.81902150400241,0.23474081865859503,-0.6198226103642894
1,3,4938,5.381024082211867,1.3434907346988034,-0.9075779622642879
1,3,4939,6.069922333418866,1.9649521253512223,-2.703667406475806
1,3,4940,6.422917870900974,2.488939927396501,-2.8533875878113717
1,3,4948,9.496756661141005,-0.9253216428981414,1.5996677989295855
