Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y,Velocity_X,Velocity_Y,Speed,Accel_X,Accel_Y,Acceleration,Direction
0,1,316.65317,700.3877,339.88727,704.87494,355.28864,716.831,26.89108249554526,339.5373302930589,704.8416919762233,,,,,,,
1,1,336.57938,711.345,341.0699,706.20013,327.90735,704.2576,122.72004797729866,341.43001933484635,705.879187961385,1.8926890417874347,1.0374959851617405,2.1583951742275946,,,,0.5014292667196225
2,1,314.10614,699.86523,342.91293,706.3197,356.92523,717.7198,26.501875803644698,342.5611899609241,706.704160672824,1.1311706260777328,0.8249727114389316,1.4000453420943169,-0.7615184157097019,-0.21252327372280888,0.7906177580467532,0.6301267100090899
3,1,313.64624,699.90204,342.17184,706.8617,358.34836,718.3258,21.613660321964023,343.0773262958089,707.351061340485,0.516136334884834,0.6469006676610434,0.8275730723076079,-0.6150342911928988,-0.1780720437778882,0.6402943324115759,0.8973614666070772
4,1,315.3866,699.41724,342.51535,708.5899,356.8042,717.45105,13.123652983316212,343.1249124640176,707.8543411943131,0.047586168208681556,0.5032798538280758,0.5055245341959125,-0.46855016667615246,-0.14362081383296754,0.4900675431594039,1.4765244911068396
5,1,314.7587,699.1897,342.353,708.18945,356.9595,717.39923,14.168991559540489,342.85043259006693,708.2484514642531,-0.27447987395066775,0.39411026994002896,0.4802729495569961,-0.3220660421593493,-0.10916958388804687,0.3400654842210204,2.1791388004170957
6,1,319.69907,701.38025,342.27322,708.179,345.71423,713.34064,39.54949923302888,342.40037079847394,708.5678433802506,-0.45006179159298654,0.3193919159974712,0.551875721749403,-0.17558191764231879,-0.07471835394255777,0.19081887280570378,2.5244112731916366
7,1,354.59396,714.07556,341.01303,707.94086,316.07123,701.5328,9.9005154121245,341.92121121375516,708.8469681722498,-0.4791595847187864,0.27912479199926565,0.554530934336862,-0.029097793125799853,-0.040267123998205534,0.04968020571493948,2.6141178566790817
8,1,356.64008,713.0195,340.26514,708.3226,316.65405,702.5093,2.1730382706967437,341.5339526984348,709.1144756281096,-0.3872585153203545,0.26750745585979985,0.4706690946181914,0.0919010693984319,-0.011617336139465806,0.09263244062180773,2.5370866602234834
9,1,355.0836,713.3884,340.05414,709.0742,316.65186,702.8363,1.0905600596086231,341.2576530670655,709.3758097673386,-0.2762996313692838,0.2613341392290067,0.3803117387372733,0.11095888395107067,-0.006173316630793124,0.11113048081373172,2.3840231525547133
10,1,355.88724,711.6357,339.99844,710.2985,317.63434,702.9416,13.398703565771733,341.08588487220726,709.6306131673593,-0.17176819485825945,0.25480340002070534,0.307293158770215,0.10453143651102437,-0.006530739208301384,0.1047352460906316,2.1639415377183013
55,1,336.95764,694.2649,330.33157,705.65137,325.02313,708.86005,28.653019531345763,337.325292650855,708.5418439877745,-3.760592221352283,-1.0887691795848013,3.9150315684179433,-3.5888240264940237,-1.3435725796055067,3.8320810494832402,-2.8597774338229223
56,1,336.00208,694.50287,330.60733,705.1907,325.1662,709.1482,27.18765197581852,335.10646487137024,708.1163675440306,-2.218827779484741,-0.4254764437439462,2.2592536199360578,1.5417644418675422,0.6632927358408551,1.678390552769641,-2.9521351747688103
57,1,336.52533,695.1925,330.2483,705.7841,324.75168,708.8121,30.497904178310566,333.24546861055643,707.7066092987772,-1.8609962608138062,-0.4097582452534425,1.9055731164970158,0.35783151867093466,0.01571819849050371,0.3581765731006626,-2.9248685695221672
61,1,334.26663,696.345,329.36752,706.677,324.9532,709.29987,33.913752273880306,331.4439878319161,706.998565828269,-1.8014807786403253,-0.7080434705081871,1.935628722647975,0.059515482173480905,-0.29828522525474455,0.3041647057493943,-2.767105703934276
65,1,335.36295,696.31134,328.44992,705.34894,323.3517,708.1651,23.671436945130296,329.9179088938054,706.8677163311178,-1.526078938110686,-0.1308494971511891,1.5316783331528059,0.27540184052963923,0.577193973356998,0.6395303406772439,-3.0560595636602086
66,1,343.41986,694.8661,331.30994,706.3095,321.64365,706.6303,41.47828135274145,329.39812970346617,706.4710126166713,-0.5197791903392499,-0.39670371444651664,0.6538686747087595,1.0062997477714362,-0.26585421729532754,1.0408254643399955,-2.4896869182032053
123,1,553.4553,181.47566,541.1579,193.21255,541.44055,200.88982,48.444532044207456,379.6169094482283,583.2066850357185,50.21877974476212,-123.2643275809528,133.10154128723443,50.738558935101366,-122.86762386650628,132.93176579513272,-1.1839207508692406
126,1,549.2182,181.27232,543.94904,188.2016,540.97955,190.42303,15.950155819570448,458.2495901810788,391.73144993281505,78.63268073285053,-191.4752351029034,206.9924253129726,28.413900988088415,-68.21090752195062,73.89233840073672,-1.1811276788218026
128,1,550.19244,180.64793,542.7239,188.34668,540.2526,193.62303,19.03386691035473,511.43281479664347,259.2475130044609,53.183224615564654,-132.48393692835413,142.760109710471,-25.449456117285877,58.991298174549286,64.24677483721842,-1.1890565133620037
130,1,551.72314,180.93204,542.9133,187.39821,539.1337,192.92198,19.340694501124144,546.4085956019591,174.21407281979924,34.975780805315594,-85.03344018466169,91.94558821705324,-18.20744381024906,47.45049674369244,50.82381972389072,-1.1805713275674303
132,1,552.08215,180.55014,542.49805,187.78497,537.31384,195.92738,20.46708869485606,567.0516656305773,123.59525224994832,20.64307002861824,-50.618820569850925,54.666272381507774,-14.332710776697354,34.41461961481076,37.27992276602212,-1.1835718383363116
134,1,554.1982,180.02428,543.7316,185.96828,535.4797,199.9539,29.865652229346637,577.5935441515699,99.33201231180628,10.541878520992555,-24.263239938142036,26.454413904813972,-10.101191507625686,26.35558063170889,28.225001334069727,-1.1609239978627022
0,2,565.711,189.02263,525.8883,200.05273,488.71973,203.60542,10.021774973700934,525.8836749135646,200.0440993718545,,,,,,,
1,2,567.96954,188.06168,527.47736,201.22285,489.26764,204.54648,13.034417852002717,527.2938602825238,201.15165067646043,1.410185368959219,1.1075513046059484,1.7931237177509494,,,,0.6657712526207259
2,2,569.7631,186.80931,528.7372,200.91547,489.28336,204.84052,13.293409508716094,528.7111246116538,200.89830862208038,1.417264329129921,-0.25334205438005597,1.4397292714748813,0.007078960170701976,-1.3608933589860044,1.3609117701781068,-0.17688604427911478
3,2,562.8442,188.34795,525.775,199.11383,488.59604,203.38162,9.646384131338916,526.9937841568336,200.19083356794746,-1.717340454820146,-0.7074750541329138,1.8573581210908778,-3.134604783950067,-0.4541329997528578,3.1673307268151167,-2.7508188978058667
5,2,545.7239,190.38168,527.2998,199.84335,498.2334,198.70874,29.4181540399447,527.6158529276912,199.62533821213472,0.6220687708575952,-0.5654953558127431,0.8406869531056492,2.3394092256777412,0.14197969832017066,2.3437136685015973,-0.737795953049247
6,2,500.93817,199.03938,532.13916,200.03777,559.1266,190.90076,20.537079127276023,529.4485620472868,199.63495556174303,1.83270911959562,0.009617349608305403,1.832734353490009,1.2106403487380248,0.5751127054210485,1.3403002193274625,0.005247565599930281
7,2,560.2837,191.4183,531.43567,199.07338,496.20773,199.52795,14.122136165276642,531.1434779113047,199.63330905678487,1.6949158640178439,-0.0016465049581597668,1.6949166637560478,-0.1377932555777761,-0.01126385456646517,0.13825286869507195,-0.0009714372702408719
8,2,570.5721,192.40039,533.86554,199.73358,495.71014,199.67485,11.385948623570284,532.6450412785993,199.4738325807604,1.5015633672945796,-0.15947647602448,1.510008374945723,-0.19335249672326427,-0.15782997106632024,0.24959064036120304,-0.10581030287684128
9,2,575.08484,190.82863,534.1712,199.25868,494.0523,200.92162,9.269021744626851,534.006797827345,199.04221716989855,1.3617565487458023,-0.43161541086183774,1.4285211797329125,-0.1398068185487773,-0.27213893483735774,0.30595023511535724,-0.30693826190323736
10,2,575.3995,189.82962,535.6459,197.52556,496.00888,201.35715,5.434874706256096,535.2607352881846,198.44277398560163,1.253937460839552,-0.5994431842969163,1.3898529731222542,-0.10781908790625039,-0.1678277734350786,0.19947710959684528,-0.4459328686095899
11,2,576.75116,190.84663,537.33575,198.29387,499.7768,201.58977,5.684444775658212,536.4388413917605,198.37716394703023,1.1781061035759421,-0.0656100385714069,1.1799316371909985,-0.07583135726360979,0.5338331457255094,0.5391921941382629,-0.05563364324737351
12,2,576.93835,190.4654,537.4899,199.93787,501.844,200.91325,11.934987287618512,537.5731038687156,198.77810944951747,1.1342624769550866,0.4009455024872466,1.2030414218110028,-0.0438436266208555,0.4665555410586535,0.4686110716658345,0.33977668925683463
13,2,577.1658,190.84099,537.98785,202.00528,502.23663,201.54398,16.64490955637242,538.6955104496925,199.33345929819163,1.1224065809768717,0.5553498486741546,1.2522819121278552,-0.011855895978214903,0.15440434618690801,0.1548588531239102,0.4594668468891953
14,2,576.83704,190.00713,539.7527,200.71373,502.3006,201.12637,15.47268342429207,539.8172482788735,199.78615877248643,1.1217378291810292,0.4526994742948034,1.209641505340553,-0.0006687517958425815,-0.1026503743793512,0.10265255276506964,0.3835799692672935
15,2,576.7587,190.03174,541.4465,200.4804,503.01968,201.27959,15.29166500627742,540.8663021546013,200.09953904905643,1.0490538757277363,0.3133802765700011,1.0948612843289671,-0.07268395345329282,-0.13931919772480228,0.15713941562918893,0.2902881102102704
16,2,579.1692,191.43103,539.9598,201.07358,502.31467,200.726,14.345269666680933,541.7498562887577,200.29202777886144,0.883554134156384,0.19248872980500664,0.9042786180634718,-0.1654997415713524,-0.12089154676499447,0.20495104425061433,0.21450562014216054
17,2,579.2616,191.3356,540.9753,201.33456,502.38254,200.2852,16.19413054444241,542.4036736833407,200.38205261286134,0.6538173945830295,0.09002483399990524,0.6599861030325194,-0.2297367395733545,-0.1024638958051014,0.251550828766979,0.1368307083170102
18,2,581.99866,193.83678,543.2423,199.31493,503.03925,200.21693,6.760103896411628,542.8778325008136,200.38804120201584,0.4741588174729259,0.005988589154497959,0.474196633673611,-0.17965857711010358,-0.08403624484540728,0.19834135921926185,0.012629251088760271
23,2,586.90216,194.5342,547.82965,197.9315,505.06348,200.59666,1.4034663525101618,545.3067412717928,199.80240825870197,2.4289087709792057,-0.5856329433138683,2.498512309762387,1.9547499535062798,-0.5916215324683662,2.042318148186766,-0.23659377563510633
24,2,583.81006,189.39842,546.9557,197.69937,505.36877,200.77054,8.469673735820248,546.3019621707472,199.69783527100645,0.9952208989543578,-0.10457298769551926,1.0006998288553304,-1.4336878720248478,0.481059955618349,1.5122432328467086,-0.10469098999803722
25,2,585.86487,188.56845,547.45807,203.06107,508.34827,199.73438,25.535652055011266,547.3514284005388,199.67827092757958,1.0494662297916193,-0.01956434342687885,1.049648575003444,0.05424533083726146,0.08500864426864041,0.10084158625307418,-0.018640025699154975
26,2,581.4124,184.76212,546.24915,197.41301,505.80487,198.89685,17.68632977269799,548.2171021536402,199.76753806166448,0.8656737531014187,0.08926713408490627,0.8702641369356943,-0.1837924766902006,0.10883147751178512,0.21359767083307843,0.1027554907712569
27,2,585.2865,187.5702,547.3168,201.53581,508.65637,200.27568,22.06087095952312,548.7093081244038,199.8756659814992,0.4922059707636208,0.1081279198347147,0.5039428188824014,-0.37346778233779787,0.01886078574980843,0.37394373063793024,0.21624527489067513
48,2,598.1515,187.47775,568.2936,199.83633,530.4134,194.17911,30.97937846808709,553.9378256951395,199.93225145447923,5.228517570735676,0.05658547298003214,5.228823759053662,4.736311599972055,-0.051542446854682566,4.736592044482785,0.01082204719837954
49,2,598.0554,186.39258,567.32526,198.50488,528.9437,196.38516,24.672983055267917,558.1505133709755,199.78975244041595,4.212687675836037,-0.1424990140632758,4.215097083478604,-1.015829894899639,-0.19908448704330794,1.0351545818635537,-0.03381325955668534
50,2,596.12427,186.70016,568.0979,200.1385,529.7312,195.98088,31.801965488113797,561.8119952014193,199.63200171825858,3.6614818304437904,-0.15775072215737396,3.664878508901923,-0.5512058453922464,-0.015251708094098149,0.55141681022106,-0.0430572187580244
54,2,600.0317,188.47853,570.59375,197.8029,534.83905,193.05457,25.14024211325767,565.4454183814664,199.0109020378912,3.633423180047089,-0.6210996803673652,3.6861265331314854,-0.028058650396701523,-0.4633489582099912,0.46419774335553216,-0.16930423298379993
55,2,593.8304,190.73137,572.1854,198.19147,540.0828,189.8646,33.5580099445079,568.5786285511724,198.9026136644961,3.1332101697059898,-0.1082883733951121,3.1350809143244764,-0.5002130103410991,0.5128113069722531,0.7163717556360628,-0.034547726370239576
56,2,583.5433,193.29546,573.0811,197.90242,546.9237,187.24124,45.94079011352292,571.7109662829754,198.83092420763228,3.132337731802977,-0.07168945686382244,3.1331579986176963,-0.0008724379030127238,0.03659891653128966,0.03660931355760336,-0.02288289122245335
57,2,606.0844,193.31192,575.80585,199.20697,540.5425,186.96123,30.167640871701344,574.3975356736103,198.8047358162259,2.6865693906348724,-0.02618839140637874,2.6866970284236893,-0.4457683411681046,0.0455010654574437,0.44808454664887326,-0.009747584431988794
58,2,608.4117,190.44563,576.5867,199.01242,542.21716,191.0551,28.101594865843225,576.686775764766,198.83295063920326,2.2892400911557615,0.02821482297736111,2.2894139580229877,-0.3973292994791109,0.05440321438373985,0.4010365095098502,0.012324349271756716
59,2,610.7213,191.16231,576.3258,199.89236,544.5349,188.07019,34.64053051150185,578.6248782558099,198.92095244368258,1.9381024910438782,0.08800180447931893,1.9400993746151516,-0.35113760011188333,0.059786981501957825,0.35619109670154353,0.04537500015114593
60,2,606.21533,191.46558,577.67126,200.27985,544.76733,188.94334,36.17097094763461,580.2490454768214,199.06005146955027,1.6241672210114757,0.13909902586769363,1.630112787755952,-0.3139352700324025,0.05109722138837469,0.3180664707320312,0.08543481628267807
61,2,599.3893,193.45218,577.43176,199.78773,546.71326,189.56122,34.507952455746945,581.5942324155586,199.2380395748848,1.3451869387372426,0.1779881053345207,1.3569110751224072,-0.2789802822742331,0.03888907946682707,0.2816777563095602,0.13155063084055824
62,2,587.1482,194.5402,578.7899,200.01546,555.25964,188.15695,59.97421856889972,582.6953940597791,199.44270861776465,1.1011616442204968,0.204669042879857,1.1200207068691832,-0.24402529451674582,0.026680937545336292,0.24547956491790243,0.1837694459402591
63,2,590.9982,192.59106,579.8686,201.05086,554.8395,187.9928,64.790685194731,583.5874853972412,199.66185045626813,0.8920913374620341,0.21914183850347513,0.918613139334227,-0.20907030675846272,0.01447279562361814,0.2095706443690068,0.2408799523536089
