ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,7.0,499.0,499.0,1.0
1.0,7.0,643.0,649.0,7.0
1.0,7.0,658.0,663.0,6.0
1.0,7.0,679.0,694.0,16.0
1.0,8.0,581.0,593.0,13.0
1.0,8.0,643.0,649.0,7.0
1.0,8.0,656.0,667.0,12.0
1.0,8.0,677.0,690.0,14.0
1.0,8.0,702.0,705.0,4.0
1.0,8.0,711.0,713.0,3.0
1.0,8.0,719.0,726.0,8.0
1.0,8.0,746.0,748.0,3.0
1.0,9.0,665.0,666.0,2.0
1.0,9.0,677.0,677.0,1.0
1.0,9.0,699.0,705.0,7.0
1.0,9.0,713.0,719.0,7.0
1.0,9.0,742.0,743.0,2.0
1.0,9.0,798.0,799.0,2.0
1.0,10.0,595.0,597.0,3.0
1.0,10.0,809.0,809.0,1.0
1.0,10.0,827.0,828.0,2.0
2.0,5.0,191.0,197.0,7.0
2.0,5.0,204.0,207.0,4.0
2.0,5.0,216.0,221.0,6.0
2.0,5.0,231.0,242.0,12.0
2.0,5.0,255.0,259.0,5.0
2.0,5.0,266.0,288.0,23.0
2.0,5.0,345.0,349.0,5.0
2.0,5.0,366.0,381.0,16.0
3.0,6.0,115.0,132.0,18.0
3.0,6.0,151.0,158.0,8.0
3.0,6.0,211.0,211.0,1.0
3.0,6.0,224.0,224.0,1.0
3.0,9.0,109.0,114.0,6.0
3.0,9.0,122.0,131.0,10.0
3.0,9.0,150.0,150.0,1.0
3.0,9.0,160.0,160.0,1.0
5.0,6.0,525.0,532.0,8.0
5.0,8.0,519.0,531.0,13.0
5.0,8.0,545.0,552.0,8.0
5.0,10.0,502.0,524.0,23.0
5.0,10.0,543.0,544.0,2.0
5.0,10.0,710.0,718.0,9.0
6.0,7.0,365.0,369.0,5.0
6.0,7.0,380.0,381.0,2.0
6.0,7.0,399.0,403.0,5.0
6.0,7.0,419.0,425.0,7.0
6.0,7.0,451.0,452.0,2.0
6.0,8.0,528.0,531.0,4.0
6.0,9.0,62.0,64.0,3.0
6.0,9.0,73.0,88.0,16.0
6.0,9.0,94.0,104.0,11.0
6.0,9.0,113.0,114.0,2.0
6.0,9.0,122.0,132.0,11.0
6.0,9.0,146.0,154.0,9.0
6.0,9.0,160.0,160.0,1.0
6.0,9.0,176.0,176.0,1.0
6.0,9.0,183.0,193.0,11.0
6.0,9.0,210.0,212.0,3.0
6.0,10.0,72.0,72.0,1.0
6.0,10.0,78.0,78.0,1.0
6.0,10.0,368.0,369.0,2.0
6.0,10.0,377.0,380.0,4.0
6.0,10.0,522.0,524.0,3.0
7.0,8.0,617.0,625.0,9.0
7.0,8.0,631.0,686.0,56.0
7.0,8.0,696.0,696.0,1.0
7.0,9.0,666.0,673.0,8.0
7.0,10.0,256.0,259.0,4.0
7.0,10.0,316.0,317.0,2.0
7.0,10.0,366.0,366.0,1.0
7.0,10.0,373.0,375.0,3.0
8.0,9.0,672.0,682.0,11.0
8.0,9.0,701.0,702.0,2.0
8.0,9.0,715.0,721.0,7.0
8.0,9.0,730.0,733.0,4.0
8.0,9.0,751.0,752.0,2.0
8.0,9.0,760.0,760.0,1.0
8.0,10.0,517.0,519.0,3.0
8.0,10.0,533.0,536.0,4.0
8.0,10.0,544.0,544.0,1.0
8.0,10.0,551.0,555.0,5.0
8.0,10.0,576.0,578.0,3.0
8.0,10.0,594.0,594.0,1.0
9.0,10.0,3.0,6.0,4.0
9.0,10.0,18.0,18.0,1.0
9.0,10.0,55.0,55.0,1.0
9.0,10.0,78.0,78.0,1.0
9.0,10.0,806.0,811.0,6.0
