ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,3.0,3776.0,3776.0,1.0
1.0,3.0,3782.0,3782.0,1.0
1.0,3.0,3788.0,3795.0,8.0
1.0,3.0,3839.0,3840.0,2.0
1.0,3.0,3851.0,3860.0,10.0
1.0,3.0,3892.0,3892.0,1.0
1.0,3.0,3898.0,3898.0,1.0
1.0,3.0,3917.0,3918.0,2.0
1.0,3.0,3950.0,3956.0,7.0
1.0,3.0,4256.0,4263.0,8.0
1.0,3.0,4274.0,4274.0,1.0
1.0,3.0,4282.0,4284.0,3.0
1.0,3.0,4311.0,4322.0,12.0
1.0,3.0,4329.0,4344.0,16.0
1.0,4.0,1258.0,1260.0,3.0
1.0,4.0,1272.0,1273.0,2.0
1.0,4.0,1283.0,1285.0,3.0
1.0,4.0,1325.0,1333.0,9.0
1.0,4.0,1355.0,1357.0,3.0
1.0,4.0,1381.0,1382.0,2.0
1.0,4.0,1665.0,1665.0,1.0
1.0,4.0,2218.0,2221.0,4.0
1.0,4.0,2228.0,2228.0,1.0
1.0,4.0,2237.0,2237.0,1.0
1.0,5.0,1961.0,1970.0,10.0
1.0,5.0,1979.0,2030.0,52.0
1.0,6.0,3753.0,3753.0,1.0
1.0,6.0,4831.0,4856.0,26.0
1.0,6.0,4913.0,4916.0,4.0
1.0,7.0,5109.0,5115.0,7.0
1.0,7.0,5129.0,5131.0,3.0
1.0,8.0,4828.0,4861.0,34.0
1.0,8.0,4868.0,4875.0,8.0
1.0,8.0,4897.0,4909.0,13.0
1.0,8.0,5583.0,5589.0,7.0
2.0,3.0,4633.0,4633.0,1.0
2.0,3.0,5401.0,5402.0,2.0
2.0,3.0,5425.0,5426.0,2.0
2.0,3.0,5434.0,5436.0,3.0
2.0,3.0,5450.0,5450.0,1.0
2.0,3.0,5461.0,5480.0,20.0
2.0,3.0,5505.0,5505.0,1.0
2.0,4.0,3556.0,3562.0,7.0
2.0,4.0,3569.0,3576.0,8.0
2.0,4.0,3582.0,3586.0,5.0
2.0,4.0,4199.0,4200.0,2.0
2.0,4.0,4224.0,4225.0,2.0
2.0,4.0,4249.0,4250.0,2.0
2.0,4.0,4317.0,4317.0,1.0
