Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y,Velocity_X,Velocity_Y,Speed,Accel_X,Accel_Y,Acceleration,Direction
0,1,591.40045,611.63043,570.87933,633.1918,551.5031,653.40753,0.199791951149457,570.9200554304603,633.1576228614995,,,,,,,
1,1,592.6671,610.94653,571.97626,632.4765,552.2264,653.7328,0.9650977319197926,571.7693893141582,632.6101986033217,0.8493338836979092,-0.5474242581777844,1.0104659145358992,,,,-0.5725228320280608
2,1,593.84705,609.92804,572.7543,631.96857,552.7519,653.58954,0.9681343015379584,572.6543427762657,632.0572320571158,0.8849534621075463,-0.5529665462058801,1.043510724103491,0.03561957840963714,-0.005542288028095754,0.03604818057359708,-0.5584941860787888
3,1,593.9814,609.09344,573.30536,631.5909,553.08417,653.33594,0.3363002785831761,573.5160148880943,631.504573571827,0.861672111828625,-0.5526584852888163,1.023674865211084,-0.02328135027892131,0.00030806091706381267,0.023283388334571314,-0.5702909426300024
4,1,594.8742,607.9213,574.18036,631.06995,553.3875,652.6937,2.082435058902398,574.2955047209554,630.9580734963998,0.7794898328610316,-0.5465000754271614,0.9519804262565549,-0.08218227896759345,0.006158409861654945,0.0824126991933372,-0.6114636260474171
5,1,597.44836,607.2918,575.2243,630.5071,553.9876,652.68353,0.0197823410294463,574.9339113461601,630.42358217978,0.638406625204766,-0.5344913166197784,0.8326127471083318,-0.14108320765626559,0.012008758807382947,0.14159336767898015,-0.6970318307569348
6,1,597.918,606.16956,575.0883,629.2578,554.37354,651.98395,2.328349280666677,575.4014743558891,629.8967110913095,0.46756300972901954,-0.526871088470557,0.7044205504760694,-0.17084361547574645,0.007620228149221475,0.17101347556807006,-0.844967631348821
7,1,595.7872,606.8733,575.04535,629.7227,554.87616,651.24335,0.9112865274412016,575.7849954257972,629.3321161819193,0.38352106990805623,-0.5645949093901663,0.6825363160834084,-0.08404193982096331,-0.03772382091960935,0.09212021663915676,-0.9741084907355944
8,1,597.8018,606.1677,575.7388,628.35736,555.63916,650.6479,2.794773418292934,576.2004167524079,628.6742145229384,0.4154213266107263,-0.6579016589809044,0.7780806330277357,0.03190025670267005,-0.09330674959073804,0.09860920797210034,-1.0075838504162862
9,1,598.42535,606.21497,576.5109,627.49133,556.66943,649.74,4.119606812841202,576.7636805322454,627.8674231856946,0.5632637798374844,-0.8067913372437943,0.9839605416521742,0.14784245322675815,-0.1488896782628899,0.209822609051868,-0.961311046167169
10,1,600.9848,604.70844,578.03253,626.1026,557.88544,648.7845,5.39931487627733,577.5149353157875,626.883608988803,0.7512547835420946,-0.9838141968916716,1.2378506064143946,0.1879910037046102,-0.17702285964787734,0.25822027478836523,-0.918638727089625
11,1,601.37006,603.7015,578.55133,625.0558,558.6559,647.13574,4.877930413846542,578.1911550693292,625.8044377400244,0.676219753541659,-1.0791712487786072,1.2735319938149652,-0.07503503000043565,-0.09535705188693555,0.12133928906885023,-1.011039925065228
12,1,601.79297,603.1892,578.55994,623.92224,558.9452,645.78925,6.362298614176415,578.5592490915485,624.7390249944061,0.3680940222193385,-1.0654127456182323,1.1272078458382868,-0.30812573132232046,0.013758503160374858,0.3084327523336795,-1.2381411267212163
13,1,601.6844,602.8827,577.72565,622.9269,559.1184,645.32556,10.366347781813252,578.8090425948377,623.7964863069955,0.24979350328919736,-0.9425386874106607,0.9750774182347274,-0.11830051893014115,0.12287405820757158,0.17056684015229448,-1.3117300248507715
14,1,601.0205,603.4949,577.99194,622.9032,560.1281,644.96594,10.879472251482644,579.1791095095471,623.0558657622664,0.37006691470935493,-0.7406205447290404,0.8279301375341046,0.12027341142015757,0.20191814268162034,0.23502474303493595,-1.107411621264513
15,1,601.28406,602.61676,579.2662,623.2792,560.75757,644.9484,6.316989595123732,579.6801027241447,622.4759215623994,0.5009932145976563,-0.5799441998669863,0.7663742401935573,0.1309262998883014,0.16067634486205407,0.20726452615117513,-0.8583080630104342
16,1,603.2076,601.63965,580.52246,622.9226,560.9692,645.0445,5.353463450085407,580.2656948666277,621.9853404390014,0.5855921424829376,-0.49058112339798754,0.7639293134657084,0.08459892788528123,0.08936307646899877,0.1230558330000782,-0.6973404887154849
17,1,604.0361,600.76556,581.46857,622.79236,561.6849,644.41705,3.240329955232657,580.8895585649933,621.5128091236799,0.6238636983656534,-0.4725313153215893,0.7826185265491881,0.0382715558827158,0.01804980807639822,0.04231438952978819,-0.6482375761424357
18,1,605.08636,599.1758,581.79834,621.76526,561.8494,643.96606,3.930491724413168,581.511187661409,621.0009378140269,0.6216290964157452,-0.5118713096529746,0.8052546002082243,-0.0022346019499082104,-0.03933999433138524,0.03940340848033272,-0.6888682761293612
19,1,606.8545,596.2625,582.5207,620.0749,561.6962,643.3492,3.800193678482338,582.1133608547225,620.448030571577,0.6021731933134333,-0.5529072424499191,0.8175077819194574,-0.019455903102311822,-0.04103593279694451,0.045414534524113453,-0.7427724658273833
20,1,606.92957,595.478,582.8542,619.9149,562.3571,642.7155,2.6184563679829647,582.6846780579519,619.8663149238499,0.5713172032294551,-0.5817156477270373,0.8153505022482129,-0.030855990083978213,-0.028808405277118254,0.0422139353611252,-0.7944162608429632
