Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y
0,1,388.06412,243.89276,346.24802,262.73758,309.41202,283.31122,4.925014478633286,346.27839685183517,262.6739286600751
1,1,386.69427,244.19067,345.29742,262.8581,310.21506,283.47348,6.167263487593444,345.330563124629,262.9334101595139
2,1,385.69293,243.69186,344.65933,263.67776,309.1423,284.0426,3.860264287882721,344.6092110212865,263.718118314465
3,1,381.23282,243.98528,343.5776,265.58136,308.08878,283.65485,2.846751012583262,343.9991839645591,264.64705009519383
4,1,382.83252,243.23091,343.78687,265.24103,307.91748,284.06918,1.714634973659627,343.3853253771982,265.5217893616128
5,1,380.57455,243.8089,343.0598,265.9065,308.4896,285.1233,1.4310814051680447,342.67094427309127,266.23040053103006
6,1,378.83353,244.55472,341.10922,266.87793,306.57797,286.60028,0.8822656372609079,341.8332120306698,266.8242833606913
7,1,379.36456,244.63814,340.5877,267.09653,305.275,287.6662,0.1440176537594674,340.86776561950177,267.39567144282597
8,1,379.45557,245.65001,339.54303,267.85773,303.9908,289.38068,2.098258106130389,339.78292068165814,268.0187143389401
9,1,371.69846,248.87778,337.65567,269.11166,303.99973,288.64526,0.595447855542071,338.63770754922285,268.6952254876443
10,1,372.28128,248.17522,336.60745,269.80972,301.40533,289.8376,1.597774345665366,337.5038352267833,269.4089342968259
11,1,372.1893,248.09232,335.99387,270.18005,301.10388,290.73645,0.8871316131772008,336.42632441316124,270.14357017437214
12,1,371.8833,248.40659,336.18985,270.39163,301.3776,290.5522,1.5544412554275815,335.34344258411613,270.88286252817005
13,1,365.26404,250.16212,333.70752,270.9805,301.32092,290.65176,2.1393628800837328,334.16676890964203,271.61054076610685
14,1,359.86957,251.43517,331.05872,272.4435,299.80307,291.9093,4.184509188766822,332.84646728330364,272.3144570481268
15,1,353.84076,254.0389,329.71667,273.99124,299.37253,291.94473,8.981985454310792,331.4870404929488,272.9989545424032
16,1,358.35602,252.41815,330.6828,273.8175,298.14774,292.70383,7.579501567331762,330.23157604999585,273.6724991691664
17,1,353.7378,254.38412,328.98096,274.8046,298.22397,292.461,9.658787946373437,329.18049435802664,274.3435568486466
18,1,356.67874,252.5157,329.04495,274.6531,297.10828,294.0062,7.483042102159269,328.2635473892749,275.0205935010743
19,1,355.16464,254.30054,327.3779,275.57748,295.74335,294.9485,5.961377938446445,327.3678200081377,275.7120750466798
20,1,351.40488,257.5168,327.3105,275.85495,296.37216,293.8203,7.131546205778276,326.3885617043067,276.4301003455441
21,1,349.20566,258.6169,324.86655,277.21133,295.54645,295.20453,5.842276359935989,325.25368046865214,277.20130001715006
22,1,349.0081,256.12686,323.24905,277.95532,293.90338,296.79135,7.583203110096211,323.89924891733887,278.0559376208315
23,1,347.01205,259.40875,319.8866,280.35532,291.85352,299.17047,3.807143529814253,322.3033383238752,279.02427671592187
24,1,343.02017,260.76712,318.2396,281.7864,291.22684,299.80914,6.594217077206228,320.612014591144,280.1365808617548
25,1,342.79514,261.02768,319.0488,282.918,291.21988,299.8196,11.399105580782916,319.0133422793715,281.42311361766394
26,1,333.02057,266.08096,316.03918,286.57056,297.81732,299.45984,15.074938762730229,317.6465355947512,282.8916349452707
27,1,338.88437,262.9653,316.62833,286.6593,290.22876,303.33246,14.51717712337528,316.4554073273445,284.4598904153482
28,1,335.48245,266.21384,316.56863,287.47467,294.2233,301.6858,15.888012146766131,315.3349199131804,286.02312200095736
29,1,340.3699,262.24994,314.4436,287.90656,285.13245,309.15448,8.761723133586036,314.18003578828734,287.4765716751591
30,1,339.365,262.53574,313.14713,288.71027,283.99954,311.65002,6.7491574901863824,312.920401334684,288.75291698550467
