ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,2.0,1155.0,1156.0,2.0
1.0,2.0,1166.0,1168.0,3.0
1.0,2.0,1178.0,1184.0,7.0
1.0,2.0,1200.0,1209.0,10.0
1.0,2.0,1221.0,1222.0,2.0
1.0,5.0,3417.0,3418.0,2.0
1.0,5.0,3435.0,3436.0,2.0
1.0,6.0,3731.0,3732.0,2.0
1.0,6.0,3776.0,3777.0,2.0
1.0,6.0,3796.0,3799.0,4.0
1.0,6.0,3972.0,3972.0,1.0
1.0,6.0,3978.0,3980.0,3.0
1.0,7.0,3759.0,3764.0,6.0
1.0,7.0,3773.0,3774.0,2.0
1.0,7.0,3788.0,3791.0,4.0
1.0,7.0,3799.0,3799.0,1.0
1.0,7.0,3821.0,3830.0,10.0
1.0,7.0,4006.0,4013.0,8.0
1.0,8.0,3418.0,3419.0,2.0
1.0,8.0,3433.0,3433.0,1.0
1.0,8.0,3790.0,3790.0,1.0
1.0,8.0,3842.0,3850.0,9.0
1.0,8.0,3856.0,3856.0,1.0
1.0,9.0,537.0,540.0,4.0
1.0,9.0,3504.0,3507.0,4.0
1.0,9.0,3544.0,3547.0,4.0
1.0,9.0,3592.0,3596.0,5.0
1.0,9.0,3604.0,3632.0,29.0
1.0,10.0,3421.0,3435.0,15.0
1.0,10.0,3600.0,3605.0,6.0
1.0,10.0,3621.0,3621.0,1.0
1.0,10.0,3630.0,3633.0,4.0
1.0,10.0,3966.0,3972.0,7.0
1.0,10.0,3985.0,3986.0,2.0
1.0,10.0,3997.0,4001.0,5.0
1.0,10.0,4009.0,4010.0,2.0
2.0,4.0,2051.0,2051.0,1.0
2.0,4.0,2069.0,2074.0,6.0
2.0,4.0,2098.0,2102.0,5.0
2.0,4.0,2109.0,2109.0,1.0
2.0,4.0,2125.0,2125.0,1.0
2.0,4.0,2141.0,2142.0,2.0
2.0,4.0,2161.0,2161.0,1.0
2.0,4.0,2202.0,2225.0,24.0
2.0,4.0,2237.0,2240.0,4.0
2.0,4.0,2255.0,2262.0,8.0
2.0,4.0,2343.0,2354.0,12.0
2.0,4.0,2366.0,2366.0,1.0
2.0,4.0,2496.0,2512.0,17.0
2.0,4.0,2550.0,2552.0,3.0
2.0,4.0,2571.0,2573.0,3.0
2.0,4.0,2582.0,2587.0,6.0
2.0,4.0,2610.0,2613.0,4.0
