ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,2.0,4849.0,4851.0,3.0
1.0,2.0,4869.0,4870.0,2.0
1.0,2.0,4891.0,4892.0,2.0
1.0,2.0,4911.0,4924.0,14.0
1.0,2.0,4995.0,4995.0,1.0
1.0,2.0,5047.0,5050.0,4.0
1.0,3.0,2561.0,2561.0,1.0
1.0,3.0,2869.0,2869.0,1.0
1.0,3.0,2876.0,2881.0,6.0
1.0,3.0,2889.0,2892.0,4.0
1.0,5.0,4951.0,4952.0,2.0
1.0,5.0,5024.0,5024.0,1.0
1.0,7.0,242.0,243.0,2.0
1.0,7.0,258.0,260.0,3.0
1.0,7.0,477.0,478.0,2.0
1.0,7.0,527.0,529.0,3.0
1.0,7.0,567.0,571.0,5.0
1.0,7.0,587.0,587.0,1.0
1.0,7.0,597.0,604.0,8.0
1.0,7.0,623.0,625.0,3.0
1.0,7.0,752.0,764.0,13.0
1.0,7.0,1065.0,1070.0,6.0
1.0,7.0,1100.0,1101.0,2.0
1.0,7.0,1111.0,1111.0,1.0
1.0,7.0,4674.0,4678.0,5.0
1.0,7.0,4688.0,4688.0,1.0
1.0,7.0,5961.0,5967.0,7.0
1.0,7.0,5979.0,5980.0,2.0
1.0,8.0,4777.0,4777.0,1.0
1.0,8.0,5046.0,5047.0,2.0
1.0,9.0,4699.0,4703.0,5.0
1.0,9.0,4712.0,4714.0,3.0
1.0,9.0,4724.0,4724.0,1.0
1.0,10.0,4783.0,4786.0,4.0
1.0,10.0,4822.0,4831.0,10.0
1.0,10.0,4839.0,4846.0,8.0
1.0,10.0,4868.0,4870.0,3.0
1.0,10.0,4885.0,4904.0,20.0
1.0,10.0,4920.0,4920.0,1.0
1.0,10.0,4995.0,4995.0,1.0
1.0,10.0,5951.0,5952.0,2.0
1.0,10.0,5976.0,5978.0,3.0
1.0,10.0,5989.0,5991.0,3.0
2.0,3.0,3084.0,3084.0,1.0
2.0,3.0,3175.0,3178.0,4.0
2.0,3.0,3210.0,3212.0,3.0
2.0,3.0,3220.0,3222.0,3.0
2.0,4.0,275.0,279.0,5.0
2.0,4.0,287.0,289.0,3.0
2.0,4.0,309.0,318.0,10.0
2.0,4.0,712.0,714.0,3.0
2.0,4.0,748.0,758.0,11.0
2.0,4.0,778.0,785.0,8.0
2.0,4.0,803.0,806.0,4.0
2.0,4.0,828.0,836.0,9.0
2.0,4.0,853.0,864.0,12.0
2.0,4.0,871.0,879.0,9.0
2.0,4.0,886.0,890.0,5.0
2.0,4.0,940.0,943.0,4.0
2.0,4.0,970.0,973.0,4.0
2.0,4.0,988.0,988.0,1.0
2.0,4.0,1000.0,1003.0,4.0
2.0,5.0,4955.0,4955.0,1.0
2.0,6.0,5296.0,5296.0,1.0
2.0,6.0,5310.0,5320.0,11.0
2.0,8.0,5019.0,5021.0,3.0
