ID,Other_ID,Start_Frame,End_Frame,Duration
2.0,3.0,83.0,83.0,1.0
2.0,3.0,91.0,101.0,11.0
2.0,9.0,13.0,43.0,31.0
2.0,9.0,92.0,92.0,1.0
2.0,9.0,106.0,110.0,5.0
2.0,9.0,180.0,180.0,1.0
3.0,9.0,93.0,95.0,3.0
3.0,9.0,110.0,110.0,1.0
7.0,8.0,3.0,6.0,4.0
7.0,8.0,24.0,31.0,8.0
7.0,8.0,52.0,59.0,8.0
7.0,8.0,87.0,96.0,10.0
7.0,8.0,103.0,104.0,2.0
7.0,8.0,118.0,118.0,1.0
7.0,8.0,135.0,135.0,1.0
7.0,8.0,154.0,154.0,1.0
7.0,8.0,194.0,194.0,1.0
7.0,8.0,210.0,213.0,4.0
7.0,8.0,228.0,232.0,5.0
7.0,8.0,252.0,252.0,1.0
7.0,8.0,266.0,276.0,11.0
7.0,8.0,286.0,286.0,1.0
7.0,8.0,292.0,301.0,10.0
7.0,8.0,310.0,310.0,1.0
7.0,8.0,319.0,319.0,1.0
