Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y,Velocity_X,Velocity_Y,Speed,Accel_X,Accel_Y,Acceleration,Direction
0,1,538.23,457.3266,547.17975,478.23227,555.6836,498.04764,0.052339156274413,547.1922494041867,478.34440054070967,,,,,,,
1,1,538.3848,457.2913,547.0337,478.4117,556.0413,498.40308,1.9860336452696885,547.1286286276688,478.3847190001735,-0.06362077651783693,0.04031845946383328,0.07532052428302208,,,,2.576739475786308
2,1,538.26276,457.127,547.12854,478.46527,555.17194,498.45804,0.646798257028743,547.0749685819828,478.41921817577696,-0.05366004568600147,0.03449917560345739,0.06379336658573487,0.009960730831835463,-0.00581928386037589,0.011536040193754047,2.5702099201336455
3,1,538.37897,457.28995,547.0797,478.56723,554.8524,498.34763,0.7883269195167886,547.0303807984697,478.44823398310405,-0.0445877835131796,0.02901580732708453,0.053197626953283006,0.009072262172821866,-0.0054833682763728575,0.01060062585825699,2.564685532712734
4,1,538.3622,456.87146,546.8258,478.62177,555.3604,498.56384,1.907007184595391,546.9939768084703,478.47210233773933,-0.03640398999937133,0.02386835463528314,0.043531010106244605,0.008183793513808268,-0.005147452691801391,0.009668026969913958,2.5612542912774554
5,1,537.99,457.13843,547.16846,478.36145,554.7983,498.19235,2.343431516517579,546.9648681433249,478.4911591552669,-0.02910866514537247,0.01905681752759847,0.03479190539228351,0.0072953248539988635,-0.004811537107684671,0.008739144927508647,2.5619355258681997
6,1,538.8053,457.90994,547.6622,478.3686,555.16895,498.39734,2.862591223644232,546.9421663343746,478.5057403512708,-0.022701808950273517,0.014581196003859986,0.02698116762702647,0.006406856195098953,-0.004475621523738482,0.007815305133417954,2.5706549823616354
7,1,538.9102,457.0313,546.77423,478.57104,556.4606,498.69342,5.648057172268452,546.9249829129602,478.51618184133565,-0.017183421414415534,0.010441490064863501,0.020107080501157733,0.005518387535857983,-0.004139705938996485,0.006898533630944732,2.595567810799273
8,1,538.52167,456.76544,546.83093,478.19107,556.1679,498.38794,3.6137881752781,546.9124294104224,478.5228195410454,-0.012553502537798522,0.006637699709756362,0.014200333918729293,0.004629918876617012,-0.0038037903551071395,0.0059920755894481694,2.6552082610933483
9,1,539.08124,456.3934,546.5501,478.40173,556.67786,499.0095,7.426502687597199,546.9036173581018,478.5259893659844,-0.008812052320649855,0.0031698249389933153,0.009364830817784935,0.0037414502171486674,-0.0034678747707630464,0.005101431676803744,2.7962896449537897
10,1,538.52264,456.27496,546.1896,478.3436,555.96436,499.23648,5.914766517614435,546.8976582873393,478.52602723173703,-0.005959070762514784,3.7865752631205396e-05,0.005959191066569426,0.0028529815581350704,-0.00313195918636211,0.004236587319541145,3.135238434196366
11,1,538.38086,456.95523,546.92883,478.58148,555.2931,498.4532,1.2598980544203586,546.8936637294754,478.5232690538872,-0.003994557863848058,-0.0027581778498415588,0.004854280335846599,0.001964512898666726,-0.002796043602472764,0.0034171875505972474,-2.537281933415873
12,1,538.3674,456.6432,547.3643,478.7293,554.9773,498.73074,1.3258892410184602,546.8907452158512,478.5180507480193,-0.0029185136241949294,-0.0052183058679133865,0.005978999741236882,0.001076044239653129,-0.0024601280180718277,0.002685163136755884,-2.0807392175792385
13,1,538.2082,456.5077,546.61145,478.02808,555.9441,498.90128,2.760382078692789,546.8880142778074,478.5107082297175,-0.0027309380437827713,-0.007342518301754808,0.007833938831174544,0.00018757558041215816,-0.0021242124338414214,0.0021324781505219353,-1.9268769902400602
