ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,2.0,3958.0,3964.0,7.0
1.0,2.0,3992.0,3999.0,8.0
1.0,2.0,4024.0,4039.0,16.0
1.0,2.0,4063.0,4063.0,1.0
1.0,2.0,4685.0,4689.0,5.0
1.0,2.0,4767.0,4769.0,3.0
1.0,2.0,4783.0,4786.0,4.0
1.0,2.0,4839.0,4844.0,6.0
1.0,3.0,2348.0,2355.0,8.0
1.0,3.0,2368.0,2368.0,1.0
1.0,3.0,2444.0,2450.0,7.0
1.0,3.0,4006.0,4015.0,10.0
1.0,3.0,4273.0,4273.0,1.0
1.0,3.0,4639.0,4640.0,2.0
1.0,3.0,4677.0,4684.0,8.0
1.0,3.0,4811.0,4812.0,2.0
1.0,3.0,4837.0,4838.0,2.0
1.0,4.0,3989.0,3998.0,10.0
1.0,4.0,4006.0,4016.0,11.0
1.0,5.0,3610.0,3611.0,2.0
1.0,5.0,3648.0,3652.0,5.0
1.0,6.0,1142.0,1167.0,26.0
1.0,6.0,1181.0,1193.0,13.0
1.0,6.0,4028.0,4033.0,6.0
1.0,7.0,1070.0,1071.0,2.0
1.0,7.0,1117.0,1118.0,2.0
1.0,7.0,1137.0,1137.0,1.0
1.0,7.0,1143.0,1166.0,24.0
1.0,7.0,1172.0,1172.0,1.0
1.0,7.0,1178.0,1181.0,4.0
1.0,7.0,1189.0,1198.0,10.0
1.0,7.0,1335.0,1336.0,2.0
1.0,7.0,2732.0,2745.0,14.0
1.0,7.0,2752.0,2753.0,2.0
1.0,7.0,5956.0,5963.0,8.0
1.0,8.0,3151.0,3151.0,1.0
1.0,8.0,3179.0,3184.0,6.0
1.0,8.0,3305.0,3315.0,11.0
1.0,8.0,3327.0,3335.0,9.0
1.0,8.0,5598.0,5612.0,15.0
1.0,9.0,2345.0,2350.0,6.0
1.0,9.0,2361.0,2371.0,11.0
1.0,9.0,2400.0,2402.0,3.0
1.0,9.0,2412.0,2418.0,7.0
1.0,9.0,2424.0,2431.0,8.0
1.0,9.0,2440.0,2441.0,2.0
1.0,9.0,5594.0,5594.0,1.0
1.0,10.0,2736.0,2736.0,1.0
1.0,10.0,2753.0,2753.0,1.0
1.0,10.0,4569.0,4573.0,5.0
1.0,10.0,4585.0,4603.0,19.0
1.0,10.0,4625.0,4626.0,2.0
1.0,10.0,4637.0,4640.0,4.0
1.0,10.0,4674.0,4677.0,4.0
2.0,3.0,2125.0,2142.0,18.0
2.0,3.0,2870.0,2870.0,1.0
2.0,3.0,2887.0,2895.0,9.0
2.0,3.0,2901.0,2907.0,7.0
2.0,3.0,2922.0,2929.0,8.0
2.0,3.0,3980.0,3999.0,20.0
2.0,3.0,4846.0,4853.0,8.0
2.0,4.0,3978.0,3978.0,1.0
2.0,4.0,3985.0,3997.0,13.0
2.0,5.0,833.0,835.0,3.0
2.0,6.0,806.0,807.0,2.0
2.0,6.0,814.0,814.0,1.0
2.0,6.0,838.0,839.0,2.0
2.0,6.0,845.0,845.0,1.0
2.0,6.0,859.0,859.0,1.0
2.0,6.0,3978.0,3978.0,1.0
2.0,6.0,4029.0,4032.0,4.0
2.0,6.0,4038.0,4039.0,2.0
2.0,8.0,2573.0,2575.0,3.0
2.0,8.0,3144.0,3144.0,1.0
2.0,8.0,4473.0,4476.0,4.0
2.0,8.0,4507.0,4508.0,2.0
2.0,8.0,4514.0,4524.0,11.0
2.0,8.0,4571.0,4571.0,1.0
2.0,8.0,5689.0,5689.0,1.0
2.0,9.0,3809.0,3809.0,1.0
2.0,9.0,3821.0,3821.0,1.0
2.0,10.0,4344.0,4347.0,4.0
2.0,10.0,4355.0,4356.0,2.0
2.0,10.0,4437.0,4437.0,1.0
2.0,10.0,4464.0,4464.0,1.0
2.0,10.0,4472.0,4475.0,4.0
2.0,10.0,4496.0,4502.0,7.0
2.0,10.0,5561.0,5564.0,4.0
2.0,10.0,5578.0,5578.0,1.0
2.0,10.0,5589.0,5601.0,13.0
2.0,10.0,5666.0,5667.0,2.0
2.0,10.0,5683.0,5683.0,1.0
2.0,10.0,5690.0,5690.0,1.0
3.0,4.0,3964.0,3966.0,3.0
3.0,4.0,3975.0,3978.0,4.0
3.0,4.0,3985.0,3989.0,5.0
3.0,4.0,3995.0,4007.0,13.0
3.0,5.0,4940.0,4940.0,1.0
3.0,5.0,5300.0,5308.0,9.0
3.0,5.0,5318.0,5323.0,6.0
3.0,5.0,5335.0,5337.0,3.0
3.0,6.0,3978.0,3978.0,1.0
3.0,6.0,4940.0,4940.0,1.0
3.0,9.0,2351.0,2358.0,8.0
3.0,9.0,2368.0,2368.0,1.0
3.0,9.0,2385.0,2385.0,1.0
3.0,9.0,2455.0,2462.0,8.0
3.0,9.0,3842.0,3843.0,2.0
3.0,10.0,10.0,18.0,9.0
3.0,10.0,98.0,99.0,2.0
3.0,10.0,4639.0,4640.0,2.0
3.0,10.0,4660.0,4666.0,7.0
3.0,10.0,4674.0,4677.0,4.0
3.0,10.0,5306.0,5310.0,5.0
3.0,10.0,5318.0,5324.0,7.0
3.0,10.0,5332.0,5337.0,6.0
4.0,5.0,1514.0,1518.0,5.0
4.0,5.0,1533.0,1533.0,1.0
4.0,5.0,1540.0,1544.0,5.0
4.0,5.0,1557.0,1558.0,2.0
4.0,6.0,3978.0,3978.0,1.0
4.0,6.0,4751.0,4752.0,2.0
4.0,6.0,4764.0,4764.0,1.0
4.0,6.0,4799.0,4800.0,2.0
4.0,7.0,1528.0,1539.0,12.0
4.0,7.0,1545.0,1554.0,10.0
4.0,9.0,1.0,1.0,1.0
5.0,6.0,916.0,918.0,3.0
5.0,6.0,4864.0,4866.0,3.0
5.0,6.0,4877.0,4877.0,1.0
5.0,6.0,4912.0,4918.0,7.0
5.0,6.0,4934.0,4940.0,7.0
5.0,7.0,185.0,186.0,2.0
5.0,7.0,240.0,246.0,7.0
5.0,7.0,256.0,258.0,3.0
5.0,7.0,278.0,282.0,5.0
5.0,7.0,289.0,292.0,4.0
5.0,7.0,298.0,300.0,3.0
5.0,7.0,345.0,346.0,2.0
5.0,7.0,352.0,353.0,2.0
5.0,7.0,359.0,361.0,3.0
5.0,7.0,394.0,395.0,2.0
5.0,7.0,421.0,421.0,1.0
5.0,7.0,432.0,435.0,4.0
5.0,7.0,460.0,467.0,8.0
5.0,7.0,478.0,481.0,4.0
5.0,7.0,1531.0,1533.0,3.0
5.0,7.0,1542.0,1547.0,6.0
5.0,7.0,1564.0,1564.0,1.0
5.0,7.0,1624.0,1641.0,18.0
5.0,7.0,1698.0,1700.0,3.0
5.0,7.0,1711.0,1711.0,1.0
5.0,7.0,1753.0,1760.0,8.0
5.0,7.0,1775.0,1777.0,3.0
5.0,9.0,207.0,221.0,15.0
5.0,9.0,229.0,244.0,16.0
5.0,9.0,255.0,259.0,5.0
5.0,9.0,278.0,281.0,4.0
5.0,9.0,300.0,301.0,2.0
5.0,9.0,338.0,353.0,16.0
5.0,9.0,361.0,361.0,1.0
5.0,9.0,401.0,404.0,4.0
5.0,9.0,432.0,435.0,4.0
5.0,9.0,441.0,441.0,1.0
5.0,9.0,456.0,468.0,13.0
5.0,9.0,481.0,481.0,1.0
5.0,9.0,490.0,490.0,1.0
5.0,10.0,5317.0,5322.0,6.0
5.0,10.0,5333.0,5336.0,4.0
6.0,7.0,665.0,675.0,11.0
6.0,7.0,684.0,684.0,1.0
6.0,7.0,1137.0,1137.0,1.0
6.0,7.0,1149.0,1162.0,14.0
6.0,7.0,1190.0,1192.0,3.0
6.0,7.0,1906.0,1911.0,6.0
6.0,7.0,1918.0,1919.0,2.0
6.0,7.0,2103.0,2106.0,4.0
6.0,7.0,2116.0,2116.0,1.0
6.0,7.0,5752.0,5752.0,1.0
6.0,7.0,5777.0,5782.0,6.0
6.0,7.0,5792.0,5793.0,2.0
6.0,8.0,653.0,660.0,8.0
6.0,8.0,673.0,674.0,2.0
6.0,8.0,686.0,693.0,8.0
6.0,8.0,1773.0,1773.0,1.0
6.0,8.0,3347.0,3348.0,2.0
6.0,9.0,1797.0,1798.0,2.0
6.0,9.0,1825.0,1828.0,4.0
6.0,9.0,1877.0,1882.0,6.0
6.0,9.0,1889.0,1890.0,2.0
6.0,9.0,1941.0,1942.0,2.0
6.0,9.0,1965.0,1971.0,7.0
6.0,9.0,2042.0,2043.0,2.0
6.0,9.0,2096.0,2099.0,4.0
6.0,9.0,2105.0,2107.0,3.0
6.0,9.0,2117.0,2117.0,1.0
6.0,9.0,5473.0,5482.0,10.0
6.0,9.0,5497.0,5500.0,4.0
6.0,9.0,5507.0,5507.0,1.0
6.0,10.0,205.0,207.0,3.0
6.0,10.0,264.0,264.0,1.0
6.0,10.0,2726.0,2726.0,1.0
6.0,10.0,3697.0,3700.0,4.0
7.0,8.0,662.0,664.0,3.0
7.0,8.0,673.0,676.0,4.0
7.0,9.0,204.0,206.0,3.0
7.0,9.0,235.0,241.0,7.0
7.0,9.0,258.0,293.0,36.0
7.0,9.0,299.0,300.0,2.0
7.0,9.0,329.0,337.0,9.0
7.0,9.0,345.0,363.0,19.0
7.0,9.0,396.0,403.0,8.0
7.0,9.0,435.0,440.0,6.0
7.0,9.0,453.0,460.0,8.0
7.0,9.0,467.0,473.0,7.0
7.0,9.0,1865.0,1865.0,1.0
7.0,9.0,1901.0,1903.0,3.0
7.0,9.0,1950.0,1950.0,1.0
7.0,9.0,1956.0,1963.0,8.0
7.0,9.0,2102.0,2109.0,8.0
7.0,9.0,2138.0,2140.0,3.0
7.0,9.0,2155.0,2156.0,2.0
7.0,10.0,2736.0,2736.0,1.0
7.0,10.0,2753.0,2753.0,1.0
8.0,10.0,4478.0,4487.0,10.0
8.0,10.0,4496.0,4504.0,9.0
8.0,10.0,4514.0,4514.0,1.0
8.0,10.0,4520.0,4525.0,6.0
8.0,10.0,4791.0,4792.0,2.0
