ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,2.0,82.0,86.0,5.0
1.0,2.0,913.0,917.0,5.0
1.0,2.0,2430.0,2431.0,2.0
1.0,2.0,2567.0,2569.0,3.0
1.0,2.0,2636.0,2646.0,11.0
1.0,2.0,2678.0,2681.0,4.0
1.0,2.0,3261.0,3262.0,2.0
1.0,2.0,3288.0,3289.0,2.0
1.0,2.0,3580.0,3580.0,1.0
1.0,2.0,3596.0,3612.0,17.0
1.0,2.0,3626.0,3628.0,3.0
1.0,2.0,5419.0,5419.0,1.0
1.0,2.0,5429.0,5431.0,3.0
1.0,3.0,3288.0,3288.0,1.0
1.0,3.0,3308.0,3308.0,1.0
1.0,3.0,3314.0,3314.0,1.0
1.0,3.0,3328.0,3328.0,1.0
1.0,3.0,3403.0,3417.0,15.0
1.0,3.0,3426.0,3437.0,12.0
1.0,3.0,3456.0,3467.0,12.0
1.0,3.0,3514.0,3522.0,9.0
1.0,4.0,1009.0,1011.0,3.0
1.0,4.0,1258.0,1258.0,1.0
1.0,4.0,1265.0,1266.0,2.0
1.0,4.0,2429.0,2432.0,4.0
1.0,4.0,2440.0,2440.0,1.0
1.0,4.0,2460.0,2468.0,9.0
1.0,4.0,2484.0,2485.0,2.0
1.0,4.0,2510.0,2511.0,2.0
1.0,4.0,2625.0,2632.0,8.0
1.0,4.0,2861.0,2864.0,4.0
1.0,4.0,2969.0,2969.0,1.0
1.0,4.0,3582.0,3582.0,1.0
1.0,4.0,3607.0,3612.0,6.0
1.0,4.0,3631.0,3649.0,19.0
1.0,4.0,4996.0,4997.0,2.0
1.0,4.0,5017.0,5018.0,2.0
1.0,4.0,5043.0,5061.0,19.0
1.0,4.0,5072.0,5073.0,2.0
1.0,4.0,5088.0,5089.0,2.0
1.0,4.0,5108.0,5108.0,1.0
1.0,4.0,5126.0,5134.0,9.0
1.0,4.0,5163.0,5163.0,1.0
1.0,5.0,539.0,550.0,12.0
1.0,5.0,567.0,573.0,7.0
1.0,5.0,601.0,609.0,9.0
1.0,5.0,615.0,626.0,12.0
1.0,5.0,845.0,845.0,1.0
1.0,5.0,924.0,925.0,2.0
1.0,5.0,940.0,940.0,1.0
1.0,5.0,950.0,950.0,1.0
1.0,5.0,966.0,970.0,5.0
1.0,5.0,984.0,988.0,5.0
1.0,5.0,1011.0,1031.0,21.0
1.0,5.0,1061.0,1062.0,2.0
1.0,5.0,1542.0,1544.0,3.0
1.0,5.0,1565.0,1582.0,18.0
1.0,5.0,1588.0,1591.0,4.0
1.0,5.0,1607.0,1607.0,1.0
1.0,5.0,1661.0,1661.0,1.0
1.0,5.0,1800.0,1807.0,8.0
