ID,Other_ID,Frame,Distance,Repulsion_Force_ID1,Repulsion_Force_ID2
1,9,6,14.0739659332125,-1.0028491609757628,
1,9,8,14.403692365128833,-1.189547978491887,2.731625535522984
1,9,9,10.956833812936667,-1.273582041120389,4.719723827624534
1,9,10,8.766491687640531,-1.3062147568595888,3.487790893964517
1,9,11,8.090420150836962,-1.2957971012071685,1.947399765991343
1,9,12,8.398098758895001,-1.311152950559055,0.9578278272012237
1,9,13,9.473544200030782,-1.3803939896145674,0.24623185952128013
1,9,14,11.971234796533723,-1.4936868032865225,-1.0184746825705207
6,10,7,5.273238480375506,-0.7433624847040388,
8,9,6,11.535561923421216,-1.3592549172347592,
8,9,8,14.190406571934247,-0.7250964021774072,-2.765649218651196
