ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,3.0,1270.0,1270.0,1.0
1.0,4.0,653.0,667.0,15.0
1.0,4.0,687.0,700.0,14.0
1.0,4.0,709.0,711.0,3.0
1.0,4.0,752.0,758.0,7.0
1.0,4.0,770.0,772.0,3.0
1.0,4.0,797.0,799.0,3.0
1.0,4.0,806.0,808.0,3.0
1.0,4.0,816.0,818.0,3.0
1.0,4.0,841.0,842.0,2.0
1.0,4.0,850.0,850.0,1.0
2.0,5.0,1438.0,1438.0,1.0
2.0,5.0,1474.0,1476.0,3.0
2.0,5.0,1522.0,1522.0,1.0
2.0,5.0,1534.0,1535.0,2.0
2.0,5.0,1550.0,1573.0,24.0
2.0,8.0,1432.0,1432.0,1.0
2.0,8.0,1479.0,1479.0,1.0
2.0,8.0,1522.0,1526.0,5.0
2.0,8.0,1535.0,1535.0,1.0
2.0,8.0,1550.0,1550.0,1.0
3.0,6.0,880.0,885.0,6.0
3.0,7.0,379.0,380.0,2.0
3.0,7.0,394.0,400.0,7.0
3.0,7.0,417.0,417.0,1.0
3.0,7.0,430.0,451.0,22.0
4.0,7.0,31.0,35.0,5.0
4.0,7.0,72.0,75.0,4.0
5.0,8.0,1522.0,1529.0,8.0
5.0,8.0,1549.0,1556.0,8.0
5.0,8.0,1826.0,1829.0,4.0
5.0,8.0,1843.0,1858.0,16.0
5.0,9.0,615.0,617.0,3.0
5.0,9.0,641.0,654.0,14.0
5.0,9.0,660.0,661.0,2.0
5.0,9.0,1823.0,1826.0,4.0
5.0,9.0,1846.0,1851.0,6.0
5.0,10.0,617.0,617.0,1.0
5.0,10.0,637.0,645.0,9.0
5.0,10.0,665.0,670.0,6.0
5.0,10.0,680.0,687.0,8.0
5.0,10.0,707.0,707.0,1.0
6.0,9.0,510.0,510.0,1.0
6.0,10.0,1112.0,1112.0,1.0
6.0,10.0,1123.0,1133.0,11.0
7.0,8.0,1981.0,1981.0,1.0
8.0,9.0,3.0,3.0,1.0
8.0,9.0,1207.0,1207.0,1.0
8.0,9.0,1213.0,1216.0,4.0
8.0,9.0,1808.0,1808.0,1.0
8.0,9.0,1833.0,1839.0,7.0
8.0,9.0,1849.0,1858.0,10.0
8.0,9.0,1867.0,1867.0,1.0
8.0,9.0,1875.0,1875.0,1.0
8.0,9.0,1881.0,1890.0,10.0
8.0,10.0,2.0,4.0,3.0
8.0,10.0,313.0,313.0,1.0
9.0,10.0,1.0,5.0,5.0
9.0,10.0,617.0,617.0,1.0
9.0,10.0,640.0,646.0,7.0
9.0,10.0,662.0,662.0,1.0
