Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Smoothed_X,Smoothed_Y
0,1,316.65317,700.3877,339.88727,704.87494,355.28864,716.831,26.89108249554526,339.5373302930589,704.8416919762233
1,1,336.57938,711.345,341.0699,706.20013,327.90735,704.2576,122.72004797729866,341.43001933484635,705.879187961385
2,1,314.10614,699.86523,342.91293,706.3197,356.92523,717.7198,26.501875803644698,342.5611899609241,706.704160672824
3,1,313.64624,699.90204,342.17184,706.8617,358.34836,718.3258,21.613660321964023,343.0773262958089,707.351061340485
4,1,315.3866,699.41724,342.51535,708.5899,356.8042,717.45105,13.123652983316212,343.1249124640176,707.8543411943131
5,1,314.7587,699.1897,342.353,708.18945,356.9595,717.39923,14.168991559540489,342.85043259006693,708.2484514642531
6,1,319.69907,701.38025,342.27322,708.179,345.71423,713.34064,39.54949923302888,342.40037079847394,708.5678433802506
7,1,354.59396,714.07556,341.01303,707.94086,316.07123,701.5328,9.9005154121245,341.92121121375516,708.8469681722498
8,1,356.64008,713.0195,340.26514,708.3226,316.65405,702.5093,2.1730382706967437,341.5339526984348,709.1144756281096
9,1,355.0836,713.3884,340.05414,709.0742,316.65186,702.8363,1.0905600596086231,341.2576530670655,709.3758097673386
10,1,355.88724,711.6357,339.99844,710.2985,317.63434,702.9416,13.398703565771733,341.08588487220726,709.6306131673593
55,1,336.95764,694.2649,330.33157,705.65137,325.02313,708.86005,28.653019531345763,337.325292650855,708.5418439877745
56,1,336.00208,694.50287,330.60733,705.1907,325.1662,709.1482,27.18765197581852,335.10646487137024,708.1163675440306
57,1,336.52533,695.1925,330.2483,705.7841,324.75168,708.8121,30.497904178310566,333.24546861055643,707.7066092987772
61,1,334.26663,696.345,329.36752,706.677,324.9532,709.29987,33.913752273880306,331.4439878319161,706.998565828269
65,1,335.36295,696.31134,328.44992,705.34894,323.3517,708.1651,23.671436945130296,329.9179088938054,706.8677163311178
66,1,343.41986,694.8661,331.30994,706.3095,321.64365,706.6303,41.47828135274145,329.39812970346617,706.4710126166713
123,1,553.4553,181.47566,541.1579,193.21255,541.44055,200.88982,48.444532044207456,379.6169094482283,583.2066850357185
124,1,552.2572,181.41469,542.4441,192.87633,539.41565,203.96762,25.296980902821588,421.4413833397656,479.86543431491947
126,1,549.2182,181.27232,543.94904,188.2016,540.97955,190.42303,15.950155819570448,458.2495901810788,391.73144993281505
127,1,550.8179,180.66747,542.3697,188.08563,539.90533,192.65102,20.35453463990144,486.54163016110056,320.01240088187853
128,1,550.19244,180.64793,542.7239,188.34668,540.2526,193.62303,19.03386691035473,511.43281479664347,259.2475130044609
129,1,550.7466,180.77272,542.61945,187.60287,540.009,192.85818,23.54086167562218,530.9767640007054,211.92527552383487
130,1,551.72314,180.93204,542.9133,187.39821,539.1337,192.92198,19.340694501124144,546.4085956019591,174.21407281979924
131,1,551.133,180.94064,542.57825,187.52332,538.74084,193.44196,19.46486692050927,558.2572495090385,145.1065250194663
132,1,552.08215,180.55014,542.49805,187.78497,537.31384,195.92738,20.46708869485606,567.0516656305773,123.59525224994832
133,1,553.5045,180.20467,543.8732,186.92981,536.2116,197.231,18.434523394221078,573.3207838752098,108.67287463835757
134,1,554.1982,180.02428,543.7316,185.96828,535.4797,199.9539,29.865652229346637,577.5935441515699,99.33201231180628
0,2,565.711,189.02263,525.8883,200.05273,488.71973,203.60542,10.021774973700934,525.8836749135646,200.0440993718545
1,2,567.96954,188.06168,527.47736,201.22285,489.26764,204.54648,13.034417852002717,527.2938602825238,201.15165067646043
2,2,569.7631,186.80931,528.7372,200.91547,489.28336,204.84052,13.293409508716094,528.7111246116538,200.89830862208038
3,2,562.8442,188.34795,525.775,199.11383,488.59604,203.38162,9.646384131338916,526.9937841568336,200.19083356794746
5,2,545.7239,190.38168,527.2998,199.84335,498.2334,198.70874,29.4181540399447,527.6158529276912,199.62533821213472
6,2,500.93817,199.03938,532.13916,200.03777,559.1266,190.90076,20.537079127276023,529.4485620472868,199.63495556174303
7,2,560.2837,191.4183,531.43567,199.07338,496.20773,199.52795,14.122136165276642,531.1434779113047,199.63330905678487
8,2,570.5721,192.40039,533.86554,199.73358,495.71014,199.67485,11.385948623570284,532.6450412785993,199.4738325807604
9,2,575.08484,190.82863,534.1712,199.25868,494.0523,200.92162,9.269021744626851,534.006797827345,199.04221716989855
10,2,575.3995,189.82962,535.6459,197.52556,496.00888,201.35715,5.434874706256096,535.2607352881846,198.44277398560163
11,2,576.75116,190.84663,537.33575,198.29387,499.7768,201.58977,5.684444775658212,536.4388413917605,198.37716394703023
12,2,576.93835,190.4654,537.4899,199.93787,501.844,200.91325,11.934987287618512,537.5731038687156,198.77810944951747
13,2,577.1658,190.84099,537.98785,202.00528,502.23663,201.54398,16.64490955637242,538.6955104496925,199.33345929819163
14,2,576.83704,190.00713,539.7527,200.71373,502.3006,201.12637,15.47268342429207,539.8172482788735,199.78615877248643
15,2,576.7587,190.03174,541.4465,200.4804,503.01968,201.27959,15.29166500627742,540.8663021546013,200.09953904905643
16,2,579.1692,191.43103,539.9598,201.07358,502.31467,200.726,14.345269666680933,541.7498562887577,200.29202777886144
17,2,579.2616,191.3356,540.9753,201.33456,502.38254,200.2852,16.19413054444241,542.4036736833407,200.38205261286134
18,2,581.99866,193.83678,543.2423,199.31493,503.03925,200.21693,6.760103896411628,542.8778325008136,200.38804120201584
23,2,586.90216,194.5342,547.82965,197.9315,505.06348,200.59666,1.4034663525101618,545.3067412717928,199.80240825870197
