ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,4.0,1023.0,1024.0,2.0
1.0,4.0,1039.0,1053.0,15.0
1.0,4.0,1064.0,1064.0,1.0
1.0,5.0,669.0,670.0,2.0
1.0,5.0,687.0,691.0,5.0
1.0,5.0,697.0,716.0,20.0
1.0,5.0,882.0,885.0,4.0
1.0,5.0,898.0,899.0,2.0
1.0,6.0,892.0,895.0,4.0
1.0,6.0,931.0,931.0,1.0
1.0,6.0,1903.0,1908.0,6.0
1.0,6.0,2114.0,2115.0,2.0
1.0,6.0,2194.0,2216.0,23.0
1.0,6.0,2232.0,2244.0,13.0
1.0,7.0,1182.0,1182.0,1.0
1.0,7.0,1273.0,1273.0,1.0
1.0,7.0,1368.0,1368.0,1.0
1.0,7.0,1404.0,1406.0,3.0
1.0,7.0,1415.0,1416.0,2.0
1.0,7.0,1425.0,1426.0,2.0
1.0,7.0,1433.0,1434.0,2.0
1.0,7.0,1501.0,1514.0,14.0
1.0,7.0,1571.0,1571.0,1.0
1.0,7.0,1618.0,1622.0,5.0
1.0,7.0,1630.0,1630.0,1.0
1.0,7.0,2208.0,2260.0,53.0
1.0,7.0,2269.0,2275.0,7.0
1.0,7.0,2281.0,2287.0,7.0
1.0,7.0,2293.0,2293.0,1.0
1.0,8.0,2084.0,2090.0,7.0
1.0,9.0,2001.0,2002.0,2.0
1.0,9.0,2021.0,2021.0,1.0
2.0,4.0,710.0,716.0,7.0
2.0,4.0,723.0,729.0,7.0
2.0,4.0,735.0,740.0,6.0
3.0,4.0,1495.0,1500.0,6.0
3.0,4.0,1515.0,1519.0,5.0
3.0,4.0,1570.0,1576.0,7.0
3.0,4.0,1583.0,1583.0,1.0
3.0,10.0,1095.0,1100.0,6.0
4.0,7.0,1684.0,1685.0,2.0
4.0,7.0,1701.0,1708.0,8.0
4.0,8.0,586.0,586.0,1.0
4.0,8.0,597.0,601.0,5.0
4.0,8.0,614.0,617.0,4.0
4.0,8.0,2269.0,2269.0,1.0
4.0,9.0,218.0,218.0,1.0
4.0,10.0,364.0,370.0,7.0
4.0,10.0,377.0,409.0,33.0
5.0,6.0,57.0,58.0,2.0
5.0,6.0,101.0,102.0,2.0
5.0,6.0,139.0,168.0,30.0
5.0,6.0,177.0,189.0,13.0
5.0,6.0,199.0,200.0,2.0
5.0,6.0,223.0,223.0,1.0
5.0,6.0,902.0,903.0,2.0
5.0,6.0,910.0,910.0,1.0
5.0,6.0,917.0,922.0,6.0
5.0,8.0,204.0,204.0,1.0
5.0,8.0,221.0,226.0,6.0
5.0,9.0,3.0,3.0,1.0
5.0,9.0,70.0,70.0,1.0
5.0,9.0,101.0,101.0,1.0
5.0,9.0,356.0,357.0,2.0
5.0,9.0,387.0,392.0,6.0
5.0,9.0,471.0,471.0,1.0
5.0,9.0,479.0,484.0,6.0
5.0,10.0,1377.0,1377.0,1.0
5.0,10.0,1668.0,1668.0,1.0
5.0,10.0,1674.0,1676.0,3.0
6.0,7.0,544.0,555.0,12.0
6.0,7.0,564.0,566.0,3.0
6.0,7.0,587.0,598.0,12.0
6.0,7.0,606.0,618.0,13.0
6.0,7.0,634.0,658.0,25.0
6.0,7.0,668.0,674.0,7.0
6.0,7.0,703.0,712.0,10.0
6.0,7.0,747.0,748.0,2.0
6.0,7.0,754.0,755.0,2.0
6.0,7.0,761.0,771.0,11.0
6.0,7.0,781.0,800.0,20.0
6.0,7.0,806.0,809.0,4.0
6.0,7.0,2215.0,2220.0,6.0
6.0,7.0,2231.0,2238.0,8.0
6.0,7.0,2246.0,2246.0,1.0
6.0,8.0,207.0,208.0,2.0
6.0,8.0,222.0,222.0,1.0
6.0,8.0,243.0,249.0,7.0
6.0,8.0,281.0,294.0,14.0
6.0,8.0,313.0,320.0,8.0
6.0,8.0,329.0,348.0,20.0
6.0,8.0,361.0,382.0,22.0
6.0,8.0,462.0,464.0,3.0
6.0,8.0,486.0,488.0,3.0
6.0,8.0,511.0,518.0,8.0
6.0,8.0,539.0,542.0,4.0
6.0,8.0,2094.0,2096.0,3.0
6.0,9.0,101.0,102.0,2.0
6.0,9.0,968.0,968.0,1.0
8.0,9.0,1399.0,1401.0,3.0
8.0,9.0,2032.0,2035.0,4.0
8.0,9.0,2067.0,2069.0,3.0
