ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,2.0,4966.0,4968.0,3.0
1.0,2.0,4991.0,4991.0,1.0
1.0,2.0,5016.0,5023.0,8.0
1.0,2.0,5033.0,5037.0,5.0
1.0,2.0,5050.0,5055.0,6.0
1.0,2.0,5065.0,5074.0,10.0
1.0,2.0,5116.0,5117.0,2.0
1.0,2.0,5125.0,5127.0,3.0
1.0,2.0,5136.0,5136.0,1.0
1.0,2.0,5974.0,5975.0,2.0
1.0,3.0,5039.0,5041.0,3.0
1.0,3.0,5047.0,5048.0,2.0
1.0,3.0,5127.0,5132.0,6.0
1.0,3.0,5191.0,5197.0,7.0
1.0,4.0,4652.0,4653.0,2.0
1.0,4.0,4662.0,4664.0,3.0
1.0,4.0,4723.0,4726.0,4.0
1.0,4.0,4736.0,4742.0,7.0
1.0,4.0,4752.0,4764.0,13.0
1.0,4.0,4772.0,4778.0,7.0
1.0,4.0,4796.0,4800.0,5.0
1.0,4.0,4811.0,4816.0,6.0
1.0,4.0,4874.0,4876.0,3.0
1.0,4.0,4895.0,4908.0,14.0
1.0,4.0,4917.0,4927.0,11.0
1.0,5.0,4758.0,4765.0,8.0
1.0,10.0,718.0,720.0,3.0
1.0,10.0,747.0,748.0,2.0
2.0,3.0,342.0,342.0,1.0
2.0,3.0,357.0,372.0,16.0
2.0,3.0,378.0,421.0,44.0
2.0,3.0,427.0,429.0,3.0
2.0,3.0,436.0,436.0,1.0
2.0,3.0,459.0,459.0,1.0
2.0,3.0,468.0,468.0,1.0
2.0,3.0,1963.0,1964.0,2.0
2.0,3.0,2009.0,2022.0,14.0
2.0,3.0,5037.0,5042.0,6.0
2.0,3.0,5049.0,5050.0,2.0
2.0,3.0,5128.0,5138.0,11.0
2.0,4.0,2945.0,2949.0,5.0
2.0,4.0,2966.0,2975.0,10.0
2.0,4.0,2989.0,2993.0,5.0
2.0,4.0,3018.0,3032.0,15.0
2.0,4.0,3041.0,3056.0,16.0
2.0,4.0,3079.0,3093.0,15.0
2.0,4.0,3101.0,3112.0,12.0
2.0,4.0,4011.0,4011.0,1.0
2.0,4.0,4020.0,4034.0,15.0
2.0,5.0,80.0,87.0,8.0
2.0,5.0,191.0,191.0,1.0
2.0,5.0,505.0,506.0,2.0
2.0,5.0,512.0,514.0,3.0
2.0,5.0,526.0,526.0,1.0
2.0,5.0,564.0,565.0,2.0
2.0,6.0,3089.0,3089.0,1.0
2.0,6.0,3106.0,3136.0,31.0
2.0,7.0,1937.0,1937.0,1.0
2.0,7.0,1978.0,1978.0,1.0
2.0,7.0,2002.0,2003.0,2.0
2.0,7.0,2498.0,2507.0,10.0
2.0,8.0,1552.0,1556.0,5.0
2.0,8.0,1569.0,1581.0,13.0
2.0,8.0,3752.0,3755.0,4.0
2.0,8.0,5761.0,5769.0,9.0
2.0,8.0,5866.0,5866.0,1.0
2.0,9.0,399.0,399.0,1.0
2.0,9.0,417.0,430.0,14.0
2.0,9.0,495.0,500.0,6.0
2.0,9.0,508.0,514.0,7.0
2.0,9.0,536.0,536.0,1.0
2.0,9.0,542.0,543.0,2.0
2.0,9.0,568.0,570.0,3.0
2.0,9.0,595.0,599.0,5.0
2.0,9.0,2867.0,2878.0,12.0
2.0,9.0,2907.0,2909.0,3.0
2.0,9.0,2916.0,2916.0,1.0
2.0,9.0,2925.0,2927.0,3.0
2.0,9.0,5690.0,5690.0,1.0
2.0,9.0,5808.0,5810.0,3.0
2.0,9.0,5835.0,5841.0,7.0
2.0,10.0,909.0,912.0,4.0
2.0,10.0,5197.0,5198.0,2.0
2.0,10.0,5218.0,5234.0,17.0
2.0,10.0,5242.0,5244.0,3.0
2.0,10.0,5255.0,5255.0,1.0
2.0,10.0,5268.0,5281.0,14.0
2.0,10.0,5310.0,5312.0,3.0
2.0,10.0,5328.0,5329.0,2.0
3.0,5.0,198.0,198.0,1.0
3.0,5.0,4242.0,4245.0,4.0
3.0,5.0,4265.0,4275.0,11.0
3.0,6.0,1330.0,1340.0,11.0
3.0,6.0,1381.0,1381.0,1.0
3.0,6.0,1471.0,1473.0,3.0
3.0,6.0,1494.0,1499.0,6.0
3.0,6.0,2760.0,2764.0,5.0
3.0,6.0,2790.0,2792.0,3.0
3.0,6.0,2811.0,2813.0,3.0
3.0,6.0,2989.0,2990.0,2.0
3.0,6.0,5266.0,5283.0,18.0
3.0,6.0,5350.0,5358.0,9.0
3.0,7.0,97.0,103.0,7.0
3.0,7.0,119.0,132.0,14.0
3.0,7.0,1939.0,1944.0,6.0
3.0,7.0,1952.0,1964.0,13.0
3.0,7.0,1971.0,1976.0,6.0
3.0,7.0,1995.0,1997.0,3.0
3.0,8.0,3699.0,3701.0,3.0
3.0,8.0,3712.0,3717.0,6.0
3.0,8.0,4899.0,4902.0,4.0
3.0,9.0,399.0,399.0,1.0
3.0,9.0,420.0,420.0,1.0
3.0,9.0,426.0,430.0,5.0
4.0,5.0,3382.0,3389.0,8.0
4.0,5.0,3421.0,3423.0,3.0
4.0,5.0,4758.0,4764.0,7.0
4.0,5.0,5342.0,5351.0,10.0
4.0,6.0,3089.0,3089.0,1.0
4.0,6.0,3106.0,3113.0,8.0
4.0,6.0,3165.0,3167.0,3.0
4.0,6.0,3203.0,3205.0,3.0
4.0,6.0,3211.0,3211.0,1.0
4.0,6.0,3280.0,3312.0,33.0
4.0,6.0,3318.0,3319.0,2.0
4.0,6.0,3335.0,3353.0,19.0
4.0,6.0,3364.0,3365.0,2.0
4.0,6.0,3371.0,3375.0,5.0
4.0,6.0,3385.0,3387.0,3.0
4.0,6.0,3420.0,3424.0,5.0
4.0,6.0,3640.0,3640.0,1.0
4.0,6.0,5989.0,5999.0,11.0
4.0,7.0,3553.0,3554.0,2.0
4.0,7.0,3577.0,3577.0,1.0
