ID,Other_ID,Start_Frame,End_Frame,Duration
2.0,5.0,1.0,1.0,1.0
2.0,5.0,7.0,8.0,2.0
2.0,5.0,78.0,82.0,5.0
2.0,5.0,89.0,89.0,1.0
2.0,5.0,182.0,182.0,1.0
2.0,5.0,200.0,200.0,1.0
2.0,7.0,11.0,13.0,3.0
2.0,7.0,22.0,23.0,2.0
2.0,7.0,89.0,93.0,5.0
2.0,7.0,109.0,110.0,2.0
3.0,6.0,492.0,507.0,16.0
3.0,9.0,396.0,400.0,5.0
3.0,9.0,414.0,428.0,15.0
3.0,9.0,442.0,445.0,4.0
4.0,8.0,2.0,7.0,6.0
4.0,8.0,16.0,29.0,14.0
4.0,8.0,63.0,72.0,10.0
4.0,8.0,78.0,96.0,19.0
4.0,8.0,108.0,115.0,8.0
4.0,8.0,128.0,134.0,7.0
4.0,8.0,208.0,210.0,3.0
4.0,8.0,225.0,230.0,6.0
4.0,8.0,244.0,259.0,16.0
4.0,9.0,96.0,96.0,1.0
4.0,9.0,134.0,135.0,2.0
5.0,7.0,1.0,13.0,13.0
5.0,7.0,89.0,90.0,2.0
5.0,7.0,121.0,122.0,2.0
5.0,7.0,128.0,130.0,3.0
6.0,9.0,1.0,9.0,9.0
6.0,9.0,31.0,32.0,2.0
6.0,10.0,1.0,13.0,13.0
6.0,10.0,29.0,30.0,2.0
8.0,9.0,131.0,143.0,13.0
9.0,10.0,4.0,15.0,12.0
9.0,10.0,25.0,35.0,11.0
