ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,3.0,1081.0,1083.0,3.0
1.0,3.0,1110.0,1117.0,8.0
1.0,3.0,3594.0,3598.0,5.0
1.0,3.0,3604.0,3606.0,3.0
1.0,5.0,5010.0,5013.0,4.0
1.0,5.0,5021.0,5022.0,2.0
1.0,6.0,887.0,893.0,7.0
1.0,6.0,900.0,901.0,2.0
1.0,6.0,1288.0,1298.0,11.0
1.0,6.0,1311.0,1312.0,2.0
1.0,6.0,1857.0,1869.0,13.0
1.0,6.0,1877.0,1915.0,39.0
1.0,6.0,1930.0,1949.0,20.0
1.0,6.0,1960.0,1960.0,1.0
1.0,6.0,1975.0,1982.0,8.0
1.0,6.0,1988.0,1988.0,1.0
1.0,6.0,1994.0,1994.0,1.0
1.0,6.0,4993.0,4993.0,1.0
1.0,6.0,5021.0,5030.0,10.0
1.0,6.0,5100.0,5114.0,15.0
1.0,7.0,1514.0,1519.0,6.0
1.0,7.0,1533.0,1533.0,1.0
1.0,7.0,1549.0,1570.0,22.0
1.0,7.0,5109.0,5111.0,3.0
1.0,8.0,867.0,871.0,5.0
1.0,8.0,888.0,890.0,3.0
1.0,8.0,2836.0,2837.0,2.0
1.0,8.0,2859.0,2859.0,1.0
1.0,9.0,1492.0,1500.0,9.0
1.0,9.0,1507.0,1515.0,9.0
1.0,9.0,1523.0,1531.0,9.0
1.0,9.0,1548.0,1551.0,4.0
1.0,9.0,1561.0,1573.0,13.0
1.0,9.0,2279.0,2298.0,20.0
1.0,9.0,2304.0,2305.0,2.0
1.0,9.0,2359.0,2362.0,4.0
1.0,9.0,2380.0,2381.0,2.0
1.0,9.0,2388.0,2399.0,12.0
1.0,9.0,2416.0,2426.0,11.0
1.0,9.0,3922.0,3922.0,1.0
1.0,9.0,3935.0,3937.0,3.0
1.0,9.0,3971.0,3973.0,3.0
1.0,9.0,3979.0,3979.0,1.0
1.0,9.0,3992.0,4000.0,9.0
1.0,10.0,2430.0,2431.0,2.0
1.0,10.0,2456.0,2458.0,3.0
1.0,10.0,2466.0,2472.0,7.0
1.0,10.0,5946.0,5947.0,2.0
1.0,10.0,5982.0,5984.0,3.0
2.0,3.0,38.0,49.0,12.0
2.0,3.0,56.0,57.0,2.0
2.0,3.0,71.0,78.0,8.0
2.0,3.0,118.0,120.0,3.0
2.0,3.0,136.0,142.0,7.0
2.0,3.0,1180.0,1201.0,22.0
2.0,3.0,1214.0,1222.0,9.0
2.0,4.0,1186.0,1194.0,9.0
2.0,5.0,2701.0,2701.0,1.0
2.0,5.0,2802.0,2803.0,2.0
2.0,5.0,2810.0,2810.0,1.0
2.0,5.0,2835.0,2835.0,1.0
2.0,5.0,2855.0,2876.0,22.0
2.0,5.0,2884.0,2888.0,5.0
2.0,5.0,4612.0,4620.0,9.0
2.0,5.0,4644.0,4644.0,1.0
2.0,6.0,2079.0,2087.0,9.0
2.0,6.0,2103.0,2106.0,4.0
2.0,6.0,3390.0,3412.0,23.0
2.0,7.0,683.0,704.0,22.0
2.0,7.0,726.0,736.0,11.0
2.0,7.0,2544.0,2546.0,3.0
2.0,7.0,2564.0,2564.0,1.0
2.0,7.0,2605.0,2606.0,2.0
2.0,7.0,2614.0,2617.0,4.0
2.0,7.0,2624.0,2639.0,16.0
2.0,7.0,2647.0,2656.0,10.0
2.0,7.0,2666.0,2666.0,1.0
2.0,7.0,2687.0,2688.0,2.0
2.0,7.0,2696.0,2703.0,8.0
2.0,7.0,2805.0,2812.0,8.0
2.0,7.0,2835.0,2836.0,2.0
2.0,7.0,2847.0,2856.0,10.0
2.0,8.0,1102.0,1102.0,1.0
2.0,8.0,1131.0,1144.0,14.0
2.0,8.0,1163.0,1164.0,2.0
2.0,8.0,2273.0,2273.0,1.0
2.0,8.0,2287.0,2287.0,1.0
2.0,8.0,2320.0,2331.0,12.0
2.0,8.0,2363.0,2363.0,1.0
2.0,8.0,2527.0,2527.0,1.0
2.0,8.0,2547.0,2547.0,1.0
2.0,8.0,2564.0,2564.0,1.0
2.0,8.0,2631.0,2640.0,10.0
2.0,8.0,2647.0,2650.0,4.0
2.0,8.0,2659.0,2665.0,7.0
2.0,8.0,5278.0,5280.0,3.0
2.0,8.0,5300.0,5303.0,4.0
2.0,8.0,5309.0,5309.0,1.0
2.0,9.0,1109.0,1109.0,1.0
2.0,10.0,4622.0,4626.0,5.0
2.0,10.0,4643.0,4645.0,3.0
3.0,4.0,1188.0,1190.0,3.0
3.0,4.0,1210.0,1213.0,4.0
3.0,4.0,5751.0,5759.0,9.0
3.0,4.0,5818.0,5818.0,1.0
3.0,4.0,5833.0,5834.0,2.0
3.0,4.0,5869.0,5869.0,1.0
3.0,6.0,1427.0,1431.0,5.0
3.0,6.0,1443.0,1448.0,6.0
3.0,6.0,1462.0,1463.0,2.0
3.0,6.0,1470.0,1474.0,5.0
3.0,6.0,1480.0,1487.0,8.0
3.0,6.0,4104.0,4116.0,13.0
3.0,6.0,4129.0,4130.0,2.0
3.0,6.0,4137.0,4137.0,1.0
3.0,6.0,4192.0,4199.0,8.0
3.0,6.0,5693.0,5716.0,24.0
3.0,6.0,5723.0,5736.0,14.0
3.0,6.0,5748.0,5754.0,7.0
3.0,6.0,5796.0,5798.0,3.0
3.0,6.0,5823.0,5823.0,1.0
3.0,6.0,5830.0,5832.0,3.0
3.0,6.0,5845.0,5845.0,1.0
3.0,6.0,5856.0,5857.0,2.0
3.0,6.0,5874.0,5880.0,7.0
3.0,7.0,1230.0,1230.0,1.0
3.0,7.0,1275.0,1280.0,6.0
3.0,7.0,1286.0,1286.0,1.0
3.0,7.0,1296.0,1320.0,25.0
3.0,7.0,1360.0,1364.0,5.0
3.0,7.0,1483.0,1483.0,1.0
3.0,7.0,1579.0,1584.0,6.0
3.0,7.0,1601.0,1605.0,5.0
3.0,7.0,1626.0,1626.0,1.0
3.0,7.0,1645.0,1645.0,1.0
3.0,7.0,1653.0,1655.0,3.0
3.0,8.0,1759.0,1759.0,1.0
3.0,8.0,1812.0,1821.0,10.0
3.0,8.0,1838.0,1839.0,2.0
3.0,8.0,2996.0,2997.0,2.0
3.0,9.0,402.0,402.0,1.0
3.0,9.0,412.0,419.0,8.0
3.0,9.0,428.0,434.0,7.0
3.0,9.0,440.0,440.0,1.0
3.0,9.0,452.0,470.0,19.0
3.0,9.0,479.0,488.0,10.0
3.0,9.0,510.0,516.0,7.0
3.0,9.0,1284.0,1287.0,4.0
3.0,9.0,1299.0,1313.0,15.0
3.0,9.0,1319.0,1337.0,19.0
3.0,9.0,1355.0,1355.0,1.0
3.0,9.0,1396.0,1399.0,4.0
3.0,9.0,1414.0,1430.0,17.0
3.0,9.0,1442.0,1446.0,5.0
3.0,9.0,1463.0,1463.0,1.0
3.0,9.0,1469.0,1474.0,6.0
3.0,10.0,1840.0,1846.0,7.0
3.0,10.0,1856.0,1856.0,1.0
4.0,5.0,34.0,36.0,3.0
4.0,5.0,53.0,53.0,1.0
4.0,5.0,83.0,88.0,6.0
4.0,5.0,95.0,101.0,7.0
4.0,5.0,138.0,138.0,1.0
4.0,5.0,155.0,171.0,17.0
4.0,5.0,184.0,184.0,1.0
4.0,5.0,229.0,229.0,1.0
4.0,5.0,832.0,832.0,1.0
4.0,5.0,1828.0,1831.0,4.0
4.0,5.0,1853.0,1855.0,3.0
4.0,5.0,1865.0,1865.0,1.0
4.0,6.0,144.0,145.0,2.0
4.0,6.0,163.0,167.0,5.0
4.0,6.0,183.0,184.0,2.0
4.0,6.0,5738.0,5738.0,1.0
4.0,6.0,5744.0,5748.0,5.0
4.0,6.0,5755.0,5757.0,3.0
4.0,6.0,5797.0,5813.0,17.0
4.0,6.0,5833.0,5840.0,8.0
4.0,6.0,5859.0,5864.0,6.0
4.0,7.0,426.0,426.0,1.0
4.0,7.0,478.0,478.0,1.0
4.0,7.0,1163.0,1169.0,7.0
4.0,9.0,1.0,6.0,6.0
4.0,9.0,33.0,35.0,3.0
4.0,9.0,53.0,53.0,1.0
4.0,9.0,191.0,191.0,1.0
4.0,9.0,352.0,353.0,2.0
4.0,9.0,376.0,386.0,11.0
5.0,6.0,161.0,163.0,3.0
5.0,6.0,172.0,172.0,1.0
5.0,6.0,189.0,191.0,3.0
5.0,6.0,376.0,384.0,9.0
5.0,6.0,5018.0,5019.0,2.0
5.0,7.0,2699.0,2708.0,10.0
5.0,7.0,2717.0,2719.0,3.0
5.0,7.0,2750.0,2772.0,23.0
5.0,7.0,2784.0,2789.0,6.0
5.0,7.0,2809.0,2812.0,4.0
5.0,7.0,2818.0,2820.0,3.0
5.0,7.0,2829.0,2839.0,11.0
5.0,7.0,2856.0,2857.0,2.0
5.0,7.0,2919.0,2920.0,2.0
5.0,7.0,2935.0,2938.0,4.0
5.0,7.0,2948.0,2954.0,7.0
5.0,7.0,2996.0,3006.0,11.0
5.0,7.0,3072.0,3091.0,20.0
5.0,7.0,3133.0,3137.0,5.0
5.0,7.0,3164.0,3172.0,9.0
5.0,7.0,3186.0,3201.0,16.0
5.0,7.0,3209.0,3237.0,29.0
5.0,7.0,3243.0,3246.0,4.0
5.0,7.0,3254.0,3266.0,13.0
5.0,7.0,3297.0,3297.0,1.0
5.0,7.0,3303.0,3320.0,18.0
5.0,7.0,3346.0,3351.0,6.0
5.0,7.0,3388.0,3412.0,25.0
5.0,7.0,3664.0,3667.0,4.0
5.0,7.0,3678.0,3685.0,8.0
5.0,7.0,3696.0,3697.0,2.0
5.0,7.0,3706.0,3715.0,10.0
5.0,7.0,3883.0,3883.0,1.0
5.0,7.0,3893.0,3896.0,4.0
5.0,7.0,3927.0,3929.0,3.0
5.0,7.0,3948.0,3956.0,9.0
5.0,7.0,3970.0,3971.0,2.0
5.0,7.0,3979.0,3989.0,11.0
5.0,7.0,3999.0,4000.0,2.0
5.0,7.0,4069.0,4069.0,1.0
5.0,7.0,4096.0,4110.0,15.0
5.0,8.0,372.0,374.0,3.0
5.0,8.0,386.0,387.0,2.0
5.0,9.0,2.0,6.0,5.0
5.0,9.0,17.0,53.0,37.0
5.0,9.0,202.0,209.0,8.0
5.0,9.0,4526.0,4526.0,1.0
5.0,9.0,4533.0,4536.0,4.0
5.0,9.0,4543.0,4545.0,3.0
5.0,10.0,1654.0,1658.0,5.0
5.0,10.0,1664.0,1674.0,11.0
5.0,10.0,1694.0,1705.0,12.0
5.0,10.0,1713.0,1713.0,1.0
5.0,10.0,2917.0,2918.0,2.0
5.0,10.0,2940.0,2951.0,12.0
5.0,10.0,2968.0,2968.0,1.0
5.0,10.0,2974.0,2984.0,11.0
5.0,10.0,2990.0,3002.0,13.0
5.0,10.0,3045.0,3045.0,1.0
5.0,10.0,3072.0,3087.0,16.0
5.0,10.0,3093.0,3096.0,4.0
5.0,10.0,3103.0,3113.0,11.0
5.0,10.0,3129.0,3141.0,13.0
5.0,10.0,3150.0,3175.0,26.0
5.0,10.0,3181.0,3181.0,1.0
5.0,10.0,3192.0,3199.0,8.0
5.0,10.0,3209.0,3210.0,2.0
5.0,10.0,3223.0,3251.0,29.0
5.0,10.0,3259.0,3273.0,15.0
5.0,10.0,3334.0,3338.0,5.0
5.0,10.0,3354.0,3388.0,35.0
5.0,10.0,3404.0,3408.0,5.0
5.0,10.0,3752.0,3758.0,7.0
5.0,10.0,3768.0,3791.0,24.0
5.0,10.0,3814.0,3817.0,4.0
5.0,10.0,3830.0,3834.0,5.0
5.0,10.0,3895.0,3895.0,1.0
5.0,10.0,3913.0,3914.0,2.0
5.0,10.0,3926.0,3928.0,3.0
5.0,10.0,3942.0,3957.0,16.0
5.0,10.0,3978.0,3985.0,8.0
5.0,10.0,3994.0,3996.0,3.0
5.0,10.0,4042.0,4046.0,5.0
5.0,10.0,4096.0,4111.0,16.0
5.0,10.0,4520.0,4522.0,3.0
5.0,10.0,4529.0,4531.0,3.0
5.0,10.0,4543.0,4544.0,2.0
5.0,10.0,4558.0,4558.0,1.0
5.0,10.0,4691.0,4691.0,1.0
6.0,7.0,1393.0,1395.0,3.0
6.0,7.0,1483.0,1483.0,1.0
6.0,7.0,1499.0,1508.0,10.0
6.0,7.0,4646.0,4647.0,2.0
6.0,7.0,4699.0,4699.0,1.0
6.0,7.0,5101.0,5101.0,1.0
6.0,7.0,5110.0,5111.0,2.0
6.0,8.0,353.0,353.0,1.0
6.0,8.0,364.0,369.0,6.0
6.0,8.0,389.0,390.0,2.0
6.0,8.0,438.0,452.0,15.0
6.0,8.0,886.0,892.0,7.0
6.0,8.0,3623.0,3629.0,7.0
6.0,8.0,3645.0,3645.0,1.0
6.0,8.0,3653.0,3657.0,5.0
6.0,8.0,3670.0,3679.0,10.0
6.0,8.0,5219.0,5219.0,1.0
6.0,8.0,5236.0,5245.0,10.0
6.0,9.0,1406.0,1408.0,3.0
6.0,9.0,1442.0,1454.0,13.0
6.0,9.0,1461.0,1474.0,14.0
6.0,9.0,1486.0,1488.0,3.0
6.0,9.0,1661.0,1666.0,6.0
6.0,9.0,1678.0,1678.0,1.0
6.0,9.0,1684.0,1693.0,10.0
6.0,9.0,1699.0,1709.0,11.0
6.0,9.0,1718.0,1732.0,15.0
6.0,9.0,1746.0,1750.0,5.0
7.0,8.0,2529.0,2530.0,2.0
7.0,8.0,2536.0,2537.0,2.0
7.0,8.0,2565.0,2574.0,10.0
7.0,8.0,2634.0,2650.0,17.0
7.0,8.0,2667.0,2667.0,1.0
7.0,9.0,796.0,796.0,1.0
7.0,9.0,823.0,825.0,3.0
7.0,9.0,832.0,837.0,6.0
7.0,9.0,856.0,862.0,7.0
7.0,9.0,889.0,898.0,10.0
7.0,9.0,906.0,916.0,11.0
7.0,9.0,924.0,926.0,3.0
7.0,9.0,933.0,937.0,5.0
7.0,9.0,1059.0,1078.0,20.0
7.0,9.0,1232.0,1234.0,3.0
7.0,9.0,1253.0,1253.0,1.0
7.0,9.0,1265.0,1265.0,1.0
7.0,9.0,1281.0,1282.0,2.0
7.0,9.0,1298.0,1320.0,23.0
7.0,9.0,1330.0,1330.0,1.0
7.0,9.0,1338.0,1340.0,3.0
7.0,9.0,1346.0,1350.0,5.0
7.0,9.0,1367.0,1370.0,4.0
7.0,9.0,1481.0,1482.0,2.0
7.0,9.0,1510.0,1523.0,14.0
7.0,9.0,1529.0,1571.0,43.0
7.0,9.0,1814.0,1814.0,1.0
7.0,9.0,1868.0,1869.0,2.0
7.0,9.0,1875.0,1877.0,3.0
7.0,9.0,1929.0,1929.0,1.0
7.0,9.0,1935.0,1935.0,1.0
7.0,9.0,1941.0,1941.0,1.0
7.0,9.0,1947.0,1950.0,4.0
7.0,10.0,2904.0,2918.0,15.0
7.0,10.0,2942.0,2943.0,2.0
7.0,10.0,2953.0,2966.0,14.0
7.0,10.0,2998.0,3018.0,21.0
7.0,10.0,3029.0,3035.0,7.0
7.0,10.0,3075.0,3083.0,9.0
7.0,10.0,3090.0,3105.0,16.0
7.0,10.0,3113.0,3115.0,3.0
7.0,10.0,3134.0,3141.0,8.0
7.0,10.0,3165.0,3169.0,5.0
7.0,10.0,3190.0,3221.0,32.0
7.0,10.0,3227.0,3266.0,40.0
7.0,10.0,3348.0,3353.0,6.0
7.0,10.0,3386.0,3387.0,2.0
7.0,10.0,3406.0,3406.0,1.0
7.0,10.0,3895.0,3897.0,3.0
7.0,10.0,3904.0,3905.0,2.0
7.0,10.0,3922.0,3934.0,13.0
7.0,10.0,3943.0,3943.0,1.0
7.0,10.0,3949.0,3951.0,3.0
7.0,10.0,3958.0,3958.0,1.0
7.0,10.0,3980.0,3993.0,14.0
7.0,10.0,3999.0,4000.0,2.0
7.0,10.0,4050.0,4063.0,14.0
7.0,10.0,4094.0,4111.0,18.0
8.0,9.0,1105.0,1105.0,1.0
8.0,9.0,1976.0,1976.0,1.0
8.0,9.0,2016.0,2023.0,8.0
8.0,9.0,2062.0,2062.0,1.0
8.0,9.0,2069.0,2070.0,2.0
8.0,9.0,2082.0,2093.0,12.0
8.0,9.0,2113.0,2115.0,3.0
8.0,10.0,1835.0,1840.0,6.0
8.0,10.0,1931.0,1932.0,2.0
8.0,10.0,1939.0,1946.0,8.0
8.0,10.0,1957.0,1958.0,2.0
8.0,10.0,1979.0,1984.0,6.0
8.0,10.0,1994.0,1994.0,1.0
8.0,10.0,2000.0,2027.0,28.0
8.0,10.0,2033.0,2034.0,2.0
8.0,10.0,2062.0,2065.0,4.0
8.0,10.0,2086.0,2092.0,7.0
8.0,10.0,2106.0,2122.0,17.0
8.0,10.0,2137.0,2137.0,1.0
8.0,10.0,5410.0,5410.0,1.0
8.0,10.0,5417.0,5418.0,2.0
8.0,10.0,5432.0,5453.0,22.0
8.0,10.0,5462.0,5471.0,10.0
8.0,10.0,5485.0,5496.0,12.0
8.0,10.0,5506.0,5508.0,3.0
8.0,10.0,5521.0,5522.0,2.0
9.0,10.0,1961.0,1961.0,1.0
9.0,10.0,1969.0,1973.0,5.0
9.0,10.0,2014.0,2021.0,8.0
9.0,10.0,2033.0,2034.0,2.0
9.0,10.0,2060.0,2060.0,1.0
9.0,10.0,2080.0,2095.0,16.0
9.0,10.0,2102.0,2106.0,5.0
9.0,10.0,2113.0,2113.0,1.0
9.0,10.0,2124.0,2125.0,2.0
9.0,10.0,2131.0,2131.0,1.0
9.0,10.0,2451.0,2452.0,2.0
9.0,10.0,4330.0,4331.0,2.0
9.0,10.0,4542.0,4543.0,2.0
9.0,10.0,4551.0,4551.0,1.0
