ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,4.0,993.0,1005.0,13.0
1.0,4.0,1031.0,1044.0,14.0
1.0,4.0,1055.0,1055.0,1.0
1.0,4.0,1090.0,1090.0,1.0
1.0,4.0,1105.0,1105.0,1.0
1.0,4.0,1137.0,1138.0,2.0
1.0,4.0,1188.0,1188.0,1.0
1.0,4.0,1198.0,1205.0,8.0
1.0,4.0,1229.0,1229.0,1.0
1.0,10.0,1062.0,1066.0,5.0
1.0,10.0,1089.0,1090.0,2.0
1.0,10.0,1108.0,1116.0,9.0
1.0,10.0,1134.0,1134.0,1.0
2.0,4.0,442.0,442.0,1.0
2.0,6.0,358.0,358.0,1.0
2.0,7.0,442.0,442.0,1.0
2.0,7.0,459.0,473.0,15.0
2.0,8.0,796.0,800.0,5.0
2.0,8.0,813.0,814.0,2.0
2.0,9.0,790.0,790.0,1.0
2.0,9.0,890.0,891.0,2.0
3.0,4.0,222.0,222.0,1.0
3.0,4.0,229.0,230.0,2.0
3.0,4.0,251.0,252.0,2.0
3.0,4.0,276.0,278.0,3.0
3.0,4.0,284.0,287.0,4.0
3.0,4.0,304.0,314.0,11.0
3.0,5.0,524.0,524.0,1.0
3.0,9.0,16.0,17.0,2.0
3.0,9.0,705.0,711.0,7.0
3.0,9.0,722.0,725.0,4.0
3.0,10.0,3.0,16.0,14.0
3.0,10.0,33.0,34.0,2.0
3.0,10.0,82.0,84.0,3.0
3.0,10.0,109.0,110.0,2.0
3.0,10.0,158.0,162.0,5.0
3.0,10.0,168.0,177.0,10.0
3.0,10.0,276.0,286.0,11.0
3.0,10.0,292.0,293.0,2.0
3.0,10.0,305.0,314.0,10.0
4.0,5.0,61.0,62.0,2.0
4.0,5.0,80.0,80.0,1.0
4.0,5.0,101.0,111.0,11.0
4.0,5.0,117.0,123.0,7.0
4.0,5.0,130.0,134.0,5.0
4.0,7.0,447.0,451.0,5.0
4.0,7.0,509.0,509.0,1.0
4.0,9.0,1004.0,1005.0,2.0
4.0,10.0,204.0,205.0,2.0
4.0,10.0,219.0,220.0,2.0
4.0,10.0,245.0,245.0,1.0
4.0,10.0,265.0,294.0,30.0
4.0,10.0,302.0,312.0,11.0
4.0,10.0,938.0,938.0,1.0
4.0,10.0,949.0,954.0,6.0
4.0,10.0,1068.0,1072.0,5.0
4.0,10.0,1143.0,1145.0,3.0
6.0,10.0,323.0,325.0,3.0
7.0,8.0,2.0,2.0,1.0
7.0,8.0,10.0,10.0,1.0
8.0,9.0,832.0,832.0,1.0
8.0,9.0,880.0,880.0,1.0
9.0,10.0,29.0,30.0,2.0
