ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,2.0,473.0,473.0,1.0
1.0,2.0,509.0,517.0,9.0
1.0,2.0,530.0,530.0,1.0
1.0,3.0,65.0,66.0,2.0
1.0,3.0,73.0,74.0,2.0
1.0,3.0,92.0,95.0,4.0
1.0,3.0,119.0,119.0,1.0
1.0,3.0,125.0,136.0,12.0
1.0,3.0,144.0,146.0,3.0
1.0,3.0,166.0,175.0,10.0
1.0,3.0,188.0,188.0,1.0
1.0,3.0,205.0,219.0,15.0
1.0,3.0,3638.0,3640.0,3.0
1.0,3.0,3650.0,3651.0,2.0
1.0,3.0,3680.0,3681.0,2.0
1.0,3.0,3692.0,3701.0,10.0
1.0,3.0,3713.0,3718.0,6.0
1.0,3.0,3746.0,3746.0,1.0
1.0,3.0,3763.0,3764.0,2.0
1.0,3.0,3794.0,3816.0,23.0
1.0,3.0,3826.0,3841.0,16.0
1.0,3.0,3863.0,3869.0,7.0
1.0,3.0,3878.0,3881.0,4.0
1.0,3.0,3889.0,3900.0,12.0
1.0,3.0,4127.0,4141.0,15.0
1.0,3.0,4191.0,4192.0,2.0
1.0,3.0,4216.0,4217.0,2.0
1.0,3.0,4241.0,4251.0,11.0
1.0,3.0,4312.0,4316.0,5.0
1.0,3.0,4368.0,4371.0,4.0
1.0,3.0,4907.0,4911.0,5.0
1.0,3.0,4919.0,4919.0,1.0
1.0,3.0,4928.0,4940.0,13.0
1.0,3.0,4948.0,4950.0,3.0
1.0,3.0,4956.0,4966.0,11.0
1.0,4.0,2570.0,2580.0,11.0
1.0,4.0,5819.0,5820.0,2.0
1.0,4.0,5867.0,5870.0,4.0
1.0,4.0,5876.0,5876.0,1.0
1.0,4.0,5883.0,5883.0,1.0
1.0,4.0,5902.0,5905.0,4.0
1.0,4.0,5911.0,5915.0,5.0
1.0,4.0,5925.0,5926.0,2.0
1.0,5.0,462.0,487.0,26.0
1.0,5.0,555.0,557.0,3.0
1.0,5.0,607.0,618.0,12.0
1.0,5.0,625.0,627.0,3.0
1.0,5.0,634.0,653.0,20.0
1.0,6.0,68.0,71.0,4.0
1.0,6.0,106.0,107.0,2.0
1.0,6.0,119.0,119.0,1.0
1.0,6.0,125.0,128.0,4.0
1.0,6.0,136.0,138.0,3.0
1.0,6.0,148.0,152.0,5.0
1.0,6.0,158.0,158.0,1.0
1.0,6.0,165.0,166.0,2.0
1.0,6.0,174.0,180.0,7.0
1.0,6.0,190.0,191.0,2.0
1.0,6.0,214.0,217.0,4.0
1.0,6.0,225.0,235.0,11.0
1.0,6.0,2591.0,2591.0,1.0
1.0,7.0,305.0,310.0,6.0
1.0,7.0,316.0,319.0,4.0
1.0,7.0,339.0,351.0,13.0
1.0,7.0,357.0,366.0,10.0
1.0,7.0,373.0,375.0,3.0
1.0,7.0,381.0,386.0,6.0
1.0,7.0,4871.0,4872.0,2.0
1.0,8.0,448.0,449.0,2.0
1.0,8.0,462.0,464.0,3.0
1.0,8.0,569.0,569.0,1.0
1.0,8.0,4194.0,4194.0,1.0
1.0,8.0,4209.0,4210.0,2.0
1.0,8.0,4228.0,4229.0,2.0
1.0,8.0,4251.0,4252.0,2.0
1.0,10.0,166.0,175.0,10.0
1.0,10.0,188.0,190.0,3.0
1.0,10.0,203.0,203.0,1.0
1.0,10.0,218.0,219.0,2.0
1.0,10.0,225.0,235.0,11.0
1.0,10.0,1437.0,1437.0,1.0
1.0,10.0,1451.0,1451.0,1.0
1.0,10.0,5883.0,5890.0,8.0
1.0,10.0,5989.0,5989.0,1.0
2.0,3.0,2297.0,2309.0,13.0
2.0,3.0,4623.0,4625.0,3.0
2.0,3.0,4634.0,4638.0,5.0
2.0,3.0,4646.0,4646.0,1.0
2.0,3.0,4698.0,4700.0,3.0
2.0,3.0,4716.0,4716.0,1.0
2.0,3.0,4728.0,4729.0,2.0
2.0,3.0,4746.0,4746.0,1.0
2.0,3.0,4793.0,4797.0,5.0
2.0,3.0,4841.0,4849.0,9.0
2.0,3.0,4859.0,4860.0,2.0
2.0,3.0,4869.0,4876.0,8.0
2.0,3.0,4888.0,4889.0,2.0
2.0,3.0,4970.0,4973.0,4.0
2.0,3.0,4992.0,4992.0,1.0
2.0,3.0,5006.0,5012.0,7.0
2.0,3.0,5024.0,5025.0,2.0
2.0,3.0,5060.0,5066.0,7.0
2.0,3.0,5076.0,5076.0,1.0
2.0,3.0,5098.0,5099.0,2.0
2.0,4.0,1227.0,1227.0,1.0
2.0,4.0,4698.0,4721.0,24.0
2.0,4.0,4728.0,4729.0,2.0
2.0,4.0,4746.0,4747.0,2.0
2.0,4.0,4795.0,4802.0,8.0
2.0,4.0,4812.0,4812.0,1.0
2.0,4.0,4873.0,4873.0,1.0
2.0,5.0,473.0,473.0,1.0
2.0,5.0,714.0,715.0,2.0
2.0,6.0,3331.0,3333.0,3.0
2.0,6.0,3342.0,3342.0,1.0
2.0,6.0,3349.0,3350.0,2.0
2.0,7.0,4913.0,4914.0,2.0
2.0,7.0,4929.0,4934.0,6.0
2.0,7.0,4951.0,4958.0,8.0
2.0,7.0,4968.0,4970.0,3.0
2.0,7.0,5008.0,5021.0,14.0
2.0,7.0,5031.0,5031.0,1.0
2.0,7.0,5078.0,5079.0,2.0
2.0,7.0,5085.0,5095.0,11.0
2.0,7.0,5102.0,5106.0,5.0
2.0,7.0,5645.0,5658.0,14.0
2.0,7.0,5667.0,5678.0,12.0
2.0,7.0,5756.0,5759.0,4.0
2.0,8.0,1859.0,1862.0,4.0
2.0,9.0,2299.0,2302.0,4.0
2.0,9.0,2366.0,2374.0,9.0
2.0,9.0,2400.0,2430.0,31.0
2.0,9.0,3881.0,3890.0,10.0
2.0,10.0,2300.0,2303.0,4.0
2.0,10.0,2334.0,2338.0,5.0
2.0,10.0,2563.0,2574.0,12.0
2.0,10.0,2983.0,2986.0,4.0
2.0,10.0,2995.0,3018.0,24.0
2.0,10.0,3055.0,3057.0,3.0
3.0,4.0,4661.0,4663.0,3.0
3.0,4.0,4681.0,4686.0,6.0
3.0,4.0,4700.0,4713.0,14.0
3.0,4.0,4745.0,4747.0,3.0
3.0,4.0,4767.0,4776.0,10.0
3.0,4.0,4790.0,4797.0,8.0
3.0,4.0,4873.0,4873.0,1.0
3.0,5.0,314.0,314.0,1.0
3.0,5.0,325.0,326.0,2.0
3.0,5.0,332.0,332.0,1.0
3.0,5.0,349.0,359.0,11.0
3.0,5.0,383.0,392.0,10.0
3.0,5.0,402.0,402.0,1.0
3.0,5.0,1189.0,1190.0,2.0
3.0,5.0,1216.0,1217.0,2.0
3.0,5.0,1231.0,1231.0,1.0
3.0,5.0,1260.0,1260.0,1.0
3.0,5.0,1279.0,1281.0,3.0
3.0,6.0,40.0,41.0,2.0
3.0,6.0,57.0,57.0,1.0
3.0,6.0,69.0,74.0,6.0
3.0,6.0,103.0,106.0,4.0
3.0,6.0,129.0,137.0,9.0
3.0,6.0,145.0,145.0,1.0
3.0,6.0,165.0,169.0,5.0
3.0,6.0,177.0,182.0,6.0
3.0,6.0,189.0,193.0,5.0
3.0,6.0,211.0,214.0,4.0
3.0,6.0,240.0,242.0,3.0
3.0,6.0,259.0,260.0,2.0
3.0,6.0,310.0,318.0,9.0
3.0,6.0,342.0,352.0,11.0
3.0,6.0,360.0,362.0,3.0
3.0,6.0,1036.0,1036.0,1.0
3.0,6.0,1064.0,1067.0,4.0
3.0,7.0,4971.0,4971.0,1.0
3.0,7.0,4991.0,4991.0,1.0
3.0,7.0,5008.0,5015.0,8.0
3.0,7.0,5037.0,5045.0,9.0
3.0,7.0,5096.0,5096.0,1.0
3.0,7.0,5126.0,5126.0,1.0
3.0,8.0,2842.0,2843.0,2.0
3.0,8.0,2856.0,2856.0,1.0
3.0,8.0,2912.0,2912.0,1.0
3.0,8.0,2931.0,2932.0,2.0
3.0,8.0,4179.0,4180.0,2.0
3.0,8.0,4187.0,4188.0,2.0
3.0,8.0,4204.0,4204.0,1.0
3.0,8.0,4233.0,4234.0,2.0
3.0,8.0,4254.0,4269.0,16.0
3.0,8.0,4304.0,4304.0,1.0
3.0,8.0,5295.0,5296.0,2.0
3.0,8.0,5341.0,5341.0,1.0
3.0,8.0,5915.0,5916.0,2.0
3.0,8.0,5932.0,5934.0,3.0
3.0,8.0,5940.0,5941.0,2.0
3.0,9.0,2255.0,2255.0,1.0
3.0,9.0,2262.0,2266.0,5.0
3.0,9.0,2297.0,2301.0,5.0
3.0,9.0,4040.0,4044.0,5.0
3.0,9.0,5588.0,5590.0,3.0
3.0,9.0,5625.0,5630.0,6.0
3.0,9.0,5640.0,5646.0,7.0
3.0,9.0,5685.0,5688.0,4.0
3.0,10.0,131.0,131.0,1.0
3.0,10.0,166.0,169.0,4.0
3.0,10.0,180.0,181.0,2.0
3.0,10.0,189.0,200.0,12.0
3.0,10.0,216.0,218.0,3.0
3.0,10.0,256.0,263.0,8.0
3.0,10.0,337.0,337.0,1.0
3.0,10.0,349.0,371.0,23.0
3.0,10.0,957.0,966.0,10.0
3.0,10.0,998.0,1001.0,4.0
3.0,10.0,1019.0,1019.0,1.0
3.0,10.0,1036.0,1036.0,1.0
3.0,10.0,1044.0,1046.0,3.0
3.0,10.0,2067.0,2067.0,1.0
3.0,10.0,2263.0,2265.0,3.0
3.0,10.0,2292.0,2294.0,3.0
3.0,10.0,2300.0,2303.0,4.0
4.0,6.0,5219.0,5233.0,15.0
4.0,6.0,5248.0,5251.0,4.0
4.0,6.0,5324.0,5325.0,2.0
4.0,7.0,4075.0,4075.0,1.0
4.0,7.0,4110.0,4110.0,1.0
4.0,7.0,4116.0,4116.0,1.0
4.0,7.0,4132.0,4132.0,1.0
4.0,7.0,4879.0,4880.0,2.0
4.0,8.0,4363.0,4363.0,1.0
4.0,8.0,4414.0,4414.0,1.0
4.0,8.0,4426.0,4426.0,1.0
4.0,10.0,4075.0,4075.0,1.0
4.0,10.0,4101.0,4102.0,2.0
4.0,10.0,4109.0,4124.0,16.0
4.0,10.0,4152.0,4152.0,1.0
4.0,10.0,4239.0,4239.0,1.0
4.0,10.0,4248.0,4249.0,2.0
4.0,10.0,5883.0,5884.0,2.0
4.0,10.0,5897.0,5899.0,3.0
5.0,6.0,313.0,313.0,1.0
