ID,Other_ID,Start_Frame,End_Frame,Duration
1.0,2.0,349.0,349.0,1.0
1.0,2.0,1528.0,1528.0,1.0
1.0,2.0,1541.0,1541.0,1.0
1.0,2.0,2980.0,2993.0,14.0
1.0,2.0,3010.0,3011.0,2.0
1.0,3.0,546.0,547.0,2.0
1.0,3.0,553.0,557.0,5.0
1.0,3.0,571.0,574.0,4.0
1.0,3.0,718.0,726.0,9.0
1.0,3.0,743.0,744.0,2.0
1.0,3.0,966.0,966.0,1.0
1.0,3.0,2055.0,2055.0,1.0
1.0,4.0,272.0,273.0,2.0
1.0,4.0,289.0,291.0,3.0
1.0,4.0,404.0,410.0,7.0
1.0,4.0,473.0,473.0,1.0
1.0,4.0,649.0,682.0,34.0
1.0,4.0,699.0,699.0,1.0
1.0,4.0,966.0,966.0,1.0
1.0,4.0,1082.0,1086.0,5.0
1.0,4.0,1604.0,1606.0,3.0
1.0,4.0,1734.0,1736.0,3.0
1.0,4.0,1752.0,1758.0,7.0
1.0,4.0,1805.0,1807.0,3.0
1.0,4.0,1924.0,1934.0,11.0
1.0,4.0,1950.0,1962.0,13.0
1.0,4.0,1986.0,1995.0,10.0
1.0,4.0,3239.0,3239.0,1.0
1.0,4.0,3248.0,3253.0,6.0
1.0,5.0,531.0,540.0,10.0
1.0,5.0,547.0,547.0,1.0
1.0,5.0,554.0,556.0,3.0
1.0,5.0,575.0,581.0,7.0
1.0,5.0,632.0,638.0,7.0
1.0,5.0,647.0,682.0,36.0
1.0,5.0,699.0,699.0,1.0
1.0,5.0,1082.0,1082.0,1.0
1.0,6.0,1517.0,1519.0,3.0
1.0,6.0,1528.0,1532.0,5.0
1.0,6.0,1726.0,1732.0,7.0
1.0,6.0,1748.0,1752.0,5.0
1.0,6.0,1799.0,1804.0,6.0
1.0,6.0,1825.0,1848.0,24.0
1.0,6.0,1960.0,1963.0,4.0
1.0,7.0,539.0,540.0,2.0
1.0,7.0,547.0,547.0,1.0
1.0,7.0,722.0,724.0,3.0
1.0,7.0,744.0,746.0,3.0
1.0,7.0,924.0,924.0,1.0
1.0,7.0,932.0,932.0,1.0
1.0,7.0,1002.0,1002.0,1.0
1.0,7.0,1054.0,1054.0,1.0
1.0,7.0,1082.0,1086.0,5.0
1.0,7.0,1498.0,1500.0,3.0
1.0,7.0,1517.0,1529.0,13.0
1.0,7.0,1537.0,1542.0,6.0
1.0,7.0,1761.0,1778.0,18.0
1.0,7.0,1786.0,1791.0,6.0
1.0,7.0,1803.0,1804.0,2.0
1.0,7.0,1832.0,1832.0,1.0
1.0,7.0,1846.0,1848.0,3.0
1.0,7.0,1924.0,1925.0,2.0
1.0,7.0,1954.0,1961.0,8.0
1.0,7.0,2075.0,2075.0,1.0
1.0,8.0,561.0,561.0,1.0
1.0,8.0,722.0,735.0,14.0
1.0,8.0,741.0,746.0,6.0
1.0,8.0,764.0,764.0,1.0
1.0,8.0,933.0,933.0,1.0
1.0,8.0,1084.0,1086.0,3.0
1.0,8.0,1581.0,1582.0,2.0
1.0,8.0,1728.0,1734.0,7.0
1.0,8.0,1823.0,1825.0,3.0
1.0,8.0,1837.0,1838.0,2.0
1.0,8.0,1926.0,1958.0,33.0
1.0,8.0,1991.0,2000.0,10.0
1.0,8.0,2006.0,2006.0,1.0
1.0,8.0,2055.0,2055.0,1.0
1.0,8.0,2068.0,2073.0,6.0
1.0,8.0,2982.0,2984.0,3.0
1.0,8.0,3012.0,3013.0,2.0
1.0,9.0,290.0,291.0,2.0
1.0,9.0,655.0,656.0,2.0
1.0,9.0,923.0,923.0,1.0
1.0,10.0,634.0,636.0,3.0
1.0,10.0,647.0,657.0,11.0
1.0,10.0,664.0,667.0,4.0
1.0,10.0,673.0,678.0,6.0
1.0,10.0,1586.0,1591.0,6.0
1.0,10.0,1602.0,1606.0,5.0
1.0,10.0,1633.0,1633.0,1.0
1.0,10.0,1726.0,1728.0,3.0
1.0,10.0,1735.0,1736.0,2.0
1.0,10.0,1988.0,1988.0,1.0
2.0,3.0,2085.0,2085.0,1.0
2.0,3.0,2100.0,2102.0,3.0
2.0,3.0,2110.0,2111.0,2.0
2.0,3.0,2117.0,2139.0,23.0
2.0,3.0,2162.0,2165.0,4.0
2.0,3.0,2181.0,2185.0,5.0
2.0,3.0,2191.0,2210.0,20.0
2.0,3.0,2699.0,2702.0,4.0
2.0,3.0,2710.0,2714.0,5.0
2.0,3.0,2746.0,2746.0,1.0
2.0,4.0,1189.0,1190.0,2.0
2.0,4.0,1253.0,1257.0,5.0
2.0,4.0,1322.0,1323.0,2.0
2.0,4.0,1609.0,1609.0,1.0
2.0,4.0,2154.0,2154.0,1.0
2.0,4.0,2161.0,2162.0,2.0
2.0,4.0,2177.0,2177.0,1.0
2.0,4.0,2549.0,2550.0,2.0
2.0,5.0,2489.0,2489.0,1.0
2.0,5.0,2542.0,2542.0,1.0
2.0,5.0,2549.0,2554.0,6.0
2.0,5.0,2694.0,2694.0,1.0
2.0,5.0,3182.0,3182.0,1.0
2.0,6.0,1526.0,1528.0,3.0
2.0,6.0,1546.0,1549.0,4.0
2.0,6.0,1601.0,1602.0,2.0
2.0,6.0,1619.0,1631.0,13.0
2.0,6.0,1647.0,1649.0,3.0
2.0,6.0,1666.0,1667.0,2.0
2.0,6.0,2018.0,2019.0,2.0
2.0,6.0,2031.0,2033.0,3.0
2.0,6.0,2045.0,2047.0,3.0
2.0,6.0,2086.0,2090.0,5.0
2.0,6.0,2109.0,2110.0,2.0
2.0,6.0,2116.0,2118.0,3.0
2.0,6.0,2699.0,2700.0,2.0
2.0,6.0,2795.0,2798.0,4.0
2.0,7.0,1322.0,1327.0,6.0
2.0,7.0,1337.0,1337.0,1.0
2.0,7.0,1544.0,1551.0,8.0
2.0,7.0,1557.0,1559.0,3.0
2.0,7.0,1617.0,1623.0,7.0
2.0,7.0,1629.0,1633.0,5.0
2.0,7.0,2050.0,2050.0,1.0
2.0,7.0,2085.0,2089.0,5.0
2.0,7.0,2102.0,2112.0,11.0
2.0,7.0,2139.0,2141.0,3.0
2.0,7.0,2151.0,2154.0,4.0
2.0,7.0,2161.0,2163.0,3.0
2.0,7.0,2185.0,2210.0,26.0
2.0,7.0,2553.0,2553.0,1.0
2.0,7.0,3085.0,3090.0,6.0
2.0,7.0,3096.0,3102.0,7.0
2.0,8.0,477.0,477.0,1.0
2.0,8.0,1240.0,1249.0,10.0
2.0,8.0,1322.0,1323.0,2.0
2.0,8.0,1573.0,1573.0,1.0
2.0,8.0,1614.0,1614.0,1.0
2.0,8.0,1620.0,1624.0,5.0
2.0,8.0,1630.0,1634.0,5.0
2.0,8.0,1640.0,1645.0,6.0
2.0,8.0,1666.0,1670.0,5.0
2.0,8.0,2085.0,2089.0,5.0
2.0,8.0,2106.0,2108.0,3.0
2.0,8.0,2154.0,2166.0,13.0
2.0,8.0,2174.0,2180.0,7.0
2.0,8.0,2199.0,2203.0,5.0
2.0,8.0,2536.0,2552.0,17.0
2.0,8.0,2561.0,2564.0,4.0
2.0,8.0,2601.0,2601.0,1.0
2.0,8.0,2638.0,2639.0,2.0
2.0,8.0,2663.0,2664.0,2.0
2.0,8.0,2983.0,2986.0,4.0
2.0,8.0,3102.0,3106.0,5.0
2.0,9.0,1218.0,1219.0,2.0
2.0,10.0,1036.0,1036.0,1.0
2.0,10.0,1241.0,1258.0,18.0
2.0,10.0,1274.0,1275.0,2.0
2.0,10.0,1455.0,1457.0,3.0
2.0,10.0,1522.0,1522.0,1.0
2.0,10.0,2489.0,2489.0,1.0
2.0,10.0,2539.0,2539.0,1.0
3.0,4.0,218.0,218.0,1.0
3.0,4.0,746.0,746.0,1.0
3.0,4.0,790.0,794.0,5.0
3.0,4.0,800.0,801.0,2.0
3.0,4.0,807.0,832.0,26.0
3.0,4.0,923.0,926.0,4.0
3.0,4.0,936.0,943.0,8.0
3.0,4.0,2162.0,2170.0,9.0
3.0,4.0,2182.0,2183.0,2.0
3.0,4.0,2343.0,2360.0,18.0
3.0,4.0,2405.0,2408.0,4.0
3.0,5.0,362.0,363.0,2.0
3.0,5.0,391.0,391.0,1.0
3.0,5.0,461.0,463.0,3.0
3.0,5.0,482.0,482.0,1.0
3.0,5.0,548.0,556.0,9.0
3.0,5.0,563.0,567.0,5.0
3.0,5.0,773.0,773.0,1.0
3.0,5.0,2299.0,2301.0,3.0
3.0,5.0,2328.0,2336.0,9.0
3.0,5.0,2370.0,2371.0,2.0
3.0,5.0,2380.0,2384.0,5.0
3.0,5.0,2396.0,2396.0,1.0
3.0,6.0,2054.0,2058.0,5.0
3.0,6.0,2091.0,2100.0,10.0
3.0,6.0,2113.0,2114.0,2.0
3.0,6.0,2127.0,2129.0,3.0
3.0,6.0,2190.0,2190.0,1.0
3.0,6.0,2350.0,2364.0,15.0
3.0,6.0,2381.0,2381.0,1.0
3.0,6.0,2564.0,2575.0,12.0
3.0,6.0,2616.0,2616.0,1.0
3.0,6.0,2636.0,2646.0,11.0
3.0,6.0,2669.0,2673.0,5.0
3.0,6.0,2694.0,2711.0,18.0
3.0,7.0,226.0,232.0,7.0
3.0,7.0,238.0,241.0,4.0
3.0,7.0,247.0,247.0,1.0
3.0,7.0,266.0,269.0,4.0
3.0,7.0,280.0,281.0,2.0
