Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,911.7554,342.70004,888.7208,334.0801,878.598,314.8649,41.70246954906934
0,2,922.4685,350.4646,907.82056,361.3638,892.5098,376.26743,7.575927744360845
0,3,897.6517,572.1984,876.5981,585.5784,861.86743,603.88727,18.744244129001164
0,4,672.5091,510.3296,685.9369,538.49805,687.1549,575.4336,23.598212398030093
0,5,789.8622,661.17645,767.4317,671.3676,740.7367,675.32056,16.011346452806674
0,6,619.76,528.5588,643.86993,534.9197,670.2175,546.66846,9.253297457086717
0,7,581.8198,515.5675,607.72656,527.50073,632.6218,534.05884,9.973836701110269
0,8,803.57623,655.0546,776.38776,661.3971,757.907,650.80475,42.95039801149722
0,9,746.13184,243.04279,761.93164,245.75613,780.2277,251.47955,7.62635015807984
0,10,757.5982,663.4946,745.01587,651.1896,758.80615,638.21344,92.38054836899327
1,1,912.0185,342.88385,888.85254,334.34995,878.6354,314.95953,41.9915742813425
1,2,922.5049,350.3797,907.6417,361.23132,892.50507,376.15518,8.461159918301078
1,3,897.76965,571.26874,876.188,584.9219,861.4375,603.5546,19.31482629585866
1,4,672.2688,516.64404,685.4693,537.57416,686.147,571.2821,31.08766611667629
1,5,774.89746,665.82526,765.4214,670.90326,751.6879,670.3981,30.29247651576937
1,6,619.353,529.6803,642.93567,534.98004,669.46643,545.9697,9.834833340769357
1,7,581.7715,515.1683,605.18854,528.0369,631.68024,533.68274,16.759945775285512
1,8,804.0096,656.29663,776.0738,660.7491,759.48773,649.8538,42.35635379983089
1,9,747.79956,243.62004,763.8243,245.82005,780.7757,251.70163,11.317866887454445
1,10,756.63885,662.35986,744.74664,650.1815,760.1156,639.22797,98.84123428729075
2,1,912.1338,343.20532,888.8888,334.30817,878.5944,314.752,41.293007078350826
2,2,922.7269,350.65463,907.80817,361.26022,892.76886,376.2029,9.406756751220168
2,3,897.99866,570.9375,876.1116,584.72516,861.1531,603.708,19.553190615868225
2,4,671.91437,505.82077,686.5817,534.89514,685.50183,570.9089,28.487433262183114
2,5,771.17505,667.03625,763.51196,670.70404,751.7479,670.7845,25.185397384960183
2,6,620.0937,528.9822,642.4898,534.83405,668.8317,547.86646,11.680070834177934
2,7,581.52576,515.1149,603.6948,527.0336,627.1597,532.5272,15.086988159542695
2,8,805.9025,657.29895,775.37964,661.5442,757.3938,651.83704,36.27433264482257
2,9,749.0448,242.8406,763.7479,245.85521,781.4179,252.0987,7.873449176038797
2,10,754.48816,666.11676,745.1948,650.5055,761.3546,635.8132,78.48839590838854
3,1,912.50525,343.44794,889.11176,334.32547,878.5691,314.75632,40.38326561678314
3,2,922.829,350.76794,907.9754,361.4409,892.42633,376.59528,8.564628782605963
3,3,898.0648,572.2011,876.09845,584.68384,861.44763,603.66504,22.728839217257562
3,4,669.1811,505.00455,685.0299,534.21826,686.0807,572.2026,26.895786123667264
3,5,776.6815,666.17413,762.4982,671.4373,746.0237,672.4666,16.783982291736002
3,6,620.8053,528.68036,640.2576,536.3335,668.14685,550.7335,5.832437873332961
3,7,581.5339,515.2745,603.865,527.0852,627.25476,532.26733,15.381584324859311
3,8,803.5771,659.5265,772.7557,663.483,755.7075,651.8906,41.52971862947179
3,9,744.00104,242.65863,761.2974,245.1035,779.84924,251.42615,10.774077919554351
3,10,753.49146,667.41327,745.74493,650.9041,761.25635,634.10046,67.84721804264592
4,1,912.35187,343.60458,889.19446,334.56747,878.616,314.89,40.41984873190953
4,2,922.7743,350.8867,907.82477,361.54858,892.37585,376.47546,8.519242331507291
4,3,898.29193,576.1015,876.8461,585.30255,861.1993,603.9945,26.846492328326963
4,4,667.3169,503.72003,683.53864,533.7973,686.4432,572.48004,24.04551342211704
4,5,731.01587,678.2574,760.87787,671.462,785.7452,669.3478,7.960402752767417
4,6,613.104,537.16376,636.9284,537.11926,664.95703,551.657,27.521591051005796
4,7,581.9829,515.54504,603.9786,527.084,626.3273,532.304,14.534523771658867
4,8,788.7059,668.0211,771.93195,667.6448,758.7176,665.118,9.539884366022319
4,9,743.06354,241.82571,761.7424,245.25896,781.4125,252.42778,9.609466239543112
4,10,755.92523,660.98395,746.37897,649.88153,759.4744,639.0483,91.09080825699041
5,1,912.04767,343.8599,889.04144,334.57547,878.54553,314.83914,40.01855499968849
5,2,922.61444,350.75198,907.7439,361.4702,892.45325,376.61142,8.935734539286253
5,3,897.0133,579.6504,876.18463,584.87976,860.79694,604.18506,37.34895930063806
5,4,667.3749,502.83203,683.4427,532.7001,686.8524,571.3735,23.239880877516583
5,5,736.97253,675.8627,760.4485,670.0113,775.7503,669.71985,12.90463580431094
5,6,613.3342,537.3075,636.66656,537.06104,664.4992,550.974,27.16472657180089
5,7,583.00397,515.8421,604.8013,527.3688,627.31696,532.542,14.930692006693093
5,8,758.6486,674.4911,769.5623,671.33307,780.64813,665.56915,11.333031043523262
5,9,745.13696,242.75633,762.2764,245.23103,780.59863,251.618,11.00220639005727
5,10,757.5199,652.3955,746.85394,650.0553,759.24225,647.15,154.42652124341316
6,1,912.49646,344.71906,889.34174,334.89197,878.7272,314.92767,39.00459971081076
6,2,922.5847,351.46225,907.7836,361.72067,892.14905,376.47665,8.618715575721948
6,3,896.4974,587.1024,876.95294,582.73224,860.46704,603.6382,64.34571256548867
6,4,668.2327,501.98685,683.60077,532.3126,686.36774,571.00305,22.783727996655156
6,5,739.59607,674.057,757.70856,670.18207,768.6222,670.5244,13.872395210420066
6,6,616.4799,537.2529,636.21954,536.7745,661.93726,550.2866,29.106033662951337
6,7,583.8205,515.8917,605.18677,527.4528,627.18555,532.3915,15.764454473131792
6,8,764.77185,672.8971,768.97565,670.4092,774.5031,664.6732,15.442341119232994
6,9,743.1334,241.9431,761.9279,245.03857,781.07367,252.26419,11.323799293484424
6,10,752.66394,661.8661,747.4904,650.54034,760.28687,637.85254,69.79485619855555
7,1,912.7963,344.96017,889.42395,335.05423,878.7821,314.86276,39.23991973988506
7,2,922.674,351.24585,907.6612,361.7133,891.8685,376.8963,8.986993274508276
7,3,896.7086,587.61597,876.83044,582.98676,860.3602,603.7581,64.69742069098406
7,4,668.3897,501.9574,683.2869,532.01245,686.2572,569.7465,21.865146251680137
7,5,724.83093,676.3709,754.25134,672.7457,778.1616,660.5049,20.08555704838624
7,6,614.2745,537.6211,637.3349,536.3441,663.8512,550.06714,30.53253485470477
7,7,581.057,512.3325,600.141,526.78754,626.49536,530.9871,28.087845452497266
7,8,761.2081,672.82526,769.79596,670.3334,781.0146,663.0929,16.65725689036098
7,9,745.6474,243.01059,761.81995,245.66307,780.13806,251.49881,8.356489939571846
7,10,752.1733,662.5472,747.26337,650.3367,759.5402,635.5803,61.664805915386765
8,1,912.3299,344.78384,889.24164,335.0311,878.7674,314.83844,39.683773781824506
8,2,923.63605,352.94812,907.17523,362.32764,891.89996,377.96436,15.995057026496664
8,3,895.82294,586.73926,876.23676,583.7344,860.4046,604.0186,60.749654029307024
8,4,668.26154,501.418,682.24634,530.5416,684.3203,566.8124,22.377113864565175
8,5,724.3127,675.8079,754.1089,672.4784,778.93506,659.37616,21.447286593777292
8,6,621.6291,528.615,639.7829,535.7537,665.67114,549.9238,7.227893034885215
8,7,583.8965,514.10596,603.25964,527.24335,625.9759,531.72455,22.99648402061733
8,8,728.37213,676.8097,760.8752,670.8716,792.34503,664.5108,1.0733786086841752
8,9,748.8177,243.536,763.81964,246.12427,781.2427,251.98172,8.793323213164747
8,10,758.03845,651.0661,748.2306,649.65063,757.75073,640.06915,126.60380514500176
9,1,912.02545,344.68076,889.12445,335.0953,878.9457,314.9217,40.514128131481435
9,2,923.557,352.5901,906.703,362.37085,892.1768,378.84778,18.47278087784971
9,3,895.7146,587.5261,875.9561,584.19745,860.31586,604.00415,61.266512608684344
9,4,668.5444,502.09802,681.6951,529.31683,682.57666,561.5679,24.221794892701105
9,5,724.6752,674.8998,754.9424,672.12134,781.9784,658.77106,21.035073930447084
9,6,617.71967,533.1908,641.3637,535.4785,662.6455,539.129,4.206774744327714
9,7,583.8665,514.21216,603.284,527.3724,625.83215,531.5299,23.680383689949103
9,8,727.87897,673.03265,751.9331,668.2145,770.3019,651.8117,30.43715246387887
9,9,747.1904,242.79651,762.75323,245.89035,781.7283,252.17336,7.077009872733187
9,10,753.0108,659.1338,749.05707,649.20355,758.21606,636.33014,57.14058801153517
10,1,912.0715,344.44107,889.2065,335.15405,878.65814,314.85098,40.4407388031444
10,2,923.7096,352.61218,906.68976,362.58743,892.17004,379.3994,18.80999174316982
10,3,891.62537,591.3569,875.69855,584.55,860.19635,603.83624,74.34899010248373
10,4,669.0231,503.41965,681.52765,530.4986,682.455,563.39453,23.17184522433459
10,5,724.1595,673.9728,753.84906,672.7809,780.4975,659.2815,24.566643340413663
10,6,622.0695,533.4357,641.41187,536.11743,658.0405,539.7294,4.3615674222569885
10,7,583.9087,517.17523,606.065,530.1122,627.3146,530.2034,30.034408041809836
10,8,756.00653,656.9337,748.5444,649.12,760.1596,632.9551,79.38059249401068
10,9,744.7852,242.54297,761.4237,245.50735,780.28314,251.52391,7.591686584450303
10,10,750.88617,664.7839,750.3397,649.0525,760.8427,629.8906,30.71744943023159
11,1,912.3464,344.25665,889.3321,335.0766,878.8787,314.57983,41.23205933039989
11,2,924.04584,352.86102,907.2439,363.2571,893.73224,380.64557,20.404226080908625
11,3,890.4666,594.06476,876.6125,584.7085,860.2282,603.35175,82.72275124234568
11,4,668.28406,502.41266,681.0326,529.60864,681.68274,562.8167,23.993983057909862
11,5,724.1602,673.3266,755.32306,673.43225,782.0407,658.7353,29.008745889232888
11,6,625.60767,533.5965,642.4988,536.6812,655.1159,540.3564,5.890524429966922
11,7,585.9952,519.0821,607.13873,530.6421,619.31305,532.6618,19.247559582996658
11,8,757.20764,654.5299,749.28424,649.32916,760.4377,634.59094,93.8373337420931
11,9,744.1095,242.21704,758.9614,245.46379,775.78613,251.3561,6.969787751950407
11,10,747.6924,655.07355,749.06714,651.86804,763.2211,639.96893,26.73339100108261
12,1,911.42584,343.99634,889.0892,334.82288,878.21234,314.4849,39.53446332794901
12,2,924.3513,353.1585,907.7652,363.4933,894.3244,380.92575,20.44007663651058
12,3,891.4697,595.2995,876.89935,585.38153,860.3251,603.32733,81.51811816205834
12,4,665.8382,501.19434,679.9435,529.2335,680.8139,561.8994,25.178599219942154
12,5,728.3405,670.70483,751.79407,670.1147,768.2214,652.90564,44.88996222939552
12,6,629.09595,532.2545,642.06915,537.6753,654.6399,542.54285,1.5101245291137881
12,7,614.9558,530.38385,613.19244,531.94653,595.28973,521.27277,72.35093747788257
12,8,759.95825,629.28845,750.007,650.8877,759.2602,664.7271,58.50361785293032
12,9,737.2596,240.95624,754.61743,243.5826,774.47284,250.2848,10.048213839208897
12,10,757.0331,655.0189,749.0588,652.0887,753.61816,643.46954,97.7017690120866
13,1,911.4168,345.05038,889.3519,335.39755,877.71783,314.57687,37.1764193941239
13,2,922.51086,350.85287,907.3684,364.20532,894.3344,382.87244,13.67050168733151
13,3,892.95734,595.55975,876.9752,585.6452,860.28937,603.52606,78.79349899214569
13,4,664.33923,498.4818,677.7981,527.1481,678.7941,557.5851,23.275841995003102
13,5,727.1352,671.7016,751.99963,670.3059,768.80963,652.33057,43.70599053948662
13,6,622.02563,530.5722,641.5473,536.6603,658.6246,542.0621,0.23154652169551507
13,7,608.81036,523.904,616.54816,531.9724,605.58966,528.45465,151.5987067867717
13,8,759.56885,630.228,749.8112,650.5932,758.6165,661.9886,63.29415070210739
13,9,737.18994,241.13882,755.0549,243.94167,775.0829,250.59052,9.448537984920526
13,10,757.1676,654.2582,749.35944,651.80615,753.811,642.25867,97.56336006272922
14,1,911.8249,345.03577,889.7116,335.50836,877.6454,314.40033,36.937354304872464
14,2,922.25244,350.84406,906.8098,364.72083,893.9643,384.18234,14.630381858935282
14,3,894.1709,596.6265,877.39734,585.4418,860.5035,603.3632,80.38631170494762
14,4,661.88776,508.15915,674.51733,527.0087,677.95984,548.9511,24.906474761455907
14,5,727.2007,672.2258,752.27423,669.59393,770.44025,652.7082,36.91596421360441
14,6,623.8316,529.3055,644.4252,536.7976,658.21173,539.50134,8.89618185256353
14,7,596.5177,528.28937,617.36926,533.4821,622.8605,520.6783,80.77098305785724
14,8,759.0681,633.3574,749.71106,649.7712,758.00507,655.35406,85.74093705424217
14,9,746.4363,242.71043,762.8596,245.54741,781.5397,251.71092,8.459790418323234
14,10,757.68585,651.8496,749.45197,651.73804,753.24255,643.8686,114.94305261684676
15,1,911.87695,344.81183,889.93567,335.48734,877.5185,314.38004,36.50793487802366
15,2,922.04,351.00513,906.3403,364.9422,893.9337,384.7906,16.395521155742518
15,3,895.1057,597.51196,877.68634,585.9803,860.2627,603.40216,78.50176918139758
15,4,660.0801,500.52847,662.88513,524.9089,670.71216,540.8007,19.657869615639378
15,5,736.5008,672.51874,763.213,675.88745,783.4064,664.06506,37.534937824379746
15,6,623.00616,522.91113,647.4731,533.59607,667.39233,538.48206,9.809388758959777
15,7,626.9136,528.844,619.58344,531.4763,604.7464,523.19354,48.926150776393584
15,8,756.829,660.1468,749.8795,648.316,760.6685,629.6033,60.39617589134107
15,9,741.6328,241.65372,760.23175,244.88223,779.01953,251.42523,9.353471702870234
16,1,911.6778,344.91605,889.828,335.07806,877.21173,314.60782,34.113642988466815
16,2,920.75525,353.45007,906.2254,364.89633,895.9109,382.1637,20.918193361501633
16,3,895.64856,598.03345,878.08716,586.81067,860.47705,603.19995,75.52454145535253
16,4,632.9209,518.8502,651.9613,533.2882,668.4944,549.95154,8.052446730589972
16,5,731.63403,673.5223,762.3683,675.4679,786.7651,663.0102,30.672418101286933
16,6,623.77844,523.775,648.9819,534.1584,668.0638,538.5345,9.474402937836691
16,7,626.957,530.5875,622.8636,530.93353,612.70575,525.32477,33.73742904475279
16,9,753.5013,246.82283,751.84393,243.06534,756.64795,242.80252,110.66983371763264
16,10,756.8128,660.90936,750.3889,647.8236,760.86334,628.59344,54.723321576136456
17,1,912.26337,345.17465,890.2649,335.4156,877.7625,314.35944,35.37644752667792
17,2,918.04755,356.7048,905.2922,365.73645,899.1676,380.6597,32.38549726323306
17,3,895.94415,597.678,877.84283,586.87537,860.2021,603.50336,74.13536962793503
17,4,622.6659,536.68854,635.1866,537.3772,655.074,551.3374,31.91923002797198
17,5,739.2019,671.9591,762.50653,675.4564,778.5211,665.71423,39.84814498173843
17,6,623.3794,524.87054,648.95886,534.73096,669.2393,539.58765,7.613318150430426
17,7,625.66986,527.87823,625.1247,530.26794,616.0817,528.9408,85.49814225201717
17,8,756.8351,663.351,751.24805,647.24036,761.1553,625.8464,43.97423401884887
17,9,731.8056,239.38881,743.0878,241.70976,755.7378,249.36487,19.55556800991119
18,1,912.90594,345.28558,890.3294,335.2854,878.0593,314.28818,35.80865059858326
18,2,909.2251,366.99612,905.1254,366.32468,908.4782,371.05515,134.62898922140852
18,3,895.9088,596.74054,877.5336,587.10876,860.0368,603.5446,70.87142978853146
18,4,619.5671,541.0624,618.99115,537.2976,619.7116,544.99066,176.65256465012848
18,5,741.26514,673.1281,763.12054,675.8094,779.661,665.39105,39.199805883162846
