Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,779.51416,463.27963,757.9275,482.53433,737.02246,509.73282,10.721685266623798
0,2,855.73175,450.85748,869.97205,472.97913,893.9335,491.86752,18.98138651946498
0,3,707.2084,437.96237,730.53296,432.41956,746.13684,448.50043,59.230202741296985
0,4,836.08496,497.4307,807.46185,483.06992,775.8343,486.02496,31.981622417305196
0,5,842.09064,499.22073,841.8836,472.32602,847.4529,447.36926,13.020904210606947
0,6,855.5601,538.2404,855.94495,568.9296,860.16583,605.0821,5.940824059347772
0,7,311.93085,543.8796,303.7565,544.66095,303.0157,554.01666,80.01237274319769
0,8,844.6185,455.97897,837.04865,468.7667,835.9472,484.23566,26.55128083980458
0,9,841.2329,493.49246,841.2843,491.58096,840.1193,503.69684,176.04769694085653
1,1,778.9689,464.9515,758.2478,485.03644,736.96594,511.8182,7.421084310774396
1,2,856.0025,449.8145,870.1665,472.84723,895.74,490.37018,23.991564229997874
1,3,706.54346,438.7447,729.632,432.15195,745.64734,447.97675,60.59340768264751
1,4,836.2715,496.85382,808.02954,482.5722,776.31934,485.22028,31.598792587963988
1,5,841.4425,501.15802,841.9798,472.3689,848.236,445.25912,11.925669884131791
1,6,855.9609,539.72754,855.8807,569.7875,860.2576,605.3412,7.171104022738519
1,7,316.06973,542.2639,303.8479,545.47656,298.118,557.80615,50.34678370224136
1,8,844.5873,449.86804,843.82666,465.7214,843.4822,483.63232,1.6450863256235133
1,9,842.2239,491.85565,842.1796,491.3113,840.3123,504.74774,167.44060666441388
2,1,780.37585,466.66718,759.5142,488.15,737.50037,513.83655,3.562329163782251
2,2,857.0412,448.38425,870.2642,474.1407,897.7898,486.14096,39.26894532132698
2,3,706.19116,437.5183,728.94885,431.62207,745.3566,446.83923,57.369205775596726
2,4,835.38007,497.22235,807.3085,483.5779,776.9441,488.87347,35.815385912176524
2,5,841.7348,498.3452,841.7558,472.51434,847.96643,447.0077,13.638153832861985
2,6,856.6526,541.84314,855.52405,572.47675,861.89954,606.9237,12.595542369203168
2,7,315.7083,542.07025,305.21716,544.2027,298.7955,555.9043,49.75317937757829
2,8,846.35516,485.9274,854.37213,480.51315,866.7807,463.23203,20.28701468052075
2,9,840.48224,505.77652,843.28613,489.00497,846.29095,486.0382,35.87409543547339
3,1,777.73505,470.57245,757.9238,491.52222,736.166,514.6643,0.1655109964311004
3,2,857.9465,448.11517,872.1928,473.52902,901.4645,484.9919,39.34066575593133
3,3,704.9523,436.3462,727.5842,430.84378,744.9452,445.13165,53.11893674014391
3,4,816.4032,492.47693,805.4791,484.07816,790.49866,499.00958,82.46028709091854
3,5,846.65967,457.03482,842.7298,471.38086,842.21814,484.8428,13.142816427918905
3,6,861.2282,571.1475,855.22845,574.61426,859.1915,581.0013,91.79924693393762
3,7,311.51318,548.31006,311.12738,545.29846,308.2501,547.8593,124.36964038843419
3,8,846.52936,488.32086,851.6193,481.67435,861.8751,464.17502,7.071990929917603
3,9,842.95984,492.0405,842.4354,478.10925,844.24005,477.40833,70.92929786571213
4,1,775.05334,474.47394,756.1405,493.43265,734.87286,514.20746,0.7412492464567171
4,2,859.68964,447.62994,874.1702,473.52887,902.4451,478.7732,50.28199292899389
4,3,704.33685,435.0473,726.19934,430.261,743.5057,444.026,50.84666725250121
4,4,806.1958,492.3644,803.79266,485.4722,798.0966,499.9017,139.23603115425536
4,5,849.6409,439.94296,843.7129,471.115,839.3601,503.52637,3.1183478855502544
4,6,858.669,558.3404,857.4075,578.1649,861.1214,596.6002,15.031308996508697
4,7,311.68396,547.0588,315.44815,549.4766,310.89264,544.2926,164.0215090969134
