Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,602.66644,242.88657,570.82025,254.23953,542.2937,274.08282,15.201942881080702
0,2,657.32855,265.58563,688.8024,280.35986,722.4326,297.38306,1.7020338429542234
0,3,367.536,558.4266,383.36523,581.0382,409.7441,597.85284,22.491551638088442
0,4,363.91898,267.90894,340.59613,284.99106,317.71753,301.26816,0.7895670325776127
0,5,502.0828,397.16553,508.82172,421.093,491.5459,445.70996,50.7899212902095
0,6,620.2477,548.42096,590.14264,555.16437,557.637,564.6381,3.623257539877861
0,7,674.4152,670.67413,688.9362,680.76483,702.4428,681.6018,31.2496255245138
0,8,317.3518,299.5307,313.54562,304.03754,307.7797,315.15707,12.77371226301984
0,9,386.80753,304.6512,419.6581,311.43887,455.32013,316.3637,3.8116156182221284
0,10,735.35223,681.6426,747.74567,672.98096,760.4017,666.0743,6.326914029314219
1,1,602.54614,243.58875,570.8452,255.69125,541.6406,274.58023,11.998613220817427
1,2,657.5118,265.70493,689.5597,280.4541,723.45776,297.15887,1.5209709307549981
1,3,365.90918,556.75665,382.45068,580.3391,409.1785,598.10626,21.339197659033776
1,4,364.22638,267.80823,340.0332,285.41718,316.3587,302.8439,0.3071048841404182
1,5,500.8618,395.4419,508.94592,420.38223,492.24338,445.10535,52.00187025412306
1,6,617.9454,548.8485,587.5201,555.9699,557.1985,564.2495,2.0992838764473647
1,7,669.31744,668.9658,689.24963,679.6532,707.36646,682.4111,19.544107024955544
1,8,323.03018,297.6688,316.58063,302.8581,306.09695,315.16638,10.756910089930956
1,9,385.26508,303.93,417.79703,311.90045,452.24036,316.05182,6.894009643222101
1,10,746.59625,674.1334,747.46967,673.5109,749.04877,672.464,1.9340116838983228
2,1,602.0615,243.72237,570.39136,256.03534,540.8225,275.05124,11.499836122625629
2,2,657.967,265.93533,689.5011,280.59396,722.80725,296.84647,1.079921637521604
2,3,365.98932,556.3975,382.86575,579.42847,409.45996,597.77026,19.173380939734646
2,4,364.1758,267.6948,340.52026,284.85574,317.78046,301.61215,0.42612564684258253
2,5,500.9553,393.71155,508.5604,419.6134,492.77,444.4513,48.80857490192421
2,6,580.7288,556.48126,585.24725,556.4279,594.69763,553.8028,14.847797154989358
