Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,349.62207,377.24023,371.42734,347.01184,392.27014,317.07077,0.9620515787881101
0,2,887.7721,436.20993,878.87085,467.4244,877.5358,503.35037,13.788105798307567
0,3,498.45383,784.9701,482.33093,757.17255,490.18594,728.5215,45.44578397627726
0,4,534.97363,278.91266,538.3757,242.7084,548.0532,229.85548,31.609558274581428
0,5,310.35132,524.7986,313.20868,558.6795,319.04028,587.9094,6.462139223685393
0,6,587.70233,214.12941,572.6491,215.96805,559.54724,222.47656,19.452718806065
0,7,310.14178,522.238,312.31033,552.9488,317.61844,575.6719,9.109446731653124
0,8,531.10754,231.7005,521.73883,231.33127,513.70935,244.6085,61.093249020949116
1,1,368.5572,359.81802,370.8814,346.99716,370.77972,346.892,54.31164774642467
1,2,878.44653,500.10815,879.1746,470.51288,887.9392,439.47278,14.358468438133674
1,3,498.51236,785.8121,482.6459,759.1413,489.05774,729.6865,43.029220806294575
1,4,548.5148,237.66277,539.56964,242.86227,535.3373,274.02173,52.09687728444077
1,5,310.14447,526.45825,312.80984,561.10504,320.2136,587.94354,11.02310537433219
1,6,588.70636,211.59166,572.89984,217.37503,557.3847,222.43456,2.0356705384123464
1,7,314.49628,528.20245,315.85287,554.2365,327.4003,574.21234,27.047990385811946
1,8,531.93024,231.10844,521.6853,232.77644,515.0266,245.98842,54.00508707737638
2,1,382.32477,330.7976,371.16794,348.21616,359.85367,374.03772,8.978441131171733
2,2,879.7893,502.81625,878.54376,471.41248,889.42377,442.4481,22.85916883390501
2,3,498.74783,787.63617,483.00006,762.11383,486.58484,731.8129,38.422456198296835
2,4,559.65137,216.40466,540.23663,243.69107,534.5306,280.5835,26.6403704832356
2,5,310.38907,529.2168,313.55814,562.6706,320.75403,593.5455,7.708029631570946
2,7,310.2131,519.52264,314.17828,548.40955,326.61508,566.80084,26.251951205316193
2,8,544.44006,227.34258,530.58984,242.8363,527.0479,262.22867,31.44357574850245
3,1,390.87375,321.95715,370.28113,349.12015,350.5685,385.74588,8.876284620340098
3,2,876.03314,495.19705,877.38855,478.3398,881.6643,460.53467,8.906444812973449
3,3,498.8156,789.8439,483.0324,764.89923,483.2732,733.20886,32.758061804344806
3,4,565.89294,217.4342,542.25555,242.17833,535.47156,279.47833,33.381501383142336
3,5,310.08713,531.846,312.6711,562.92896,319.65836,592.291,8.63344744920574
3,7,309.07843,525.05054,311.8271,542.06165,315.91312,548.48505,23.282573464400475
4,1,384.38623,335.36627,369.72366,350.43976,355.69977,379.77307,18.656379113655007
4,2,879.2794,506.0031,878.36597,482.26978,887.12994,462.59082,26.209810088356054
4,3,501.47195,791.90894,484.49707,767.21216,481.51297,734.798,29.24206601255666
4,4,568.2712,218.01588,542.5676,241.32541,535.83185,279.34415,37.74954128588041
4,5,310.9968,539.8787,313.90793,567.5033,319.2396,590.44556,7.067273776291813
4,7,310.7875,529.03845,310.53558,542.476,314.75418,527.87695,164.9566732582793
5,1,388.44955,326.0001,369.46072,350.72882,351.18552,386.28973,10.320927690393832
5,2,880.4785,505.51343,877.737,478.18848,888.6521,457.52307,33.57153741145347
5,3,502.14197,791.7296,487.52032,764.62744,484.26712,732.7519,22.519486412374434
5,4,567.686,218.58946,542.60834,241.0982,535.94604,280.29825,38.44443766553787
5,5,310.58875,537.56635,313.8002,565.94635,320.65634,593.978,7.287823092355254
5,7,312.02487,533.01447,310.8251,538.29474,313.53873,531.8493,169.96941747892376
6,1,375.55603,346.76196,368.87604,351.69714,362.06046,371.46912,34.52345391342951
6,2,874.2958,497.30255,876.6695,477.30933,883.32043,459.86545,14.09989195674648
6,3,502.71545,791.75714,488.2311,765.36206,484.356,733.69714,21.7787406953932
6,4,567.6379,219.41318,542.2465,241.47968,536.28577,279.45392,40.08671985448592
6,5,310.82123,539.3105,313.26898,561.87427,319.0747,579.86993,11.689294643944336
6,7,311.33,537.99963,311.7881,538.9767,313.10178,522.0523,150.4415708581548
7,1,371.11047,363.61792,363.48264,364.5553,357.2261,375.62683,53.523279252270754
7,2,880.66656,505.60022,878.11273,476.043,889.3367,452.96954,30.87857513708558
7,3,503.72385,795.0312,488.32794,767.6751,483.91898,735.0025,21.68537280472293
7,4,568.4407,219.37173,542.38556,241.55315,535.70917,279.47885,39.60738282870538
7,5,310.37708,526.2787,313.15796,560.909,320.20563,592.5588,7.9625232094775615
7,7,315.97675,538.688,310.50342,547.0067,310.48346,529.4652,146.5917936503659
8,2,882.7771,478.31436,879.6118,471.51367,896.3541,473.7745,122.64948635504105
8,3,505.66702,799.99225,489.57706,770.86676,482.3905,737.43097,16.78748260717267
8,4,570.8709,219.44182,543.8621,239.95537,534.86584,279.63327,40.007979846200406
8,5,311.54913,537.3268,312.88162,560.19293,317.58972,576.4864,12.781942295448957
8,7,314.32507,541.33356,311.5049,546.76855,310.6028,533.871,148.57475955200897
9,2,881.57166,499.8813,877.9485,466.32855,894.4274,443.10806,41.525443196789425
9,3,499.04266,781.55005,487.7326,765.9551,483.91946,743.09406,26.481457247302274
9,4,570.7721,219.26532,545.11523,242.4007,534.83545,280.71265,32.93857649506257
9,5,310.19016,524.46185,313.07208,558.7895,318.7859,583.4242,8.259397539316907
9,7,315.03433,531.71344,311.23676,545.0885,310.57407,526.1013,162.15025902665707
10,1,349.219,391.3742,365.82605,359.4851,385.18915,330.24915,6.007237447754307
10,2,876.6919,499.46005,877.7347,467.2894,891.7393,440.5733,25.80708849119115
10,3,493.10214,779.52026,488.4842,765.8041,489.42947,750.1587,22.06485316756071
10,4,571.5338,219.38283,545.8766,243.63423,534.91046,280.9786,30.248677110712563
10,5,315.4611,534.1591,316.0609,556.53094,326.74057,577.2285,25.757277465935548
10,7,309.8805,519.2607,311.23615,540.08466,315.63504,542.1042,61.61543152787927
11,1,350.8307,394.61395,364.0579,360.4761,379.07977,334.38486,8.751359149965692
11,2,873.1395,490.61148,879.1041,465.8988,889.9785,440.7848,9.843366983888338
11,3,501.0415,792.3784,487.3301,770.2165,481.1382,743.68634,18.607561215743132
11,4,570.91846,220.60837,546.2214,244.61304,535.3052,281.18417,29.194583110412495
11,5,314.43234,528.9238,316.52652,557.9303,328.90195,583.08453,22.066944007975152
11,6,556.6275,227.70735,534.56335,241.88164,525.99646,266.5672,38.14393958248881
11,7,309.87015,520.31586,311.20932,544.99756,316.7688,549.4797,48.01814358799258
12,1,359.44598,376.54303,364.15625,360.3611,369.13123,353.5073,19.745373836984346
12,2,883.4006,446.64932,882.11707,468.01334,889.9062,491.56995,21.734848237722883
12,3,502.4596,797.70935,487.39014,773.5133,480.141,744.52185,17.876294206395965
12,4,571.2181,220.22107,546.54913,244.24876,534.8511,280.9029,28.054112898372754
12,5,315.05466,529.59515,315.64252,556.63477,327.22256,580.68567,24.46447204351515
12,7,309.76617,521.05945,311.762,551.62476,318.35474,578.95087,9.82813319215727
13,1,357.6085,381.4812,363.9559,360.9248,370.44073,350.22897,14.068582595305495
13,2,882.464,440.30173,882.9544,468.5936,893.8454,497.19183,19.855123219045716
13,3,504.78433,799.2678,489.48727,774.0029,480.53317,744.9827,14.046086444602368
13,4,571.6003,220.73535,546.8149,244.4421,534.8246,281.35464,28.27894954144201
13,5,314.26578,532.3846,316.09262,553.8322,326.6547,569.8299,28.56526572163537
13,7,310.25366,528.8744,312.39145,559.84454,319.0748,580.6501,13.859826609934721
14,1,349.86856,394.56113,364.50092,362.6334,378.98672,338.2136,6.054596591283024
14,2,880.20294,443.1065,882.2824,469.8798,894.6634,497.22113,19.921229501769158
14,3,506.52213,802.9199,491.8816,776.3749,481.8561,745.7243,10.765872183543117
14,4,573.0792,220.11366,549.5128,244.5726,535.1236,281.27444,22.527296202838773
14,5,316.3855,536.43646,317.678,554.01483,325.11642,568.1026,23.628990034128243
14,7,310.15033,530.3248,313.4466,559.19257,319.3881,576.1793,12.76434870124932
15,1,350.12262,392.42126,364.47382,363.86215,377.83276,344.4074,7.796262844772877
15,2,870.53357,441.75708,878.1123,469.77606,874.2324,501.93744,22.01432485369775
15,3,509.5142,805.3454,493.1009,778.4354,481.67255,746.80035,11.51791122968376
15,4,572.1045,220.88037,548.9847,245.08783,535.0105,281.4012,22.63567296845001
15,5,310.28894,527.44476,312.42932,556.97314,318.33307,580.98065,9.669732556881337
15,7,310.38232,531.34357,313.31192,563.92786,319.66898,592.6943,7.323863115317663
16,2,871.84906,483.04285,875.339,472.518,871.28644,469.7631,74.13723176512076
16,3,510.47366,805.8404,494.22546,780.64703,481.6515,748.3843,11.526921207752205
16,4,572.0266,220.87373,548.777,245.26852,535.4162,282.0792,23.67429480691578
16,5,309.63354,529.3499,311.7421,552.45074,318.65305,571.89734,14.348963213538322
16,7,310.5536,534.5984,313.4949,565.6065,321.11694,596.8984,8.270800714359844
17,2,872.302,500.17548,875.2318,475.812,871.51044,455.1928,17.08778744161581
17,3,509.0653,799.7455,493.29065,779.0446,481.53815,750.13983,15.182095162294344
17,4,570.9866,220.77515,549.36554,245.58694,535.486,281.74637,20.070028269812955
17,5,309.94278,521.3243,311.28018,548.5109,316.36066,562.5075,17.133555215545552
17,7,311.33575,543.1187,314.32605,572.0542,319.4413,598.1817,5.177102689092359
18,2,870.5991,458.83243,874.41766,474.7614,871.1319,497.99908,21.528881681163863
18,3,503.6266,793.60376,492.7035,776.84955,483.85538,755.4064,10.680247976831984
18,4,570.82495,220.88675,549.9762,245.97623,535.73004,281.59207,17.924615540232445
18,5,311.9999,515.51544,314.80582,544.90546,325.58655,561.95,26.85989698122967
18,7,312.05347,570.85065,315.08118,587.5883,319.91382,600.01855,10.991661579947653
19,2,873.5468,501.67545,875.6914,472.56805,869.3982,446.96176,18.021699111694893
19,3,507.73383,797.50006,492.69275,778.64514,482.68402,754.24194,16.27980999961446
19,4,570.8438,220.53195,550.3666,245.53578,535.5876,281.29276,16.86007263484015
19,5,315.3886,536.80444,311.14853,545.7921,310.00574,533.6828,149.35243454207318
19,7,326.9808,604.67163,319.9989,603.76666,318.3121,606.4665,65.38898791943303
19,8,545.955,225.27985,531.8151,240.67572,528.06055,263.98956,33.41637415036561
20,2,873.2888,503.92447,876.84247,475.3347,867.17664,450.9519,28.70979560070595
20,3,511.30737,800.5598,494.18204,783.62537,482.32,755.7717,22.253408569728215
20,4,571.8095,219.44138,550.207,245.06334,536.3041,280.83096,18.89398338840989
20,5,309.62094,528.098,312.01218,549.51404,316.27344,553.6753,39.309226424304235
20,7,324.23514,616.7036,320.47806,618.67126,325.32812,622.2339,116.05894183973302
21,1,342.87363,407.40427,360.2621,372.2757,376.79443,340.4988,1.1513108226698232
21,2,869.4104,463.67325,876.2617,477.1374,871.60565,493.95975,42.44051028285123
21,3,509.29242,795.093,495.67987,783.53876,486.34277,759.21234,28.677517225514844
21,4,568.9062,219.33636,548.74475,245.8596,536.2926,281.6367,18.049672045533203
21,5,310.29077,523.2973,312.8947,555.916,316.83252,583.1508,3.6629757272509025
21,7,321.84546,634.7893,316.65585,625.0535,311.3565,615.38916,0.6783969395175264
22,2,870.8963,488.6888,877.6439,482.17023,872.7712,493.81082,156.72505682551522
22,3,514.99695,803.57623,497.42816,785.7335,484.04462,755.94025,20.366519451665496
22,4,566.522,221.60852,546.4571,247.63522,536.2064,281.4879,20.783435912067315
22,5,310.31912,541.2916,313.2851,570.1378,316.94003,598.0208,1.597406862538706
22,7,321.07834,637.214,316.63364,625.84,310.8584,615.6983,8.314959410191953
23,2,878.8767,485.96503,885.24054,480.2472,895.1318,482.39636,54.19805577444272
23,3,515.1664,803.6382,498.14743,786.18414,485.39734,757.17456,20.55077160577088
23,4,561.2653,223.42915,543.7531,248.6713,535.2323,281.5491,20.222233063748426
23,5,313.0776,568.0201,315.6399,583.13354,318.9864,594.9334,6.211324691171267
23,7,320.10028,637.4055,316.86044,627.3,312.26572,617.5814,7.527854926302218
24,2,869.58765,478.0872,885.45667,482.69107,893.23065,499.1608,48.55352679429754
24,3,509.29016,793.0632,499.13177,787.0158,493.3147,771.798,38.3147906560405
24,4,556.7357,222.28757,544.8773,250.15471,534.69556,281.36462,4.983265181137383
24,5,314.25504,575.738,316.57135,587.1351,318.8217,596.8887,1.5037613417109548
24,7,324.7582,613.4102,322.59,613.03827,323.93478,622.6106,107.73109061596568
25,1,343.13455,406.51398,360.10202,377.05096,373.60776,349.09378,4.152609063200266
25,2,870.1957,478.21674,886.4546,483.95132,895.377,500.95612,42.88601332120627
25,3,503.30978,787.3142,499.73984,786.55707,497.63013,773.0526,69.14654696919149
25,4,549.82587,223.34727,545.8916,251.22351,533.7709,281.57904,13.733146364278502
