Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,524.99646,235.93707,530.23083,258.66855,515.1327,280.41797,47.73529537450292
0,2,510.27573,283.96005,525.9889,305.13443,539.8439,330.16708,7.615019234836362
0,3,548.93506,491.14676,532.8655,517.1094,515.91785,543.9703,0.49416424971684314
0,4,729.6499,219.1657,744.2952,230.00676,761.9499,243.92812,1.7468606832179143
0,5,368.97113,688.3988,390.34393,684.6332,387.88678,661.3488,86.03175619433492
0,6,764.1066,276.58243,794.18274,282.40634,825.1412,301.41794,20.59502997421307
0,7,767.61896,277.11115,760.1226,258.2417,751.2373,237.25623,1.2816109841497432
0,8,346.68472,683.16046,369.25226,687.1409,378.69302,674.92084,62.31469053086103
1,1,525.19684,235.62515,530.0144,256.1073,518.4253,277.5305,41.64750686418418
1,2,514.66864,282.62827,525.07965,303.4766,539.56256,329.67966,2.3942461407281344
1,3,549.2439,491.0537,532.9858,516.03516,515.9435,543.3252,1.0721017164610487
1,4,729.59875,219.00807,744.17444,229.81691,761.8977,243.73703,1.5872060984362668
1,5,368.67538,689.0627,389.62494,684.5127,388.10703,660.59064,81.37705228470128
1,6,763.4609,276.39017,794.37915,282.1782,825.24,301.7943,21.838042309921
1,7,765.61676,275.93372,761.27606,257.12787,751.3093,236.80118,13.122765538764266
1,8,347.16196,683.55896,368.89798,687.3124,378.2456,674.14075,64.43481657774812
2,1,528.5778,232.29634,529.5037,253.66193,520.6799,275.5537,24.43415694728953
2,2,520.3233,281.96686,525.2562,302.7382,539.5636,328.4143,15.768124535629038
2,3,548.7137,489.89267,533.1959,514.9919,515.93976,542.4023,0.46478104910274065
2,4,729.8717,219.24268,744.5174,229.89516,762.01624,243.77402,2.3889265431273143
2,5,369.85587,688.6101,387.4152,683.973,386.48593,660.79065,77.5024421391159
2,6,763.2844,276.62854,794.3529,282.30164,824.9586,301.68472,21.998530374304718
2,7,764.70215,274.99603,761.8458,256.49844,751.7997,237.48468,19.07218749981148
2,8,347.52298,684.6444,369.62262,687.38196,379.93002,671.6114,63.893411240252696
3,1,528.45435,231.00073,529.44006,252.4347,521.65936,274.02786,22.448778326107664
3,2,522.2882,284.42474,527.90204,304.0946,540.7956,328.27347,12.140200812875177
3,3,548.2926,489.74344,533.4956,515.0486,516.01526,542.06805,2.584295624156926
3,4,730.0837,219.4617,744.8644,230.08273,762.16785,244.52574,4.15128834068279
3,5,371.94012,681.04156,387.2753,684.3942,385.92853,662.2023,105.80515342881787
3,6,763.3751,276.33887,794.37555,281.8579,824.84296,301.57025,22.80809950396943
3,7,764.5656,272.01312,761.94794,255.45016,752.4855,239.00563,20.935881771083984
3,8,348.1164,685.74567,371.4731,687.7766,382.28586,669.7009,64.08200154219057
4,1,526.4853,228.8831,529.90533,250.99681,520.12286,270.6643,35.236978636591864
4,2,528.19006,281.27637,525.72095,302.9479,540.98047,328.05386,37.79132537048358
4,3,549.0789,489.3545,533.5341,514.31665,516.4122,541.8422,0.019782341029446364
4,4,730.2874,219.50049,745.52295,230.49567,762.42883,245.04964,4.90732094092229
4,5,369.98947,681.7457,386.69055,685.5286,386.88937,663.10583,102.25447185864944
4,6,758.78577,274.82782,792.87506,282.34177,824.97107,302.1061,19.193927802834214
4,7,766.5579,270.3354,761.7265,255.45433,752.4486,239.8307,12.71638977977664
4,8,351.24503,688.04517,375.1844,687.9528,386.1294,668.55896,60.34058772694803
5,1,527.7638,227.30716,531.8947,247.88803,520.6251,267.13214,41.703172827415415
5,2,530.5011,277.70294,525.339,301.57373,541.1486,327.9233,43.16600589096615
5,3,549.70715,488.28592,534.1729,513.3587,516.77905,541.0735,0.3304306964646186
