Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,492.46234,283.96976,514.58136,263.10687,540.16547,253.1246,22.011564103082097
0,2,588.66266,500.44626,572.991,522.0646,550.2621,538.4212,18.320516001359163
0,3,261.51062,470.67426,280.1528,484.96643,288.20392,489.50262,8.077883594183902
1,1,492.17627,283.66,513.92596,263.8456,537.80237,249.67111,11.638161302825312
1,2,586.8237,501.35648,571.0874,520.994,549.46735,538.7302,11.92942083621001
1,3,299.336,517.4885,283.93146,497.95398,269.56082,483.85843,7.295088295544711
2,1,492.5953,283.02982,513.66016,261.9659,537.84955,248.4752,15.849806772879656
2,2,585.936,500.31845,570.34064,519.6474,549.1884,537.84796,10.39152156196285
2,3,268.11322,487.27756,282.08356,499.15292,295.5206,517.53503,13.467854298977814
3,1,493.2716,279.682,512.78076,260.4601,537.1281,246.5852,14.897412821060678
3,2,586.9955,497.7835,570.71106,518.2653,549.438,537.2489,9.767969273270072
3,3,294.90268,515.50977,281.67477,499.18207,271.52304,487.5873,2.190888179419798
4,1,494.60727,277.67676,512.8242,259.06885,537.2181,246.94699,19.184462455861194
4,2,588.22546,496.86368,571.9648,517.1859,550.12585,537.425,8.512646663650228
4,3,302.88022,522.36,282.5968,498.43033,262.97925,476.93707,2.102265090951034
5,1,494.12796,278.06033,513.1011,258.34613,536.77936,247.97975,22.453553608357037
5,2,589.18475,495.2912,573.35004,517.0214,551.1126,537.4151,11.395752931153254
5,3,304.95142,521.5065,285.89944,496.8242,263.4978,476.72177,10.43222537494614
6,1,494.55386,277.86713,513.2832,258.14102,536.48566,247.55565,21.961467194699587
6,2,589.6933,494.69553,574.30835,517.0897,551.92316,537.09607,13.722540312867512
6,3,305.47424,520.84076,286.60944,496.43115,263.78198,476.8587,11.691553130150936
7,1,494.35962,277.50894,513.23035,257.5931,536.51306,247.12584,22.336091786766204
7,2,584.0517,501.8142,574.0221,517.8007,555.1843,534.2573,16.75635695449795
7,3,303.4652,520.176,286.92914,495.20694,262.9165,476.5776,18.680224789594796
8,1,495.38745,276.2462,513.3205,257.67502,537.0936,246.79547,21.41070977692916
8,2,582.8471,504.2603,574.67017,516.91394,557.71423,531.40076,16.618994126477734
8,3,303.20053,519.27234,286.68527,494.36084,262.2961,476.5096,20.25568938460793
9,1,495.83676,275.67383,513.6938,257.70398,537.3877,246.99968,20.86819656557516
9,2,586.3286,499.59073,576.2699,514.4806,558.1751,530.71533,14.060684840603484
9,3,305.09894,519.25665,287.13782,494.7689,262.46222,476.74295,17.59217944270513
10,1,496.8553,274.53137,513.78815,257.6081,536.8881,247.32634,20.99003427237869
10,2,589.6902,494.55493,577.76807,512.64355,557.9031,531.02295,13.835869732671565
11,1,497.54367,274.36472,514.7023,256.69135,532.11,249.10593,22.301505562902626
11,2,593.8721,489.4698,579.10376,511.88937,557.49396,532.21704,13.37728769875397
11,3,303.43567,517.95996,285.55844,492.9016,261.22272,476.386,20.331960112077578
12,1,520.1059,259.33264,515.15063,255.53285,511.36005,264.52527,104.62471861192057
12,2,594.6652,489.21136,579.794,511.36212,558.6294,531.39233,12.701409778595869
12,3,302.002,515.08264,283.94846,490.8885,259.9447,475.89902,21.286608018868343
13,1,532.6785,252.27113,515.5807,254.66783,500.69122,271.3937,40.34488258481894
13,2,595.40906,487.59055,580.06445,509.20868,559.80554,530.6303,8.034849874874395
13,3,298.53305,511.28766,283.73862,488.52872,258.50415,477.24847,32.88867376338856
14,1,537.6647,249.90947,516.0185,253.966,497.46805,272.8138,34.84133719017931
14,2,594.5762,488.6338,579.29504,509.40756,559.9023,530.5413,6.2020063466994
14,3,278.36087,490.67072,284.41602,487.20874,281.8123,502.37448,129.50022707083232
