Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,587.67206,734.13806,615.7006,730.36566,644.9519,715.44495,19.360102169407586
0,2,535.346,309.5827,562.2511,309.49997,580.241,328.42465,46.62672254789801
0,3,584.33234,724.4064,609.16943,732.4258,633.6044,722.3072,40.38886314178383
0,4,562.24896,323.43716,574.34265,319.05524,580.6756,327.10748,71.73264432606187
1,1,587.0899,733.51074,615.3812,731.0364,644.70746,715.5089,22.901663285761263
1,2,535.0497,308.834,562.4314,309.4193,580.5541,328.56158,45.34272034168137
1,3,583.0659,727.6655,588.9001,750.4589,572.6952,766.81726,59.087129861426824
2,1,585.7953,731.5588,615.2989,731.4898,644.9491,715.88416,27.625028886169055
2,2,535.04834,308.67926,562.59454,309.06177,581.2222,328.40747,45.28768388393905
2,3,582.6075,728.2606,587.9082,750.8399,572.32086,769.70386,52.77855938430226
3,1,585.64954,727.7335,615.0856,731.13586,644.76044,716.263,33.212986884002554
3,2,531.0036,310.1277,554.63586,309.96854,569.2242,323.56714,43.37486980673123
3,3,584.0397,728.4028,587.3683,750.247,573.95355,770.56934,42.092786266723714
3,4,541.2167,309.6091,564.3919,309.73773,581.2094,327.99933,47.039336789422215
4,1,593.799,726.72705,614.7637,731.2751,639.8266,718.3565,39.508628816207654
4,2,527.7598,311.51938,552.77997,309.74124,569.3282,323.20242,43.191773373289266
4,3,584.17236,727.55426,585.77905,748.9596,574.6621,770.66547,31.412432784047315
4,4,536.1211,311.72055,563.2204,309.84338,582.09106,329.9796,50.820833253150326
5,1,584.9727,726.27966,614.4528,730.7609,644.9277,717.09247,32.800343389145155
5,2,527.48737,312.82068,551.53503,310.1464,569.06244,322.06586,40.56320860711834
5,3,583.14954,724.7104,584.81323,748.4924,574.307,767.4197,33.03558164651968
5,4,534.5668,313.18835,562.4529,310.54868,582.3105,330.1364,50.01547481522392
6,1,583.9756,724.61096,614.29553,729.5752,645.1347,717.1528,31.23866953542107
6,3,583.2205,724.88806,585.70435,747.9709,574.6246,771.3395,31.508752083069975
6,4,532.042,311.95016,561.7705,310.7917,582.6521,329.96942,44.79609113490921
7,1,585.34314,726.94165,614.2569,730.3037,645.0846,717.2453,29.589705166154346
7,2,545.9802,323.70322,567.20026,322.231,578.07416,333.57742,50.18703550644958
7,3,583.1896,725.49426,586.2673,748.23615,574.6334,771.7086,34.07187842351324
7,4,532.5153,311.29257,561.5593,311.37134,582.44147,329.7801,41.242566049391385
8,1,611.6652,723.50287,614.8406,730.723,624.4894,722.1114,108.00973374296767
8,2,551.77374,328.05252,568.87384,325.0954,576.2926,331.16986,49.12166145823051
