Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,507.1749,587.7373,531.78503,600.92615,558.29315,615.77423,1.0673456014625493
0,2,297.4302,360.5333,302.58258,393.1159,307.21487,426.60175,1.1099459608199451
0,3,601.7569,812.5389,623.53845,795.80176,648.27325,782.8673,9.932799233335023
0,4,209.12206,541.43317,222.65668,524.811,242.27777,514.1786,22.393165672785354
0,5,553.52826,821.82184,577.7925,817.0493,594.34143,800.84937,33.261991080274534
0,6,524.77344,789.19745,538.4969,774.7872,553.33417,762.361,6.452452316686318
0,7,579.8326,810.21857,580.7633,787.0705,588.9492,766.23395,19.145566841545115
0,8,536.96106,790.3083,545.2386,773.90576,556.00006,756.14453,4.433675001747566
1,1,508.46692,588.37756,530.803,600.84827,556.04297,614.928,0.019782341029446364
1,2,298.23343,360.63928,302.2763,392.95352,307.6964,426.44797,2.0607056382967075
1,3,599.5287,812.94794,621.72345,795.9359,648.84827,781.9973,10.27251343347379
1,4,210.02533,541.6681,223.0923,524.54755,242.4737,514.14716,24.429128524066147
1,5,552.04504,822.409,574.76263,817.772,593.64386,802.51825,27.39746554138594
1,6,526.0652,789.9837,539.3295,773.6903,555.9404,760.52277,12.447174008359875
1,7,579.6543,810.5743,579.72406,786.4471,588.7728,765.7883,23.488297713350992
1,8,560.8918,797.12537,559.76373,776.86456,561.45685,751.97284,7.077924546974157
2,1,506.43982,588.06903,529.2918,600.52026,555.17816,614.4497,0.29936148012723174
2,2,297.96823,358.2615,302.39706,391.14777,307.90814,425.40387,1.4692703367167328
2,3,599.95123,815.24286,621.4592,796.53723,647.95483,782.62286,13.307126042614012
2,4,210.35597,541.2091,223.61731,524.07684,242.4692,514.34454,24.953029492964347
2,5,551.5666,823.4272,574.24945,816.95667,590.43005,805.9952,18.19418547913553
2,6,530.867,788.4738,539.84186,771.1778,556.4525,757.1568,22.40775527601416
2,7,580.8736,806.7319,580.5379,786.43036,589.18475,776.4432,41.83316950277454
2,8,566.5184,804.60516,564.5979,783.2416,570.2197,763.53644,21.06009212728245
3,1,506.60458,586.4911,528.32635,600.38043,554.58234,613.62,5.836167026264656
3,2,297.96857,355.17133,302.0951,388.64606,308.302,423.45926,3.081657578731993
3,3,600.03284,820.0768,616.8292,801.38983,640.9875,787.10614,17.455941410512093
3,4,209.75868,536.37744,224.6879,524.7437,241.91808,514.18414,6.425623912133138
3,5,555.073,823.0655,574.27356,814.86,591.1171,798.82715,20.447566033330443
3,6,531.4259,789.5246,541.2639,770.81195,558.2963,756.85284,22.93050958534519
3,7,581.6316,812.99335,579.6702,786.5749,589.47253,766.8274,30.64495926340556
3,8,564.97614,809.68555,572.5859,789.7147,580.0447,768.97864,1.0753820907019158
4,1,505.64764,586.4816,528.214,600.12054,554.21405,613.33044,4.214542272014042
4,2,298.00174,353.87756,302.18463,386.61844,308.04272,421.21448,2.33011390238863
4,3,645.63306,787.12244,616.63434,801.3657,594.59595,820.086,14.187019662123419
4,4,211.47833,533.4713,224.96666,522.098,242.1008,513.651,13.894427437569405
4,5,553.4665,821.43555,571.15607,812.07196,590.1363,795.5151,13.20543591005532
4,6,530.8384,784.9607,543.47473,772.64374,559.01697,764.9827,18.027272777779615
4,7,580.95184,811.9842,578.5035,787.1772,589.0654,768.44696,35.055232016115596
4,8,581.49225,810.85345,575.53644,787.48566,586.14386,763.2002,37.89347901742704
5,1,504.47266,586.52277,527.6518,600.0913,553.94507,613.4528,3.40524835088875
5,2,297.23355,351.99847,302.04196,384.46927,307.72012,418.35876,1.0880450998777378
5,3,645.5062,784.9214,615.8255,801.511,592.36865,822.15594,12.149453458333983
5,4,212.38022,529.38104,225.60832,521.53094,241.95996,512.70575,2.33011390238863
5,5,549.99426,823.1143,571.7342,812.87067,591.4282,798.358,11.157485842130146
5,6,529.1433,793.04425,541.4628,770.751,561.2231,756.7201,25.697565074047077
5,7,582.2852,797.9732,575.4451,790.08795,583.8784,777.2621,74.26590136030536
5,8,580.3943,810.47314,578.57916,789.8506,588.25494,776.48535,40.93271886078572
6,1,503.318,586.25354,526.658,599.7489,553.3475,613.3038,3.1118749245077613
6,2,296.8326,351.09686,301.51385,383.00986,307.44763,416.458,1.714634973659627
6,3,645.4012,784.3943,615.1515,801.2586,590.3565,822.362,11.261801127349116
6,4,219.09328,529.68036,228.0537,520.22546,242.7298,512.48926,18.74306443806889
6,5,553.1753,823.3911,571.3139,811.36273,586.75146,799.51294,3.9597776380426266
6,6,549.0008,766.1729,543.67017,771.7702,541.807,782.7,33.92816418457765
6,7,581.5238,793.15607,575.7833,790.3806,581.45905,780.3745,93.75982265978054
6,8,579.90485,807.6318,579.54694,790.55695,587.10944,779.2392,34.951592963613216
7,1,502.4827,585.82996,525.50586,599.3321,552.3634,612.7968,3.7635357393018896
7,2,295.95374,350.03323,301.15417,382.22394,306.70175,415.6389,0.24944602483378192
7,3,644.60266,784.84937,613.7759,801.7038,587.9391,822.0875,9.603920525067211
7,4,221.25742,529.67786,229.86218,519.6145,243.20877,512.94165,22.904050175848166
7,5,573.99414,813.95746,571.0968,812.5837,566.5158,807.1231,24.637903792729283
