Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,439.24234,467.81308,427.94785,492.2768,425.04126,517.36163,18.172582551827336
0,2,628.9014,441.70267,624.73505,469.30075,618.15265,498.67297,4.046559417673611
0,3,619.6508,626.7051,610.76843,618.97656,608.2426,632.72205,120.61405913988646
0,4,515.69543,590.98846,511.08572,581.11505,526.0824,562.26556,63.53278297898953
0,5,447.77505,394.1328,448.0261,417.47287,440.07898,446.6855,15.834882459132647
1,1,438.59174,468.03546,427.6523,492.45724,424.57428,517.2353,17.04812191768793
1,2,629.2329,440.6448,624.90454,468.59995,618.1448,498.3167,4.0138576588652475
1,3,620.57996,626.30164,610.7983,619.03986,607.34375,633.20795,112.88692481364652
1,4,516.52747,590.2858,511.2744,581.1224,526.23724,562.39703,68.45122282560854
1,5,447.4352,395.17807,447.8337,418.02603,440.1834,446.91095,15.833655879454664
2,1,437.27936,467.9922,427.236,492.40634,424.10507,517.46356,15.238782365278919
2,2,628.8343,440.41226,624.8497,468.54318,618.0491,498.3911,4.773190813091719
2,3,615.93805,629.657,610.73364,618.5263,608.8027,631.7338,146.62262641756723
2,4,516.21716,590.0836,511.58185,580.78174,526.46893,561.4186,64.04236564725049
2,5,446.3598,395.12466,448.14157,418.36722,440.0755,446.87872,20.180231514691876
3,1,433.84836,467.52515,425.55402,491.3423,422.2258,517.4332,11.931221541173752
3,2,629.4199,440.03357,624.9966,468.3723,618.1716,498.1488,4.038032928407346
3,3,619.0663,627.00476,610.90765,618.84924,608.77106,632.35144,125.99710366076069
3,4,515.09863,589.341,511.96115,580.4312,526.3215,560.93335,55.77105932297172
3,5,446.6309,396.44913,446.82874,419.81073,440.2738,447.44818,13.827841723335885
4,1,431.01944,466.87936,423.90274,490.4123,420.99506,516.7822,10.533771396192764
4,2,629.9629,439.79816,625.1179,468.1203,618.27155,497.7199,3.31599727678332
4,3,617.2569,628.96826,610.8518,618.4686,607.3602,632.4354,134.57978979518683
4,4,514.53595,588.643,512.16254,579.8942,526.1667,560.9946,51.71573260970175
4,5,447.52002,397.28177,446.09247,421.6063,440.41736,447.7924,8.86946517607337
5,1,430.99625,467.0512,423.87262,490.1785,420.8603,516.8523,10.676525018156074
5,2,630.60583,438.95673,625.1494,467.69623,618.338,497.2712,2.219643398262822
5,3,616.3849,628.25757,610.808,618.93555,611.3775,631.034,151.80513605810478
5,4,513.9943,587.2931,512.3004,579.5273,526.0119,561.1333,49.0069276518953
5,5,447.8913,397.49448,445.61313,422.45926,440.11624,447.99182,6.9356227009402485
6,1,430.8119,467.69205,423.63947,490.34982,420.832,516.7696,11.499681952965839
6,2,630.4721,438.82993,625.06793,467.3595,618.1491,496.91013,2.451441743560268
6,3,614.04974,628.97296,610.7074,618.39996,610.8561,632.15485,163.0764596774033
6,4,513.7973,587.27985,512.4877,578.88873,525.8385,561.0926,45.748356404664335
