Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,356.06113,617.72595,377.2858,629.1322,402.44864,640.995,3.012724096917905
0,2,465.36923,195.86235,502.40378,203.80757,535.08813,218.51318,12.115899843261086
0,3,459.47028,185.36897,445.5572,197.09212,440.38303,214.16002,33.01779278999389
0,4,459.69962,746.0324,431.7665,750.8621,407.78406,764.7527,20.26967222863241
0,5,584.04004,221.42505,611.3039,226.58304,642.3871,231.77516,1.2297153007326669
0,6,255.24246,417.33966,250.39363,443.54892,244.35025,470.61243,2.106357374444771
0,7,503.9056,187.03584,507.30057,182.09268,516.7667,181.49619,51.91311420345082
0,8,365.33765,735.4024,401.19043,740.09924,429.5265,750.4124,12.536034206673488
1,1,355.99216,617.8688,376.8591,629.4543,401.6894,640.56476,4.93300357440352
1,2,465.2707,197.33125,499.7362,205.22215,535.2225,218.26668,7.287446181664167
1,3,458.99573,185.58627,445.41772,196.88083,441.95648,212.83496,38.00477919942103
1,4,459.61166,746.02936,430.49127,750.77856,406.59586,765.3012,22.026748715220197
1,5,580.46326,219.5467,611.1075,226.46478,644.6879,231.80203,3.69050855712846
1,6,255.82635,415.3629,251.36377,442.82068,245.24553,467.4913,4.6968610578728285
1,7,494.04254,184.56836,513.65674,192.69484,523.28827,204.8068,29.002956625666528
1,8,361.99982,733.89594,397.46332,741.7304,424.6152,749.7744,4.044913653343627
2,1,355.65005,617.5372,376.23453,629.417,401.28674,640.4253,6.26897813344598
2,2,465.92676,196.05331,502.1799,203.37529,535.6978,217.49565,11.426322803596063
2,3,459.755,185.80505,445.35822,196.52325,440.70547,213.23775,37.77746860852435
2,4,458.82043,747.04443,429.45673,750.8173,406.24353,764.026,22.318858988633167
2,5,585.41595,223.41017,614.7123,227.14516,644.0825,231.80005,1.7405756997336983
2,6,259.01913,419.3267,252.97984,441.07825,244.20795,465.21237,4.457203151911977
2,7,510.44687,184.94151,521.81757,193.43604,536.1282,209.97386,12.367813842866331
2,8,359.47916,733.02606,394.18478,739.83655,417.96713,747.4976,6.753021236004329
3,1,355.58646,617.1724,376.33932,629.6815,401.20325,640.55597,7.457483713995752
3,2,465.36957,194.60558,500.9317,202.25763,535.257,215.76485,9.33654123849903
3,3,459.51917,186.03537,445.0806,196.41084,440.5002,212.60283,38.50406541856308
3,4,460.07996,746.71893,433.37656,750.9475,409.64496,762.8001,17.54127261002275
3,5,592.8012,224.53117,616.85754,226.91766,642.0217,232.32347,6.458648746164331
3,6,256.1949,419.01746,251.68436,435.34686,247.5615,452.15076,1.6563488638133252
3,7,509.88177,187.09314,522.2247,191.76357,535.79407,204.66692,22.832631203426814
3,8,359.61423,732.90717,394.9938,739.15234,426.2932,749.6526,8.53471993412595
4,1,355.88867,617.276,376.0091,629.2881,400.35004,640.2483,6.59668492582256
4,2,464.32343,195.924,501.40622,203.35918,535.5307,216.33583,9.482926140935328
4,3,459.49347,186.06006,445.25528,196.05164,440.0412,212.33319,37.18355111810822
4,4,461.035,745.78217,437.3684,750.19073,415.36234,760.0901,13.668406272653135
4,5,590.7042,226.87611,616.38666,228.68898,645.7716,233.04117,4.387133839750854
4,6,264.07382,400.38992,253.64842,430.78055,245.91411,458.4784,3.332605294174957
4,7,505.47818,193.98505,519.55475,194.52771,536.4352,201.4488,20.086253136527922
4,8,361.15625,731.6653,399.13742,736.87054,428.65613,751.45013,18.481530719082876
5,1,355.40842,617.1581,375.5522,628.73254,399.92407,639.9261,5.212971128756228
5,2,464.56415,196.37827,501.70157,203.38203,535.3599,216.52896,10.65558250678329
5,3,460.16766,186.52219,445.26764,196.24521,438.64032,211.55891,33.47197002106636
5,4,461.825,745.1931,438.6954,749.9698,417.86523,758.9704,11.70038069517752
5,5,588.82904,227.45035,615.00165,228.95436,642.54315,233.59164,6.268571547029683
5,6,259.80933,407.8838,253.54102,437.30017,245.43228,464.72314,4.443295145323457
5,7,506.81534,195.18939,519.7225,194.1571,534.4964,200.20978,26.850900746045376
5,8,360.65146,731.9763,398.9116,736.2241,428.11462,750.42725,19.601072698661138
6,1,354.64246,617.3476,375.5418,628.73444,399.90762,640.01416,3.7424572646317986
6,2,464.44452,196.62978,502.10925,203.68048,535.54706,216.32124,10.105636232310996
