Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,600.55676,392.1987,634.3905,406.1746,666.1649,425.2395,8.519818635014754
0,2,671.3518,530.4211,704.6707,535.739,716.10803,562.7953,58.016762726352965
0,3,705.92554,604.5319,683.09717,627.20654,655.35284,641.6572,17.293581067233553
1,1,600.6196,393.83353,634.09106,406.42032,665.3114,425.72617,11.123018737210868
1,2,671.48694,529.6193,703.857,535.4475,716.3713,562.4654,54.94045149391704
1,3,708.1916,603.8993,684.41315,627.90045,654.5716,643.0741,18.31494164454208
2,1,602.40674,397.3827,634.5913,407.96094,665.1451,427.41858,14.295951543030192
2,2,671.96246,528.01794,703.50287,535.52747,717.0277,561.87244,49.4328560235719
2,3,708.63184,602.0663,684.8079,624.5224,655.9915,642.8428,10.8604935649901
3,1,602.27094,402.79105,635.71423,408.6628,664.3252,428.82965,25.220492614442765
3,2,671.347,526.43164,703.0356,535.11096,717.01843,561.66125,46.90890790632823
3,3,709.463,600.92175,684.5947,622.2603,656.1759,642.15784,5.6337774657813755
4,1,599.67,405.19354,634.0312,407.50992,661.3366,428.868,34.17563119632984
4,2,671.81976,525.24396,700.18024,533.93384,717.82306,557.765,36.45103337793147
4,3,711.67426,600.8569,685.9066,621.285,656.8904,642.18115,2.6470801038469496
5,1,597.767,407.16724,632.87915,405.9679,660.6734,428.59134,41.1005704249289
5,2,670.0094,525.2715,696.5354,532.01886,717.05164,553.73413,32.35473894157369
5,3,713.9367,599.9939,688.2643,620.2474,658.4834,642.3736,1.6596537700500562
6,1,598.14087,406.74832,631.53455,405.5482,658.0914,428.07785,42.368102105172525
6,2,668.18414,525.2847,694.5265,530.70776,715.99915,551.89813,32.98807352361731
6,3,717.2147,598.0884,691.066,619.88074,660.3468,641.7005,4.421642596104537
7,1,596.10315,405.96002,630.0651,404.7999,657.2744,427.28445,41.52526289954299
7,2,666.0425,525.90375,692.50824,530.04474,715.78705,550.7323,32.734329324009074
7,3,721.13055,596.5025,694.07227,619.072,663.02734,640.9355,4.676589738160029
8,1,595.1129,404.84326,628.87555,403.04092,656.32446,425.11786,41.8651361828116
8,2,664.1985,525.5406,690.3108,531.89606,715.0392,551.08026,24.12496279017907
8,3,722.148,595.3824,695.574,616.06134,665.9476,638.6611,0.5514293372516448
9,1,595.6327,404.65042,628.6698,401.63092,655.828,422.99496,43.412579572378085
9,2,661.40625,525.5859,688.59686,533.30817,713.97595,551.7364,20.129246449421178
9,3,724.2379,593.5779,697.6116,613.99524,667.3463,636.0678,1.3782818580860696
10,1,597.43866,403.8905,629.39905,402.83066,655.5305,423.0793,39.67055653433654
10,2,660.9322,525.5152,687.7993,533.01044,713.5987,551.62256,20.219585095935553
10,3,723.85583,593.74615,698.0801,613.6262,668.67596,635.47626,1.02621967364716
11,1,595.06305,401.3868,627.0538,405.85822,654.681,424.91315,26.63781888745277
11,2,660.06067,524.0682,686.7694,532.2527,713.40955,551.3974,18.66567548580038
11,3,723.332,595.38684,698.8059,616.4173,669.06146,636.8369,6.1425142531731005
12,1,591.55566,399.22006,624.40155,405.18393,654.4064,425.18756,23.39947192756737
12,2,658.67444,522.9737,685.65045,531.63947,713.0681,550.99884,17.41648437549115
12,3,724.14233,593.63074,700.30536,616.005,670.0447,637.9195,7.275266915237139
13,1,588.8856,399.9503,622.3886,404.138,654.5219,424.62598,25.396570867020547
13,2,657.03046,522.42773,684.368,530.9328,712.6365,550.0137,16.73725138803373
13,3,724.61835,591.74945,699.81396,613.0724,668.48395,635.28204,5.351230172067479
14,1,589.4424,398.66766,621.9789,403.68903,653.3745,423.95944,24.074823062164473
14,2,656.5453,521.8908,684.0414,530.04596,712.2996,548.4253,16.52023447047178
14,3,724.59863,590.1095,699.3822,611.49115,668.9357,634.0228,3.792456706233478
15,1,585.78265,398.5833,619.7718,402.9323,651.95483,423.09732,24.778585223795773
15,2,655.2896,520.8619,683.6476,529.546,711.6953,547.4282,15.493765816564858
15,3,725.41833,589.1082,699.8627,610.7944,669.58435,634.1678,2.650922492353255
16,1,583.0793,397.54575,617.5747,402.34018,649.5638,421.1561,22.55124448765862
16,2,654.27966,519.7785,682.02625,528.0342,710.37476,546.0204,15.824015244066953
16,3,726.09735,588.27203,700.49115,610.0186,670.43414,634.0373,1.7117792233686033
17,1,583.6632,398.35074,617.0423,402.4085,646.7279,420.28476,24.12453666029417
17,2,652.9693,519.36017,680.4968,527.208,708.42474,545.6308,17.498685791501796
17,3,728.07196,586.78827,703.9839,609.6033,673.4547,633.4342,5.469702500767953
18,1,585.45575,397.81567,615.8056,401.77454,645.35077,418.75244,22.451756283692056
18,2,653.38165,519.7254,681.4405,526.82526,708.7075,546.9224,22.19231415187902
18,3,728.9099,586.79456,706.0608,608.5897,675.85077,632.6222,5.1449087334499035
19,1,583.7033,397.84076,615.373,400.02747,645.72144,416.99802,25.263641424809098
19,2,652.21783,520.10864,680.89087,526.29663,707.59076,545.9213,24.13792712482418
19,3,730.14514,584.61957,706.2469,606.93616,677.1254,631.73157,2.627262476972149
20,1,582.8554,397.84457,614.70605,399.69333,644.22205,416.71674,26.652295238348483
20,2,652.0286,520.397,680.4739,526.58887,707.08563,545.84814,23.613316069204068
20,3,730.6432,583.50806,706.85034,606.33545,678.2268,630.3872,3.7740308927483217
21,1,580.28534,397.58844,612.3957,402.68277,642.92303,419.2451,19.466732061304008
21,2,650.08014,520.85297,678.3029,528.1692,705.23047,546.68616,19.98174002423953
21,3,733.0329,582.7085,708.92395,606.23596,680.53656,629.1916,5.339756243518486
22,1,578.6665,397.28925,610.82,405.58163,642.3306,421.2675,12.00245666526111
22,2,647.4985,520.69165,676.36743,529.3609,704.06024,547.78033,16.91439879216752
22,3,733.7834,582.38257,710.1425,606.6591,683.8103,629.39545,4.951278257120004
23,1,576.51904,393.12256,609.8089,403.34244,641.8243,419.89633,10.275347306009143
23,2,645.52856,520.6905,674.58575,529.6124,703.3299,548.11127,15.695107213958181
23,3,735.56036,582.59784,710.74896,605.5655,683.8156,629.4334,1.2436399817322665
24,1,574.0278,390.71118,608.5035,399.7301,640.44354,415.5785,11.730049772900966
24,2,646.47656,519.53467,674.9374,528.89966,703.8173,547.11694,14.029768720859282
24,3,735.7342,581.9981,711.2933,605.07733,683.64716,628.0301,3.6580545787609577
25,1,573.28845,390.4474,607.46967,398.7091,638.6374,412.5715,10.389987840531184
25,2,645.6283,517.3722,674.5932,527.9634,703.5464,545.981,11.808841359368431
25,3,733.9545,579.5526,709.69775,601.3636,680.32996,626.0245,1.9398719793134085
26,1,572.2906,390.56146,606.0099,398.15683,636.53235,411.61502,11.099822310004587
26,2,643.0166,515.81744,672.54175,526.2485,702.5651,543.3405,10.194527390505794
26,3,732.2758,578.7855,707.97797,599.85626,679.5734,624.9074,0.4792895930774904
27,1,570.4613,390.5912,604.233,397.46637,634.6666,410.6777,11.958859321609161
27,2,641.4422,515.02826,670.76794,524.8609,701.12805,542.01776,10.935493009107887
27,3,735.631,580.68134,710.749,601.97754,681.10583,626.19977,1.307010940053999
28,1,569.8854,389.53973,603.4681,396.23547,633.397,410.33356,13.947120232237332
28,2,640.66077,515.4222,669.5539,524.3637,699.7972,541.27576,12.018211965994476
28,3,739.0984,582.35675,712.6603,602.0948,682.8467,626.06464,2.0547135915253545
29,1,569.0681,389.2676,601.8267,394.97968,632.72815,409.00897,14.526969442290344
29,2,639.79034,516.0019,668.4107,524.01117,698.47577,540.57544,13.218435623298989
29,3,743.48065,580.3371,715.6751,599.85474,684.46405,624.69916,3.453944071379489
30,1,567.5502,389.82028,602.15625,397.42487,630.476,408.9695,9.784863348335113
30,2,639.0549,515.3926,668.64154,522.4305,698.74225,540.18365,17.151259391157048
30,3,745.6682,578.08496,718.03864,598.0517,686.6785,623.0746,2.73315928454222
31,1,566.5197,390.607,599.67804,396.87817,628.8609,410.10263,13.668290654394879
31,2,638.8454,516.34393,668.2304,521.13763,697.84607,538.85956,21.63088936450598
31,3,744.71643,576.8607,717.566,598.22894,688.6505,621.39813,0.5004596292671164
32,1,565.24243,389.21036,598.7935,396.9441,628.4752,408.00015,7.449427801938237
32,2,637.363,517.1174,667.1412,521.76135,696.75903,539.1029,21.485370579320904
32,3,745.18494,576.54083,718.7009,596.8799,690.2556,618.8109,0.11190583714844751
33,1,560.3292,384.21094,594.8423,394.42786,627.7241,407.59216,5.3284047812625515
33,2,635.6154,517.05396,665.79565,523.6542,694.46484,540.15564,17.58795301706515
33,3,746.36597,575.48114,720.5584,595.6365,691.7489,617.6549,0.5987250033453337
34,1,556.908,382.63113,592.141,393.24335,625.9438,406.1514,4.137679341055736
34,2,634.96387,517.32874,665.04877,524.9868,694.2758,541.2308,14.783357272670258
34,3,747.89923,575.16583,722.2074,596.19775,692.17395,617.9532,3.385990532558201
35,1,556.0057,383.26483,589.9866,392.5128,622.1166,405.2713,6.433095889179241
35,2,634.91125,515.84973,664.4456,523.9831,694.2983,540.67365,13.812601649227291
35,3,749.89417,573.39264,723.63654,595.05676,692.43616,617.36694,3.957601070186775
36,1,556.0496,383.91028,589.5629,393.0007,620.6568,405.40466,6.571785886543877
36,2,632.6525,514.5648,663.18243,523.0096,693.7549,539.6299,13.068353325438247
36,3,749.92267,571.17816,723.56976,593.1542,692.33167,615.57556,4.155861912387548
37,1,556.2318,384.32446,589.64856,392.84128,620.0586,405.4635,8.243406777863877
37,2,630.4084,515.1037,662.3889,522.0452,692.7476,538.0887,15.608448219942698
37,3,750.8999,570.5095,724.4436,591.8471,692.7259,615.294,2.4136240543638863
38,1,555.5231,384.37686,588.1869,391.5576,618.46564,404.63535,10.961565578259473
38,2,629.14453,514.6882,660.69885,521.18005,691.9651,537.0069,15.222714820720242
38,3,751.0423,570.0377,724.7358,591.4766,693.21265,615.4203,1.9599455628855262
39,1,554.2262,383.932,587.69037,392.10297,617.6679,404.37225,8.536951751920594
39,2,628.9419,514.4068,660.1731,520.8553,690.5605,536.3479,15.34793128619407
39,3,752.3714,570.17285,725.9722,591.885,693.9814,615.04596,3.5317485189746303
40,1,553.1354,384.25778,586.3924,392.47647,617.38947,405.2084,8.449082161273637
40,2,627.05115,514.64844,657.82935,520.79535,687.73663,535.1106,14.283997371008475
40,3,753.8514,570.2607,726.68445,591.6936,694.98456,614.5594,2.4673586819118976
41,1,551.7722,383.26965,585.3074,391.78116,614.91113,403.78015,7.822226279391365
41,2,626.17175,516.0892,655.9535,521.40967,684.8322,535.27856,15.523448615900016
41,3,756.4072,568.9936,728.39233,590.55676,695.69556,614.3178,1.579171553636635
42,1,548.14886,381.43405,581.07886,390.04184,611.8369,402.64304,7.6291545512838255
42,2,624.0797,516.7823,655.1601,520.99994,683.92615,535.36914,18.815096281810412
42,3,757.6951,567.65216,729.7242,589.3539,696.8695,613.581,1.401792153418374
43,1,544.2127,380.5242,577.8266,388.96994,609.4345,401.44705,7.437485963108063
43,2,625.94086,516.20355,656.17584,520.6005,683.62445,533.6042,17.074730615446878
43,3,757.8489,566.8028,729.8076,588.7552,698.51874,613.172,0.08846932694105811
44,1,542.48303,379.73312,575.306,388.49344,606.44543,400.83026,6.668798092029685
44,2,625.5011,516.3908,656.6863,520.29675,683.6096,533.19104,18.4518598727372
44,3,759.33716,565.58466,730.65594,588.1192,699.7811,612.5334,0.17804114001225932
45,1,542.1199,379.6932,574.15924,388.16138,604.6092,400.66815,7.524465353972648
45,2,623.547,516.5338,655.95526,520.50024,683.51025,533.3889,18.089848370728248
45,3,760.6251,564.69586,731.9739,587.08356,700.97125,611.2068,0.11869406681127799
46,1,542.4104,379.03458,574.8637,387.83017,605.1893,400.44504,7.422194737625363
46,2,621.4376,516.38544,653.86145,521.0228,682.79364,534.54315,16.907718570177053
46,3,761.1937,564.30426,733.1555,585.59595,702.3515,609.41833,0.5043543405230823
47,1,541.5297,377.83722,574.17346,388.984,605.37714,399.35498,0.468136931133984
47,2,622.489,514.1335,653.2184,520.70135,683.144,534.9471,13.391775112721913
47,3,761.854,563.94446,734.23303,584.81946,703.32196,608.511,0.38765386898692206
48,1,540.8719,376.36362,573.3657,387.30008,605.7166,399.07858,1.403745191601453
