Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,367.9716,251.16306,340.87534,266.02197,311.17456,284.04892,2.516606259388492
0,2,398.06866,529.95575,376.0812,537.8866,367.28253,563.87305,51.460259505140016
0,3,608.89,214.26593,642.9367,229.5457,681.9568,243.58151,4.385928270212903
0,4,377.31934,240.36305,359.8949,243.21957,341.7585,250.85236,13.513878737559507
0,5,666.2974,207.96202,677.17664,218.0614,695.23145,228.93748,11.806688449332903
0,6,649.0904,215.25034,634.6718,204.36917,655.6501,198.98973,128.57709820228806
0,7,254.93565,417.8245,250.82922,442.39966,244.27345,467.48572,5.15936004353115
0,8,591.63837,184.84387,589.0978,184.9982,579.63965,186.99242,8.43009474506976
1,1,365.99817,252.55853,340.1194,266.9886,311.06525,283.59268,0.6029586686025044
1,2,398.9289,529.4529,376.83997,537.8838,367.69913,563.8925,49.74496405667353
1,3,610.24274,214.85435,644.33997,230.05272,682.81366,243.06567,5.337223538562267
1,4,379.13788,238.07413,360.6617,243.80698,340.58582,251.35442,3.36528487469208
1,5,665.4741,208.1803,677.30615,217.38275,694.5357,229.01178,3.8569148722160898
1,6,629.5261,195.0845,636.5372,205.24138,654.91406,211.75853,35.85715654251494
1,7,253.39319,428.4254,249.75835,446.0696,244.73837,469.31168,0.5471545941425193
1,8,585.9346,184.65152,590.4263,189.62202,593.74133,192.12662,10.82505631205473
2,1,365.2441,252.90926,339.7014,267.54404,310.52557,284.29443,0.05233915627441309
2,2,399.80832,528.6361,377.35394,537.8734,367.48706,563.6798,46.71468417057185
2,3,611.5424,212.96587,644.342,229.77696,683.5553,242.95058,8.56731136916797
2,4,377.8291,241.67259,360.59598,245.0022,342.74738,252.13994,10.861363533755451
2,5,667.9112,211.12332,681.3613,220.77307,703.6485,229.25328,14.825711447674284
2,6,622.554,192.83769,635.60803,204.69063,655.10834,216.3468,11.37057696599582
2,7,251.52977,443.1954,249.51265,449.5332,245.5346,466.27173,4.2858285925550605
2,8,608.8525,198.239,596.44574,192.28598,582.01953,191.80757,23.733318612662725
3,1,365.0279,252.83904,339.12048,267.9879,308.96454,284.2892,1.92193205482074
3,2,400.59622,529.3961,378.14008,539.03784,367.59534,563.7675,43.669942539549716
3,3,610.5751,212.3671,644.5137,229.42656,684.9638,241.92395,9.517748833112405
3,4,379.16348,241.95338,361.52814,245.17224,343.05777,251.809,9.420412129534924
3,5,671.2186,212.2868,685.18805,223.03027,706.7389,231.71172,15.621528947023203
3,6,621.3194,193.53722,632.44556,203.4524,647.61633,217.29315,0.6688107778816519
3,7,250.29256,450.4027,249.16087,449.94473,246.04565,463.80692,99.36698610929606
3,8,608.59607,195.1977,595.13104,193.241,585.32495,194.33289,14.62176668459304
4,1,364.72733,252.68463,339.22214,268.29465,309.1833,284.40753,3.258825608107584
4,2,400.91864,529.2643,378.42963,539.16223,367.7951,563.9214,43.000135324350424
4,3,611.7908,211.68498,644.674,229.16595,685.152,241.5691,10.959464064108122
4,4,379.66556,241.45201,362.1276,245.53113,343.2288,251.61792,4.758804797460739
4,5,682.4807,222.0077,694.0365,226.55579,711.1349,236.12242,7.743823011113589
4,6,619.65485,192.87122,631.3711,202.91402,650.86316,213.35222,12.432652190656725
4,7,251.25424,438.01892,249.25874,448.4713,244.73497,469.5024,1.3308978420604407
4,8,608.6745,195.19313,597.3916,194.4075,589.213,195.37291,10.715184968144147
5,1,364.72845,252.89853,339.06055,268.42017,309.49313,285.05542,1.7986357259722536
5,2,401.09433,529.6838,378.39114,539.21936,367.92944,563.955,44.29161625551948
5,3,612.54706,211.20581,645.5502,228.7606,686.11017,237.24773,16.190579060222618
5,4,382.38913,242.0649,363.15723,245.15117,343.45383,251.67401,9.200284952750708
5,5,688.3703,223.91167,699.1167,229.57622,714.1859,236.71635,2.4415211626420796
5,6,608.03046,192.75172,624.59106,202.4584,638.3584,211.39183,2.602936442394053
5,7,253.82071,426.56976,249.2407,445.51776,244.60574,470.79218,3.1969006422182624
5,8,609.88696,196.35324,597.2945,194.0849,586.67566,194.27362,11.229614452178868
6,1,364.44537,253.20013,337.7867,269.0141,307.46716,287.32465,0.45110794477079513
6,2,402.53424,529.3437,379.1962,538.6296,368.09763,563.2925,44.0748048671995
6,3,612.8248,211.14378,646.8564,228.79526,685.95416,235.37456,17.862705057435498
6,4,380.03418,241.9143,362.36295,245.64845,343.7084,251.72824,6.1197478764181845
6,5,688.57074,223.72801,699.3264,231.09703,714.86,236.79242,14.280688873429591
6,6,609.5536,192.9375,622.61127,199.94746,635.2615,200.46298,25.895333285710965
6,7,255.84836,418.10507,251.05379,440.70273,245.51865,465.0212,0.843487291291565
6,8,609.45337,196.19884,599.5659,194.97514,591.4087,195.29274,9.284825468735843
7,1,362.58234,254.327,335.1221,270.30258,305.32593,287.90967,0.39016950448481
7,2,402.37787,528.86707,379.40884,537.8273,368.4087,561.31537,43.59421430494407
7,3,629.44336,215.55667,648.6754,228.11154,673.4112,228.0765,33.21803668030675
7,4,382.92642,242.786,363.94473,245.856,343.9798,251.50688,6.616454002520742
7,5,686.54675,223.00371,692.4169,231.8417,709.3972,237.08688,39.24248408509624
7,6,616.87823,198.8408,617.24396,201.09067,613.52783,199.73982,119.20952921542964
7,7,256.4133,413.14572,251.70515,435.2236,245.3011,463.47955,0.7316842084863191
7,8,614.1917,198.67117,597.7044,194.43222,584.1914,190.78282,0.6943615978092872
8,1,362.53217,254.50148,334.64883,270.74448,304.36575,288.82904,0.6224398869854325
8,2,402.66614,528.28546,380.47873,536.39954,368.7986,559.03827,42.62142249228596
8,3,635.4131,217.28677,649.204,228.14322,667.6526,224.86229,48.29461782156706
8,4,388.30475,242.3451,366.96985,245.3464,344.4408,251.46085,7.176819440209508
8,5,685.56824,221.62108,689.6617,231.56636,705.505,236.64914,49.84106480447584
8,6,627.9768,204.72993,615.8823,201.31505,600.9013,192.73842,14.024104560686322
