Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Swapped_In_Smoothing
7,3,484.03958,566.54987,458.97998,563.9431,483.3761,559.2379,343.14492057825356,True
7,4,667.66003,471.73727,656.9244,471.09885,661.73065,471.53314,358.24008060054484,True
8,1,477.08542,352.4717,498.6125,376.31168,509.48993,408.57117,23.44811307833502,False
8,2,628.83417,450.7764,606.9031,456.50198,575.2729,455.74585,196.00112873841772,True
8,3,486.162,575.1265,460.1327,562.6793,484.71533,549.06226,305.4594966584807,True
8,4,675.5229,473.43933,655.7695,471.39014,657.6293,471.0429,343.50191441822614,True
9,1,477.6177,352.2983,498.9206,376.53775,510.04602,407.79965,21.721176825399446,False
9,2,642.2388,445.43417,610.5264,455.81223,567.2726,458.53546,194.51847133298776,True
9,3,486.42352,542.10175,459.89258,561.56805,482.10086,579.124,285.40484290676,True
9,4,675.65,473.8846,655.21747,471.82965,661.88464,471.34738,350.1196453488772,True
9,5,729.1574,563.34174,698.02496,568.8262,672.0111,561.74585,205.2166452754391,True
10,1,479.29608,352.26053,500.9962,376.31335,511.49564,408.33392,23.90214169697545,False
10,2,643.44165,442.64334,610.5649,453.62885,567.8258,461.2837,8.322229720814185,False
10,3,488.4582,544.38904,460.60498,560.95776,479.91003,577.4494,288.74721638813025,True
10,4,662.4209,464.66968,654.54724,473.08844,660.774,474.68906,298.6676824556019,True
10,5,719.1023,562.8442,695.02435,572.64996,679.65326,565.09265,228.3400798891044,True
11,1,478.3742,351.00327,501.3608,375.23273,512.78174,408.27435,24.424322127807425,False
11,2,642.5722,442.88986,609.39276,453.42197,568.2376,461.45096,6.571756046763591,False
11,3,490.57135,544.5682,462.27206,557.801,470.56598,572.9461,273.6455156095698,True
11,4,681.793,474.15387,654.755,474.9351,658.83234,482.94327,295.3277249247748,True
11,5,699.9316,568.01135,694.85284,573.74963,698.10034,561.1528,152.9453714837115,False
12,1,478.07413,351.5319,500.69046,375.02432,512.8554,406.83667,22.984758800202304,False
12,2,643.5586,444.8016,608.79486,454.2905,568.1083,460.56927,6.494496100695544,False
12,3,492.3563,543.0927,463.46756,557.3267,472.60065,574.1109,272.3224458198506,True
12,4,681.1202,473.502,653.63354,475.50357,657.1812,483.5373,289.66122968596636,True
12,5,668.2734,561.3041,695.95886,572.47675,730.79144,566.6344,211.4982757886287,True
13,1,475.96335,351.02008,497.8554,374.539,511.7725,406.691,19.542739031779636,False
13,2,642.81665,446.7509,608.0834,455.20447,568.3857,460.33743,6.31143133615535,False
13,3,492.72388,542.3919,463.19138,556.4683,472.93393,574.19653,273.30662693986255,True
13,4,660.9314,464.37097,652.14233,473.81384,657.9414,475.06107,300.80834668193313,True
14,1,474.84598,352.7941,496.9141,375.61896,510.36218,407.60034,21.227641638577843,False
14,2,644.4302,448.3364,609.1424,454.81604,567.9754,460.3919,2.69144571940097,False
14,3,493.23187,543.177,463.4073,556.55597,472.62997,574.27826,273.3320285535858,True
14,4,667.745,464.23248,652.0523,474.82245,652.87225,473.56042,337.02492467273316,True
15,1,475.23538,353.38873,496.65503,375.74094,509.86484,406.73715,20.697000489502674,False
15,2,644.65063,452.5366,607.77014,456.23166,567.73535,459.38336,181.22013010425593,True
15,3,495.16122,543.5918,465.18805,557.1661,475.164,577.7841,271.4549557086486,True
15,4,691.3716,472.72583,652.38727,475.53653,622.2042,465.34326,22.784398212415738,False
16,1,473.80774,351.23456,495.64398,374.30338,509.74225,405.04333,18.790111561684462,False
16,2,646.9489,456.85873,605.3415,458.78406,567.2567,459.3437,181.80753581849217,True
16,3,498.04498,546.4743,467.7785,555.4337,478.9062,577.39124,280.38540888778823,True
16,4,691.15155,471.79257,653.3999,472.98502,628.0272,460.1379,28.663907387669344,False
17,1,470.0033,348.1338,492.8519,372.3412,510.30734,402.75903,13.496418132260539,False
17,2,647.4057,456.97394,606.14984,458.49704,568.20105,459.00153,181.35277329386136,True
17,3,500.30408,547.7302,469.258,554.8252,477.4162,576.5842,277.67997074568007,True
17,4,691.097,472.23462,650.71765,472.50415,625.9795,459.99194,27.2120756173654,False
18,1,468.10095,345.35098,490.54672,370.1592,510.55154,399.7539,8.080775187606624,False
18,2,643.9486,454.44055,607.9781,457.46558,567.8353,458.8535,182.82680872259846,True
18,3,479.79532,582.1447,471.86218,554.93054,503.831,544.4873,268.16116155902097,True
18,4,690.9038,470.34158,654.12646,470.5624,623.2892,463.63046,13.013004773379837,False
19,1,469.18665,346.78424,491.40643,370.6595,510.52277,399.28247,9.205559262032795,False
19,2,644.1395,454.26477,606.43726,458.588,566.87354,459.73325,184.88334927126297,True
19,3,479.66785,582.2019,472.3071,554.799,504.76425,544.4667,267.3771945205604,True
19,4,686.2393,469.80182,652.9688,468.698,623.6638,462.9022,9.287090036752007,False
20,1,471.20523,347.23117,492.11353,370.62805,510.29697,398.60342,8.762081841514176,False
20,2,643.432,454.19034,605.97626,458.56015,566.71686,460.0282,184.51292825415004,True
20,3,479.62106,582.61786,472.28732,554.5778,504.33453,544.04254,266.45922955617806,True
20,4,691.07855,470.7263,655.27454,468.94998,627.05493,465.38824,4.353341922119088,False
21,1,471.27225,348.12338,492.82596,371.27664,511.08917,399.89954,10.410456883973609,False
21,2,641.8022,454.2336,606.47253,457.46515,567.2386,459.84943,181.74854032614678,True
21,3,479.3646,583.0908,472.0328,554.6254,503.48904,543.5944,265.11900390189606,True
21,4,690.6664,470.64847,656.02594,468.9269,627.75964,465.41095,4.2452859963423695,False
22,1,471.2001,348.7338,493.9157,371.35266,511.4483,400.72827,14.291732727693143,False
22,2,641.7025,455.0784,607.3876,457.898,567.32324,460.16943,181.4525262113944,True
22,3,478.79257,583.5112,473.39273,555.233,504.67535,542.91473,259.3175462338775,True
22,4,689.49036,470.23926,655.4217,469.1118,627.8953,465.93497,4.687927380875501,False
22,5,703.67035,566.2962,709.89307,569.35376,711.2953,564.2347,280.8486312057755,True
23,1,470.9014,349.13718,494.77628,370.75632,511.22357,401.13544,19.407414316034476,False
23,2,641.4236,456.59613,608.44635,458.02542,567.37,460.6925,181.23321120901366,True
23,3,478.83932,583.9609,475.28403,555.26013,505.06247,539.5552,249.25465719308727,True
23,4,691.62317,468.54443,651.5618,471.35052,634.8782,462.9245,30.80264588166687,False
23,5,679.9623,566.1277,710.5702,569.0492,741.3902,559.71313,202.30506005504535,True
24,1,470.49728,350.34766,494.59464,370.14246,510.55673,400.53357,22.889101908087433,False
24,2,642.56586,459.31168,610.3893,457.91226,567.57104,460.63193,186.12467920973668,True
24,3,478.80484,584.15204,477.66873,554.44995,506.4244,538.0247,242.45550954301353,True
24,4,687.81647,469.30795,646.94226,473.5995,612.9261,472.8588,7.241154115391402,False
24,5,688.5713,567.66736,710.44684,566.42926,731.8792,562.02045,188.384734878149,True
25,1,470.02856,351.06406,494.23233,370.10757,510.18777,400.32565,23.969834882149353,False
25,2,646.0373,464.2233,613.67896,458.99936,573.7789,456.80597,186.02421492882365,True
25,3,478.45792,584.3077,477.67477,553.78876,507.06912,537.4529,242.40686945808744,True
25,4,687.8651,468.62344,648.8193,473.80225,613.8607,473.0412,8.802388520697495,False
25,5,738.3608,560.64124,710.4365,566.2237,679.75385,568.343,187.35391346972057,True
26,1,468.25064,352.3406,493.10754,370.7672,509.22458,400.4903,24.98188078272017,False
26,2,643.7549,465.71558,619.35,459.64432,583.2084,455.65646,187.67342593102563,True
26,3,480.77277,581.6979,477.67746,552.70874,505.82544,539.8472,251.53781106427147,True
26,4,688.5659,468.5126,649.48615,474.64395,613.5395,472.79437,11.862073747086498,False
27,1,467.38852,352.79984,492.58713,371.01224,508.3006,400.34378,25.96351588860076,False
27,2,640.621,465.208,621.8794,460.2269,589.13055,456.72928,188.78780357306377,True
27,3,484.0888,573.93713,479.83868,551.70447,504.21445,545.7217,267.0323297680978,True
27,4,689.1709,468.01944,649.6807,475.26282,612.7213,472.56357,14.570826231143881,False
28,1,467.0573,352.52664,492.23392,370.4427,508.25903,399.6129,25.780922184787332,False
28,2,639.1562,464.30502,622.546,461.24023,594.7389,458.50143,184.8291716996887,True
28,3,503.63342,549.39386,482.45435,550.7255,486.38205,568.43396,278.9078509092608,True
28,4,688.9189,467.09137,649.1149,475.9657,611.2602,471.9661,18.599875077993484,False
29,1,465.2389,351.2882,490.78815,369.56726,507.9975,398.76096,23.89955396206107,False
29,2,632.0635,465.316,624.066,463.8349,606.9005,458.41394,187.03427712533488,True
29,3,514.3089,533.92175,484.24835,550.86346,474.60388,578.6449,41.450275794519904,False
29,4,688.5136,466.6929,646.524,475.5903,609.0287,470.954,19.012587491246183,False
30,1,460.7773,349.54092,489.18372,368.29562,507.63544,398.05948,24.769791648249573,False
30,2,630.49023,463.67603,626.31824,464.30624,613.5118,458.98877,211.13921629318966,True
30,3,512.9699,534.5021,482.598,551.394,472.59302,580.95435,42.21970592385002,False
30,4,686.9861,465.5582,646.6183,475.2196,610.0421,471.03497,19.986446581724362,False
31,1,459.79828,348.47934,488.37988,367.56006,507.6524,397.057,23.113879216091007,False
31,2,637.509,464.70572,625.95605,462.50195,604.9351,455.9156,186.59736862486147,True
31,3,512.92126,534.54926,482.55066,550.18164,469.9162,581.12274,40.55206328284478,False
31,4,662.99915,463.66098,639.4348,471.7436,617.437,460.10516,46.81414026478711,False
32,1,459.1975,347.75992,487.5269,366.68912,507.83435,395.40356,20.981061044738084,False
32,2,639.834,465.85165,625.38165,460.44498,598.68445,454.23923,187.42502293597065,True
32,3,513.5715,533.2576,483.60376,549.7574,469.3373,580.8755,36.533873059671876,False
32,4,658.4836,462.21835,640.1847,470.49103,619.5464,461.65726,47.49933687734643,False
33,1,456.50824,346.52097,486.12402,365.15506,507.91617,393.4344,20.204125397586836,False
33,2,634.2098,463.04242,625.27185,461.1586,599.2181,456.28317,181.30251155552045,True
33,3,514.59296,529.74646,486.89905,549.84717,468.46457,579.2743,21.962316425808158,False
33,4,667.1944,464.74557,642.2062,472.75284,615.1075,459.24298,44.26583243091876,False
34,1,454.75613,344.28235,484.6104,363.74722,507.52066,391.5094,17.36525030314621,False
34,2,633.6419,458.01572,624.34,461.09137,600.04834,460.62598,199.39394608428032,True
34,3,517.22723,529.16003,490.67908,549.64624,466.8216,577.6063,11.870875896800154,False
34,4,687.61066,464.71136,644.1173,474.03635,618.9379,455.5229,48.42668087236626,False
34,5,736.5451,558.1319,714.2703,565.431,690.50287,567.25616,13.752064761472914,False
35,1,454.78656,344.39734,484.47647,363.2245,507.01077,390.43463,17.990024496466724,False
35,2,628.9308,459.78876,621.415,459.30017,600.59076,460.92545,188.18218128957088,True
35,3,516.98535,529.1703,491.1426,549.06055,466.69797,575.74396,9.922954572514271,False
35,4,688.2395,462.80325,641.5489,475.60416,0.0,0.0,51.88264833426927,False
35,5,732.18054,559.0195,713.24207,566.3198,692.7667,566.7714,19.817020072775374,False
36,1,456.47946,343.8051,486.5845,362.11993,508.4629,391.20718,21.73601020709541,False
36,2,577.38367,466.1609,616.4904,457.21436,648.19586,461.31638,200.2578594021902,True
36,3,517.10596,528.2074,491.15735,548.4424,466.42355,574.4103,8.446873795847031,False
36,4,688.1258,463.37695,643.40826,472.43365,616.6266,458.7123,38.5772323535367,False
36,5,742.2669,556.0167,713.86694,566.3792,683.8299,568.77075,15.493599620794674,False
37,1,453.829,343.31903,484.3485,362.28827,506.68973,390.28195,19.544515363295588,False
37,2,577.0682,467.65067,615.9427,457.36737,640.497,460.09152,201.14754217967223,True
37,3,521.1711,526.82916,493.3235,547.5263,466.32095,573.27997,7.023113623173129,False
37,4,691.8448,463.0904,644.6659,468.9865,607.7916,468.6619,7.627945443206874,False
37,5,740.86646,556.4307,713.75604,566.31683,684.203,568.7321,15.362723767929097,False
38,1,452.22995,343.2854,482.313,362.95996,506.05646,390.6009,16.15249378103549,False
38,2,577.8574,467.68295,619.15173,458.2314,648.62115,458.93677,194.26302624073898,True
38,3,523.2359,526.3363,495.18417,546.7602,466.38626,571.5891,4.709522818043702,False
38,4,691.56866,462.31302,641.24225,467.40106,599.81525,467.4221,5.743920609363545,False
38,5,747.36273,554.20215,715.5253,566.0616,681.38116,569.0892,15.3631362620918,False
39,1,451.87823,343.63507,480.50284,364.12228,504.95584,390.95163,12.061025896144793,False
39,2,578.1124,467.5417,623.3194,457.8029,657.6587,461.77542,198.7561751776103,True
39,3,524.5439,525.6392,496.95718,545.14655,467.42932,570.22186,5.073040510848708,False
39,4,688.9373,462.244,636.68506,464.58112,591.1629,466.7481,0.16432452156180907,False
39,5,748.4955,553.7639,715.88635,565.8453,680.31384,569.3448,14.710695612308454,False
40,1,451.67886,343.4556,479.83142,364.05164,504.39694,390.67035,11.108422438677149,False
40,2,578.9441,467.70483,627.63446,457.74594,671.7664,463.41177,198.87542359779536,True
40,3,524.55853,525.60284,497.23306,544.56995,468.10748,569.2965,5.564825081481249,False
40,4,685.6846,462.04172,631.34424,462.0729,581.6464,466.74615,5.339022249435039,False
40,5,751.2666,552.9235,717.43634,565.4781,680.9246,569.092,14.70748107487707,False
41,1,452.2251,343.27533,479.80035,363.5478,505.1063,389.81708,9.747960666358422,False
41,2,577.98737,466.88065,626.986,462.29633,680.34735,462.06033,185.09162194023324,True
41,3,524.5769,524.55975,496.4119,543.19324,467.33588,568.8633,7.952063421912737,False
41,4,671.0284,462.95883,625.97455,459.1108,578.54156,468.37668,15.935124050371781,False
41,5,740.2106,557.29034,717.0358,565.84827,693.03955,565.0365,22.205601263860594,False
42,1,451.8211,342.02887,479.06674,362.04285,505.29224,387.71924,8.093762530790922,False
42,2,588.3813,462.39865,630.0095,464.86893,682.0128,460.86737,187.7961873175976,True
42,3,523.9077,523.77094,495.36172,541.88086,466.90442,569.5749,11.829666227218071,False
42,4,659.5506,466.60233,624.2661,454.94147,580.2749,470.27838,37.50813559952349,False
43,1,448.41418,341.24026,475.95554,359.9743,503.21637,384.8561,8.163563585159633,False
43,2,595.8656,464.6287,635.01697,467.27072,688.0327,461.319,190.26601941716686,True
43,3,525.31195,523.9306,496.66684,541.885,468.0559,569.4756,11.880882601411715,False
43,4,655.15784,468.41678,624.5099,452.07367,579.7537,470.10477,50.01213192387168,False
43,5,750.66614,554.03296,718.427,566.5263,683.3971,564.8055,23.99475569070113,False
44,1,446.81866,339.69037,473.53748,358.43152,501.027,382.30722,5.928966818162081,False
44,2,606.75006,463.5082,638.69824,468.83124,687.68365,461.42142,198.06106539360795,True
44,3,528.5612,524.2472,499.8324,543.55634,470.0345,569.8546,7.524439274455482,False
44,4,649.77606,469.69025,624.6817,451.49423,582.659,470.36844,60.132904650349154,False
44,5,750.1758,554.2075,717.7648,565.7732,683.0286,564.7351,21.350381787057536,False
45,1,446.84134,340.00638,472.67874,358.37006,499.22623,381.16733,5.250946561799965,False
45,2,615.4501,465.5691,640.60077,469.18384,685.8778,460.86633,198.58805085735602,True
45,3,530.6175,524.6231,502.19095,544.68915,471.52008,569.9523,4.259839265008477,False
45,4,655.07355,470.06793,626.4209,452.79028,587.35706,469.07217,53.71659628967444,False
46,1,446.82098,339.96063,473.61603,358.19183,499.4778,381.8958,8.276069405930235,False
46,2,628.22955,460.18945,643.34766,470.6695,686.081,464.05872,223.52399969663327,True
46,3,529.8331,522.8912,502.5119,544.13855,471.6112,569.6078,1.6246170699029463,False
46,4,651.6963,472.4439,627.81635,455.4507,589.95166,468.06906,53.86658352379597,False
46,5,746.97174,554.5741,713.99744,565.7417,680.116,563.4497,22.5800253602613,False
47,1,445.79617,338.9875,473.94806,357.7116,499.75018,381.3979,8.923501712093275,False
47,2,624.93365,467.39636,644.49475,472.84195,684.963,465.01196,206.50712546149782,True
47,3,529.3147,519.09784,502.5882,540.7553,470.5029,567.3433,0.6286957838839439,False
47,4,645.9562,470.7171,628.7412,456.776,592.1848,466.42523,53.787645070182116,False
48,1,447.00238,338.41718,473.8797,357.3994,500.3552,380.5344,5.915959456706437,False
48,2,628.2818,452.48096,645.6517,474.87183,685.7655,464.3936,246.83650591579763,True
48,3,530.8974,516.263,503.48013,538.13116,470.72424,565.2795,1.0761097049211126,False
48,4,618.94836,469.10077,630.99646,456.101,615.97253,465.74988,345.53408262985135,True
49,1,447.71954,338.99014,473.6103,358.36844,499.94144,380.58984,3.348312541925132,False
49,2,618.5783,453.30182,643.2513,474.1756,684.6712,463.8832,234.18654699060107,True
49,3,533.3079,514.76276,505.32635,536.5836,472.41534,563.07025,0.878932482270352,False
49,4,642.9619,471.573,634.5847,456.5222,602.4091,463.7429,253.5484403603996,True
49,5,701.2887,567.9163,710.41284,565.80707,716.0221,561.09784,26.99845721978671,False
50,1,447.8085,339.6152,473.7157,359.33893,499.6707,381.0044,2.570016915942325,False
50,2,615.534,453.90515,641.9108,474.30582,683.7993,463.63724,232.00835319285176,True
50,3,535.27936,513.22705,506.74326,535.332,475.04926,561.5386,1.8237041187235632,False
50,4,624.831,465.35165,634.88385,457.43283,624.1055,468.4007,172.72880634344065,False
50,5,738.4375,570.4616,711.9418,566.14935,683.1487,566.8722,10.682108975240768,False
51,1,447.88327,339.73132,473.2978,359.70767,499.29318,381.09988,1.283594395743246,False
51,2,612.40063,454.62,639.74066,474.6788,682.81287,462.80026,231.6846225347202,True
51,3,535.5002,513.4637,507.31308,535.121,477.51752,560.6736,3.0799419039894262,False
51,4,591.21,463.4227,631.89026,461.99942,658.9024,470.98666,200.4066748008339,True
51,5,733.7149,574.44574,709.43365,566.16656,681.4261,568.1303,22.838544663618457,False
52,1,447.7843,339.14374,472.79868,359.82727,499.09503,381.05234,0.6769532161535372,False
52,2,603.25745,457.21796,637.6458,473.74377,682.0501,459.36728,223.60734224876612,True
52,3,536.5812,513.4174,507.16562,534.4488,477.75677,561.16797,6.692605311494668,False
52,4,592.27454,467.2595,632.47284,462.5705,662.74585,466.81955,194.6430048767828,True
52,5,721.0707,575.44147,708.9303,566.12585,679.62836,567.9061,40.97671905910402,False
53,1,447.9225,339.4865,472.23575,359.65405,499.06848,380.63995,1.6461566062058748,False
53,2,600.312,459.9507,638.2539,469.50873,679.2441,456.92596,211.2042186250058,True
53,3,536.8193,513.3719,506.5342,533.2669,477.5352,561.23956,10.665975810700013,False
53,4,592.1083,463.9448,634.78796,461.82083,673.80145,458.6899,181.73922596361695,True
53,5,716.88855,580.5097,710.2859,565.17413,679.35376,569.25305,74.2179865576862,False
54,1,447.28192,339.19113,471.72357,359.0498,498.57968,380.18292,0.8939432638422498,False
54,2,599.24835,461.551,636.89185,467.90717,676.78986,456.26923,205.84564149275604,True
54,3,538.31396,514.4192,507.45462,533.1608,478.49066,560.5766,12.155699126987455,False
54,4,592.5251,463.9967,634.7147,461.57913,673.2637,458.18292,181.75535432156957,True
54,5,717.144,585.22595,711.3153,569.1189,689.00415,573.5212,81.26811456641963,False
55,1,446.42545,338.44553,471.6951,358.75226,498.53043,380.07574,0.31465779040329017,False
55,2,599.06946,461.96014,635.99744,467.80475,673.3923,456.5037,205.8089005382277,True
55,3,539.50635,514.5963,509.504,534.6605,479.98386,560.9333,7.896153110083099,False
55,4,592.72614,469.8636,633.8688,461.11356,658.5252,463.36606,197.22633983669996,True
55,5,724.7133,581.01074,717.10736,572.15826,713.25305,578.89636,109.56086427470197,False
56,1,445.87482,337.8078,471.4834,358.57764,498.68774,380.26895,0.4764232311557895,False
56,2,596.34827,462.6677,634.267,465.54105,670.38086,456.76144,197.99745358837578,True
56,3,541.41815,514.9599,512.3019,536.1581,481.53384,561.3273,3.227556568835548,False
56,4,593.3454,464.67343,634.5892,462.6578,665.4059,458.7189,184.48602540308093,True
56,5,715.21924,591.6549,717.6004,578.3352,721.34924,575.12164,39.26062483925682,False
57,1,444.57156,333.9376,470.92358,356.27533,499.0418,380.37253,0.3083765484786035,False
57,2,594.14575,468.3233,633.91766,463.18234,658.00555,467.0984,196.5992568026642,True
57,3,541.68896,513.9343,512.9394,535.8038,481.82968,561.1234,1.8818001472606685,False
57,4,593.83844,465.67722,635.3967,463.08557,663.60425,460.32605,182.01887270387695,True
57,5,714.59607,590.2238,717.24365,578.2657,719.6136,575.8027,31.412517965581475,False
58,1,448.07877,331.26813,471.4832,355.2691,499.18332,380.07047,3.8812084273604226,False
58,2,594.21765,465.70642,635.1223,460.9318,665.73206,466.107,196.25403639695475,True
58,3,542.5799,510.7874,513.5712,532.6597,481.84863,559.2374,2.9407799518359976,False
58,4,600.8644,470.29843,633.1766,463.96585,673.0433,469.63406,199.1803777734328,True
58,5,712.8314,593.03284,715.7036,580.3536,720.0924,574.76764,25.392605103051487,False
59,1,450.49207,330.56094,472.3739,356.2241,499.01398,380.05,7.738904521106324,False
59,2,592.6789,466.82898,633.9849,463.48114,660.70593,473.7673,205.6877186120316,True
59,3,544.9858,508.5977,515.06854,530.43665,482.36682,557.2974,3.2705792611669064,False
59,4,598.61816,478.81418,630.7758,467.33105,645.60455,476.55493,231.5337914811008,True
59,5,710.33795,597.84766,713.7216,579.2961,710.78656,580.3658,120.3613087637781,False
60,1,450.45096,331.2398,471.99832,356.07166,499.17395,379.77402,7.956110809101612,False
60,2,603.2408,470.90897,632.9922,466.31308,672.1431,469.95804,194.10035456024238,True
60,3,547.00433,506.8023,516.83563,528.6063,483.33826,555.4057,2.804352602248334,False
60,4,596.3004,474.53763,628.95514,467.7499,656.2046,479.05893,214.28181827154168,True
60,5,715.195,593.972,713.12054,579.8144,717.4571,582.3517,128.66772137802974,False
61,1,450.4752,331.0097,472.3811,356.23526,499.2669,379.92297,7.647242704420672,False
61,2,627.0534,472.7194,630.7814,469.31335,611.4475,477.14932,159.64635884760736,False
61,3,548.1029,506.15695,518.3628,527.55927,485.07745,553.90424,2.6208473873178963,False
61,4,625.9972,466.82385,629.60986,466.9971,661.34503,469.8741,182.4345366382428,True
61,5,715.90594,595.7002,713.12946,580.92896,719.53467,578.5895,80.58092687166035,False
62,1,450.71112,330.66797,472.48312,356.3381,499.2676,379.92447,8.330130210475188,False
62,2,640.4474,467.25854,633.6791,465.81308,613.82916,467.98145,198.2893307067671,True
62,3,549.1511,505.96976,519.9213,526.9476,487.16174,552.6657,2.467517333112199,False
62,4,653.5069,468.1571,629.68567,465.58887,634.6247,466.22116,178.85824693956522,False
62,5,716.44226,596.60767,713.74274,581.08093,719.468,577.2344,65.96764859916775,False
63,1,450.93994,330.5758,472.28574,356.21597,499.29156,379.67252,9.245372231523042,False
63,2,656.11035,468.68195,638.4742,464.34705,617.47314,464.1462,193.26140963454736,True
63,3,549.521,505.43472,520.4096,526.64276,488.28027,552.37915,2.6217434577744476,False
63,4,658.89655,468.96786,630.66205,464.23975,635.1299,465.7948,170.315801961738,False
63,5,709.5686,604.51843,714.87054,582.72064,721.4099,573.8066,22.59306942058429,False
64,1,451.08624,330.66187,472.01755,356.36105,499.31528,379.60043,10.429358205944833,False
64,2,659.7245,469.92374,638.8686,464.32123,617.16833,463.37698,192.54484213380363,True
64,3,549.67487,504.5016,520.08905,524.98737,487.82428,552.24493,5.492013753155776,False
64,4,657.8674,469.48178,631.5274,463.68564,638.4165,466.0283,173.62950905515214,False
64,5,710.31775,603.58496,715.70636,584.3318,720.22095,574.44946,8.916585889848847,False
65,1,451.2042,330.48148,471.6233,356.16086,499.3612,379.50143,11.4302869979881,False
65,2,641.3752,466.76352,637.78784,464.0144,635.9262,470.75403,112.02297741868371,False
65,3,550.4265,504.01508,521.62396,524.5143,489.21326,550.68,3.4745728063209995,False
65,4,637.8436,468.48743,633.0667,463.04507,658.3855,468.70328,143.87178319019964,False
65,5,713.29144,604.046,715.5415,587.6802,708.8645,577.4575,40.97910422161825,False
66,1,451.2114,331.78543,471.42044,355.86777,499.03992,378.7111,10.404539711283173,False
66,2,633.81335,469.1685,638.16956,465.72177,638.48206,470.5696,124.66349317458021,False
66,3,551.1708,505.29483,522.4201,525.08875,490.6272,550.4096,3.988848881763381,False
66,4,621.25226,473.54184,635.5711,469.48758,676.3593,474.8615,203.3146156390095,True
66,5,713.42755,604.04865,716.04926,587.30725,708.5975,577.59406,46.394977600443205,False
67,1,450.54706,333.1158,471.39066,355.86896,498.97632,378.17664,8.54658563807645,False
67,2,669.7102,473.43893,638.28485,464.6663,598.3384,465.71796,197.10557239968088,True
67,3,551.74036,504.81293,522.73303,525.00287,490.78537,550.44415,3.6927362633197367,False
67,4,0.0,0.0,634.283,467.8882,677.86755,474.5292,27.751347709642545,False
67,5,713.4059,604.6138,716.1514,587.66034,708.346,577.38293,46.41469303531757,False
