Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle,Swapped_In_Smoothing
0,1,713.5114,579.1023,689.4554,572.86414,667.75275,560.87555,14.37876694746961,False
0,2,655.0635,564.46265,674.22284,543.79083,692.9507,521.8588,2.3312056182474454,False
0,3,639.9758,571.79517,659.2604,557.60895,671.7013,548.8733,1.2637750685017937,False
0,4,405.60345,495.50696,418.06543,500.44614,429.29166,510.62222,20.570540715097607,False
0,5,326.27185,453.36072,326.63647,425.63635,334.49384,400.73312,16.757790203488938,False
1,1,714.06116,579.27374,688.9587,572.4337,667.9242,560.9805,13.32595623106426,False
1,2,657.32153,563.5404,675.6878,542.5495,694.0372,519.7379,2.372153765686424,False
1,3,641.21466,570.86755,661.1328,553.98047,677.1835,537.30914,5.794575100783926,False
1,4,407.8119,495.47964,418.07916,499.62567,430.86893,511.78427,21.56142991602164,False
1,5,321.87805,451.8258,327.1024,425.98175,335.80707,400.05188,7.128712291489043,False
2,1,713.1423,578.8819,689.37933,572.18835,669.05676,561.02856,13.041169512300174,False
2,2,670.8411,555.05676,677.91693,542.65857,691.3926,524.92163,7.5118584684491045,False
2,3,643.9878,569.09174,665.28674,550.4526,684.068,528.9943,7.61617884855973,False
2,4,407.4603,495.4605,417.89673,500.04153,430.3176,512.1088,20.47391448789757,False
2,5,323.71786,459.31082,327.4571,429.08594,335.23828,401.1554,8.514907288814218,False
3,1,710.36163,577.449,690.2553,572.0378,673.79926,556.18823,28.86139689972194,False
3,2,667.67413,556.58026,677.6006,541.246,694.3928,522.2886,8.617621643300327,False
3,3,646.80817,566.5242,667.95514,548.8107,687.29083,524.8597,11.135368297655454,False
3,4,407.55502,495.7563,417.95877,499.87357,430.24808,512.2617,23.638335200000768,False
3,5,327.04114,460.3731,328.2924,429.86044,334.5996,401.5032,10.191343169055797,False
4,1,709.68463,576.5467,691.39453,571.9643,672.1247,556.80347,24.129073326870316,False
4,2,687.65515,522.01373,683.2726,537.4281,691.0202,531.3078,324.17863260183447,True
4,3,658.0195,560.06946,672.74725,542.45386,689.2015,518.3962,5.527688100658729,False
4,4,408.84085,497.38907,418.96927,498.92203,431.60684,512.3171,38.06015944879178,False
4,5,327.13635,460.79953,329.38876,430.23868,333.77176,401.35062,4.412064121129474,False
5,1,716.75525,579.019,691.39087,573.49725,667.7963,561.324,15.009408093335,False
5,2,689.0183,521.0276,682.3714,537.1778,690.81464,534.3536,310.8653271565645,True
5,3,685.03467,546.13116,678.0489,540.84717,681.1747,534.9988,81.01958734446224,False
5,4,415.3478,497.74368,420.55664,496.4807,435.3759,512.0958,60.12727293968932,False
5,5,326.87848,459.5667,330.72073,430.62112,332.814,402.22498,3.3452706271459265,False
6,1,717.61414,578.7167,691.62994,573.8727,668.2766,560.9825,18.337185833093457,False
6,2,668.5007,557.43964,680.1921,537.62146,699.5463,516.28375,11.671667037915553,False
6,3,657.783,561.6236,677.975,539.6264,700.6433,516.80804,2.2612259111555355,False
6,4,416.57095,497.3927,421.2207,495.35352,438.38455,511.81354,67.48107500389993,False
6,5,330.88287,452.34,332.609,429.6082,336.749,404.4965,5.019305052873628,False
7,1,715.0733,578.3911,691.65497,574.1434,670.639,561.8739,19.996236013688474,False
7,2,669.9008,554.48413,679.5731,537.4563,699.5148,516.0195,13.332740553638025,False
7,3,655.3828,560.4209,668.6278,545.1853,676.5469,548.251,70.16078286136977,False
7,4,437.49203,506.94724,425.30667,492.2993,433.2361,502.59274,357.8519637795981,True
7,5,332.96738,454.7866,331.922,431.2001,335.575,405.0575,10.492425723345823,False
8,1,707.5929,576.3225,691.875,574.25604,678.0857,564.09607,28.892971413430832,False
8,2,677.0745,547.7505,680.2501,537.9288,696.8025,517.0585,20.50088387204906,False
8,3,649.8008,563.96564,662.28143,556.3058,666.2972,562.63635,89.15033382633888,False
8,4,435.74744,506.42203,426.73517,492.74716,436.58633,502.5615,348.2790919775715,True
8,5,332.33096,457.61563,328.36456,432.6332,334.79263,404.12802,21.729332687980335,False
9,1,713.9915,578.2805,692.556,574.6266,674.6767,562.68835,24.057713796892806,False
9,2,681.1864,545.85425,681.10406,536.0017,695.09656,516.56726,36.232094044296915,False
9,3,660.7572,565.8073,661.08887,559.583,652.9364,562.7322,114.1709122572082,False
9,4,436.027,506.16034,427.16705,492.61896,437.40308,502.60242,347.48056010861194,True
9,5,328.1572,444.5855,325.6303,435.62665,333.22327,423.9154,48.708593462799406,False
10,1,718.1801,579.40173,694.5745,575.23193,673.7014,562.8536,20.65152775318015,False
10,2,675.13824,554.03644,682.1926,536.27,701.7245,515.3964,21.44191550063913,False
10,3,662.3582,558.9189,661.9562,561.8532,650.79083,571.52765,41.29039876456141,False
10,4,444.60376,506.32727,426.6121,492.2429,426.95123,501.85965,310.0745729983008,True
10,5,328.65088,442.9292,326.87836,435.56027,343.42938,420.51978,61.262464028559194,False
11,1,717.9322,580.3816,696.87274,574.3672,676.99304,562.2672,15.388290870087726,False
11,2,675.2079,556.65906,685.4348,537.4389,703.7719,515.3924,11.734685181796738,False
11,3,665.42285,557.7846,663.83246,562.7846,650.68774,573.3403,33.58957889777264,False
11,4,444.24875,506.4777,425.8698,491.9474,427.0476,502.51575,314.6888551031362,True
11,5,327.06754,457.89145,325.30432,434.1233,334.3862,420.8892,38.702449747617194,False
12,1,716.6893,580.84674,696.7907,573.20105,677.9187,561.33954,11.131937255750822,False
12,2,677.6294,550.81116,683.7995,537.578,698.8727,516.17126,10.152822958945775,False
12,3,677.2512,552.7655,675.4148,555.2893,660.04175,566.851,17.012837628630372,False
12,4,439.6359,507.9208,424.75412,492.11768,433.81363,503.50754,355.2186899377125,True
12,5,330.54755,472.9768,327.94888,442.16785,328.60455,414.844,6.195997310435375,False
13,1,716.46606,581.04675,696.30316,573.1628,677.582,560.5995,12.508343955337603,False
13,2,666.54755,546.5446,680.26184,537.4351,692.7478,527.39386,5.213008715771017,False
13,3,716.7074,583.3519,695.24365,572.59784,679.1703,552.91125,24.15716108423846,False
13,4,433.2796,508.5009,425.05206,492.2705,438.89575,503.3255,335.4908457315644,True
13,5,332.62717,471.47922,328.6269,448.76718,326.67947,430.69608,3.8383899072184584,False
14,1,715.903,582.52435,695.4769,572.2859,680.84485,552.5892,26.7704152654942,False
14,2,652.7887,561.09717,680.3745,537.7387,705.3824,514.0848,3.149643342745416,False
14,3,716.481,580.2891,696.2115,573.10944,677.7082,560.3369,15.111988881929344,False
14,4,447.93268,503.66837,426.1056,492.9717,425.26654,509.32233,293.1701581307825,True
14,5,331.032,472.5107,328.05542,456.30768,328.95483,445.24118,15.055939889714553,False
15,1,715.3361,581.5705,695.563,572.2848,681.2309,552.60767,28.77645933064465,False
15,2,653.7693,561.3748,681.3493,537.7818,706.59906,513.7759,3.008497566772422,False
15,3,716.30597,579.6463,696.213,572.9922,677.88965,560.0903,16.827130952162104,False
15,4,450.60123,504.3345,427.1036,493.71713,422.54324,510.12094,278.77950205143384,True
15,5,331.16745,476.14233,326.8318,456.58453,324.36615,444.6745,0.8033255264702739,False
16,2,654.6559,561.49243,682.1129,537.68207,707.55237,513.54407,2.5649090282923837,False
16,3,716.7844,579.2012,696.7227,572.99005,678.50165,559.96515,18.35564132008504,False
16,4,418.82462,511.2281,428.78937,493.49,451.82065,505.17313,267.5714073968469,True
16,5,331.3287,476.4206,327.86508,462.8536,321.56946,451.32642,14.319775341985741,False
17,1,714.19714,582.0179,696.19257,571.08716,680.79395,551.70886,20.265925969600957,False
17,2,667.4035,545.704,683.7579,535.8798,704.4004,520.9256,4.9275596723879005,False
17,3,717.2429,580.91785,696.7675,572.4453,678.38513,558.8629,13.980675302023322,False
17,4,417.14148,510.24414,428.64313,494.02185,452.56873,504.60562,258.526023119013,True
17,5,332.35495,486.2684,328.10718,463.58344,322.76492,447.2549,7.510839603186258,False
18,1,707.05994,559.2197,694.9347,555.6864,686.33044,547.47546,27.413847758912883,False
18,2,701.8688,525.1307,689.6811,530.38354,694.4516,525.5257,337.7962150997741,True
18,3,717.2274,581.72485,697.25916,572.10223,678.93115,558.9254,9.984852935514125,False
18,4,417.03,510.35736,429.64795,494.43326,454.30673,503.99167,252.79505334540207,True
18,5,333.47263,477.4078,326.65094,462.36624,321.65765,447.21326,6.157019072787013,False
19,1,703.4168,558.95465,694.68994,555.34534,689.81146,545.99426,39.979514702553075,False
19,2,676.05524,546.86224,679.4456,538.68835,677.51685,544.46985,355.9215287085169,True
19,3,712.4989,579.78516,697.62854,572.0852,684.0298,562.266,8.45644698544309,False
19,4,417.27972,510.47003,430.1872,494.46844,454.53403,504.22278,252.94212344143102,True
19,5,332.7686,487.01785,329.64368,458.28336,324.61505,436.83008,6.985305750340173,False
20,1,712.20056,578.5004,696.82635,568.36993,685.955,552.2254,22.662632805216866,False
20,2,692.80414,531.06915,678.7678,538.5371,662.1079,557.59546,20.82655864764222,False
20,3,713.9394,580.5688,697.8466,571.9914,683.67053,560.6625,10.572854250250955,False
20,4,417.48984,510.38278,430.32465,494.453,455.35776,504.5757,253.15827484152152,True
20,5,329.9863,477.72873,331.5905,456.16095,323.97205,442.43814,33.29149360499718,False
21,1,717.7954,582.1426,698.22455,572.2,681.15015,558.7672,11.260996692836471,False
21,2,702.5744,516.35345,680.4694,535.68,663.6691,558.6357,12.637756761360748,False
21,3,715.90894,582.926,696.82837,570.6456,682.0524,551.03754,20.234046067066398,False
21,4,417.0219,509.6783,430.60547,494.51157,455.409,504.60168,250.28849695278325,True
21,5,341.1471,479.30078,336.62,453.5145,336.29602,429.18985,9.194430590297891,False
22,1,718.16266,581.59955,698.97205,572.8028,682.872,559.1026,15.76969536956985,False
22,2,685.57214,528.4361,681.0096,535.7272,680.8846,543.9942,31.170973932749458,False
22,3,717.7435,583.171,697.29315,571.9121,683.2614,552.1937,25.729207485836863,False
22,4,419.72644,509.53305,430.4433,497.47665,460.53592,503.6825,240.0187471798215,True
22,5,339.09772,481.1469,336.39038,456.03046,338.75836,432.7087,11.94993961810664,False
23,1,718.5447,581.7326,699.3943,573.70123,684.5305,559.4813,20.979363252615187,False
23,2,696.3759,520.6687,679.63617,536.61,665.2157,554.7439,7.9071084219154315,False
23,3,720.29535,583.23627,697.9684,572.4379,683.97296,551.8053,30.039838778939487,False
23,4,419.41217,509.50546,430.64954,497.35944,461.06042,503.54233,238.7176216338936,True
23,5,336.4702,478.44073,332.2975,457.35767,327.8622,436.06696,0.5726661320125288,False
24,1,718.3126,581.4471,699.85455,573.7487,684.5651,560.2738,18.750747086085063,False
24,2,673.789,539.9188,680.44604,536.276,687.615,532.08746,1.6079080821849994,False
24,3,721.35126,581.644,698.61035,572.83734,685.45264,552.77264,35.57517138750053,False
24,4,417.5771,509.45462,430.09018,496.171,460.8292,503.2736,239.72140015305524,True
24,5,336.9094,482.90424,327.96652,462.99054,323.60757,443.87784,11.336523611956073,False
25,1,718.4208,582.0093,699.996,573.6609,684.5001,560.5977,15.75570329308083,False
25,2,680.45953,530.0365,681.275,536.7407,677.8002,542.87445,36.467526940242145,False
25,3,722.71936,582.0919,698.87946,572.87836,684.78015,552.6938,33.934637080785386,False
25,4,416.5622,508.38794,429.91638,496.042,461.1874,505.09604,238.90095013874077,True
25,5,337.7078,483.9999,328.85022,465.15634,325.14615,445.81873,14.332748782515148,False
26,1,718.0409,582.50964,699.48645,573.3396,684.8196,559.59344,16.844334432724438,False
26,2,699.1373,519.2723,677.183,539.3878,652.035,563.0814,0.7967216269053552,False
26,3,720.0746,583.5299,698.83276,571.43463,684.90283,551.685,25.146125747376466,False
26,4,414.96942,507.1403,430.58612,496.37515,462.37473,505.45483,230.52062889927538,True
26,5,337.81964,487.3679,327.8976,470.95016,323.08963,451.72128,17.10823105055575,False
27,1,717.99927,582.6639,699.6264,572.87555,684.5669,559.64075,13.263166239182224,False
27,2,695.6783,523.59106,675.8935,540.1718,652.50354,562.65875,3.9075066070731657,False
27,3,720.0038,582.22363,699.5908,570.1383,685.61725,552.2883,21.317648707013152,False
27,4,414.57742,507.29572,431.4048,496.14114,462.281,504.45837,228.61582359119097,True
27,5,335.0966,490.38553,328.5557,472.47412,323.07462,452.79553,4.497058446780421,False
28,1,719.14844,581.4934,700.35333,573.5299,684.1802,560.30365,16.313594444985608,False
28,2,688.236,531.87354,675.9691,540.2986,656.88416,559.64,10.900693957835106,False
28,3,721.643,578.8851,699.977,569.73724,686.3113,549.51025,33.06590149882019,False
28,4,414.90674,505.92105,432.01657,495.84738,462.18625,504.3983,226.31224943980703,True
28,5,332.39136,493.13547,328.2492,474.872,323.39807,459.9215,5.198593063774691,False
29,1,719.88226,580.7635,701.3347,574.104,684.8725,560.99866,18.77216384404571,False
29,2,686.11755,533.3401,675.9125,540.13763,659.6609,557.80493,13.722641086587968,False
29,3,721.8025,574.5112,700.8164,568.0583,687.0892,547.55383,39.10669349849494,False
29,4,414.63776,503.71017,432.90228,496.00565,461.91272,506.23813,222.30011996118967,True
29,5,329.05164,498.56012,327.9954,480.3932,323.86765,464.22678,10.995762531554856,False
30,1,720.315,580.4287,701.838,574.89276,685.03217,561.10156,22.69405055052273,False
