Frame,ID,Head_X,Head_Y,Middle_X,Middle_Y,Tail_X,Tail_Y,Angle
0,1,349.57217,435.19843,327.33047,449.53394,310.0537,462.31824,3.697240614942346
0,2,646.1651,470.51212,646.38684,471.85748,651.38885,477.13947,34.081362409151346
1,1,350.15308,434.13467,325.7237,451.7925,303.53073,472.75818,7.511335990607471
1,2,647.7294,471.74866,647.2276,472.31204,647.9077,477.12006,49.74068149232552
2,1,334.28793,453.8439,323.08844,453.5317,315.77704,459.71515,41.81880488471216
2,2,650.6604,469.4852,649.0429,471.74957,653.979,475.6596,87.15523361959578
3,1,325.9925,451.9095,318.08725,457.3736,301.8663,476.54825,15.11792176492824
3,2,658.8171,469.29022,646.1233,471.8189,637.60297,477.2895,21.43679542193921
4,1,322.1141,465.16217,312.58014,466.19745,303.5657,470.2521,18.02065041399875
4,2,656.85815,472.1057,643.06635,472.81308,636.0135,479.42346,40.20909935414305
5,1,316.4497,470.90387,307.7128,469.79614,302.2725,468.03506,10.711418888455842
5,2,659.5523,475.20215,637.67975,474.41867,618.1166,483.59653,27.18458731707814
6,1,317.18173,470.53906,308.1811,469.80865,302.92017,467.95892,14.732144144151867
6,2,658.3395,471.79242,630.44684,470.27097,605.12384,481.35992,26.770847440816215
7,1,352.72583,433.13766,326.19232,451.87943,303.3709,475.36713,10.58914623933956
7,2,656.82513,471.9562,629.68915,472.4317,605.39246,482.64783,21.801602533776258
8,1,354.49088,430.48563,327.71,450.42523,303.28912,475.71854,9.336014960491083
8,2,657.0897,471.67172,629.81964,472.47928,604.399,482.70566,20.218043588532886
9,1,357.2825,428.08505,329.40274,449.39966,303.15756,476.003,7.989718865743028
9,2,657.6495,469.70364,630.9563,472.373,604.137,482.81445,15.561658361486028
10,1,351.60638,431.92047,326.9884,450.63235,303.48007,474.8988,8.671040607986548
10,2,656.8498,467.30496,630.5799,472.4113,604.4239,482.96054,10.965300621113874
11,1,351.67096,431.99713,327.4219,450.10056,305.0234,473.51706,9.529287121732406
11,2,658.32776,467.4228,631.48376,471.58975,604.7295,482.29263,12.980037063934265
12,1,355.23767,429.16318,329.68872,448.4567,306.04187,472.22534,8.088570079239071
12,2,654.1797,467.7918,629.4518,471.89557,604.7024,482.23285,13.246499066532746
13,1,356.8369,427.23514,330.83746,447.85587,306.13904,472.57697,6.607556301301295
13,2,648.16895,469.63977,627.08813,472.90063,604.62885,482.17963,13.654756689041152
14,1,354.62415,428.99194,329.88043,447.8835,305.81165,471.5198,7.11918432362038
14,2,647.5286,470.35797,627.2788,472.6479,605.04315,481.67883,15.652595672530772
15,1,344.32602,437.52463,326.77344,448.65726,312.0377,466.99652,18.833173829383632
15,2,649.40826,470.2641,628.4009,472.40918,605.9142,481.16052,15.434618130502892
16,1,349.8111,433.58508,328.72952,448.2099,309.71884,468.59985,12.254865588220566
16,2,650.41235,469.9864,629.3074,471.24106,606.61383,480.48035,18.75068334215737
17,1,355.321,428.51953,331.01016,447.56772,307.69748,470.0188,5.841840190108
17,2,650.3774,470.79498,630.78394,471.06702,608.6675,479.95117,21.08983739959199
18,1,357.91492,426.44113,333.0513,446.92413,308.29227,470.17215,3.7150453696740056
18,2,649.84607,470.876,632.011,471.16272,610.61127,480.01764,21.55812143370372
19,1,362.43594,422.67252,336.59085,444.66586,309.81342,467.87936,0.5260038395658844
19,2,649.1105,468.30154,631.78094,471.10843,611.6315,478.8743,11.876917422374953
20,1,363.6594,420.84396,336.71835,444.2041,308.2522,469.19342,0.35054452113734796
20,2,663.8456,462.6936,638.41864,467.54254,612.3385,477.59177,10.275979077582226
21,1,363.50162,420.87292,336.77664,444.00494,308.6718,468.60266,0.31465779040329017
21,2,668.92786,461.9352,651.7676,466.89044,638.3094,472.28644,5.741360831033643
22,1,359.933,423.75977,334.75745,444.7032,309.5158,467.75787,2.650331717985333
22,2,668.16736,460.52298,641.34924,467.71692,613.8779,477.4324,4.460541659532917
