,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,124,15,304,10,29,116,7,39,224
2.0,128,0,523,423,146,242,407,1,190,149
3.0,6,517,0,100,38,151,346,0,55,103
4.0,251,408,150,0,203,474,241,302,173,158
5.0,10,173,28,180,0,187,34,142,104,10
6.0,33,296,95,409,235,0,344,241,95,44
7.0,71,312,355,203,30,305,0,232,111,514
8.0,18,23,0,217,90,96,241,0,299,182
9.0,21,142,43,105,91,48,84,258,0,144
10.0,212,149,92,98,2,25,568,118,54,0
