,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,194,42,854,526,265,373,109,18,593
2.0,177,0,100,148,0,0,73,31,0,275
3.0,27,69,0,71,186,0,0,56,0,205
4.0,736,142,67,0,352,3,446,220,2,476
5.0,581,7,171,405,0,34,4,228,28,302
6.0,53,0,0,0,109,0,4,30,399,282
7.0,418,117,0,448,7,12,0,4,8,93
8.0,167,30,40,250,237,21,4,0,125,455
9.0,19,0,0,30,8,377,22,77,0,30
10.0,376,124,195,561,371,306,118,518,30,0
