,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,0,109,72,0,7,0,20,69,59
2.0,0,0,0,0,0,0,0,3,0,0
3.0,120,0,0,116,3,34,5,71,147,20
4.0,59,0,86,0,0,0,65,25,119,0
5.0,0,0,0,0,0,126,8,0,0,32
6.0,0,0,62,0,121,0,0,4,0,36
7.0,0,0,0,42,13,0,0,0,1,0
8.0,4,1,85,19,0,4,0,0,49,111
9.0,93,0,156,134,0,0,1,105,0,43
10.0,52,0,16,0,20,37,0,102,12,0
