,id1,id2,start_frame,end_frame
0,2.0,7.0,0,12
1,2.0,7.0,27,27
2,2.0,7.0,86,86
3,2.0,7.0,118,119
4,2.0,7.0,478,478
5,2.0,7.0,512,517
6,6.0,5.0,0,23
7,6.0,5.0,81,84
8,6.0,5.0,91,322
9,6.0,5.0,334,371
10,6.0,5.0,378,400
11,6.0,5.0,411,478
12,7.0,2.0,0,18
13,7.0,2.0,27,27
14,7.0,2.0,118,120
15,7.0,2.0,150,150
16,7.0,2.0,179,180
17,7.0,2.0,236,238
18,7.0,2.0,462,478
19,7.0,2.0,509,519
20,9.0,1.0,0,17
21,9.0,1.0,164,166
22,9.0,8.0,0,3
23,9.0,8.0,13,17
24,9.0,8.0,26,28
25,9.0,8.0,72,82
26,1.0,9.0,2,16
27,1.0,9.0,102,111
28,1.0,9.0,121,123
29,1.0,9.0,166,179
30,8.0,1.0,2,17
31,8.0,1.0,99,104
32,8.0,9.0,2,17
33,8.0,9.0,26,28
34,8.0,9.0,78,82
35,8.0,9.0,91,106
36,1.0,8.0,6,6
37,1.0,8.0,15,16
38,1.0,8.0,99,104
39,2.0,4.0,13,22
40,2.0,4.0,83,119
41,4.0,2.0,13,13
42,4.0,2.0,22,22
43,4.0,2.0,83,88
44,4.0,2.0,103,120
45,5.0,6.0,77,81
46,5.0,6.0,102,105
47,5.0,6.0,130,130
48,5.0,6.0,137,139
49,5.0,6.0,439,439
50,5.0,6.0,460,468
51,4.0,7.0,88,99
52,4.0,7.0,118,128
53,4.0,7.0,141,162
54,4.0,7.0,174,179
55,7.0,4.0,118,176
56,5.0,10.0,316,492
57,10.0,5.0,316,323
58,10.0,5.0,347,347
59,10.0,5.0,364,371
60,10.0,5.0,399,466
61,6.0,10.0,400,474
62,10.0,6.0,409,409
63,10.0,6.0,427,427
64,10.0,6.0,450,460
