,id1,id2,start_frame,end_frame
0,2.0,4.0,0,5
1,2.0,4.0,28,42
2,2.0,4.0,59,91
3,2.0,4.0,109,140
4,2.0,4.0,2976,2976
5,2.0,4.0,3011,3059
6,2.0,4.0,3085,3087
7,2.0,4.0,5509,5535
8,4.0,2.0,0,5
9,4.0,2.0,32,90
10,4.0,2.0,112,135
11,4.0,2.0,2966,2978
12,4.0,2.0,2996,3078
13,4.0,2.0,5509,5517
14,4.0,2.0,5534,5535
15,4.0,2.0,5992,5999
16,3.0,4.0,153,163
17,3.0,4.0,1227,1242
18,3.0,4.0,1260,1260
19,3.0,4.0,1273,1308
20,3.0,4.0,4578,4644
21,3.0,4.0,4668,4675
22,4.0,5.0,154,194
23,4.0,5.0,210,228
24,4.0,5.0,1739,1844
25,4.0,5.0,1908,1908
26,4.0,5.0,2743,2745
27,4.0,5.0,2758,2787
28,4.0,5.0,2801,2829
29,4.0,5.0,4642,4661
30,4.0,5.0,4717,4772
31,4.0,5.0,4808,4819
32,5.0,4.0,154,253
33,5.0,4.0,1755,1840
34,5.0,4.0,1854,1861
35,5.0,4.0,1888,1946
36,5.0,4.0,2735,2787
37,5.0,4.0,2801,2829
38,5.0,4.0,4732,4768
39,5.0,4.0,4828,4828
40,4.0,3.0,162,175
41,4.0,3.0,1236,1242
42,4.0,3.0,1266,1269
43,4.0,3.0,4578,4680
44,4.0,3.0,4716,4744
45,3.0,2.0,330,331
46,3.0,2.0,418,424
47,3.0,2.0,442,475
48,3.0,2.0,498,498
49,3.0,2.0,1476,1592
50,3.0,2.0,1608,1658
51,3.0,2.0,1670,1711
52,3.0,2.0,2036,2071
53,3.0,2.0,2083,2116
54,3.0,2.0,2162,2162
55,3.0,2.0,2177,2197
56,3.0,2.0,2215,2274
57,3.0,2.0,2293,2337
58,3.0,2.0,2352,2368
59,3.0,2.0,2470,2470
60,3.0,2.0,2689,2697
61,2.0,3.0,418,424
62,2.0,3.0,442,475
63,2.0,3.0,518,524
64,2.0,3.0,544,544
65,2.0,3.0,1473,1497
66,2.0,3.0,1509,1523
67,2.0,3.0,1535,1546
68,2.0,3.0,1586,1592
69,2.0,3.0,1608,1626
70,2.0,3.0,1681,1701
71,2.0,3.0,2048,2116
72,2.0,3.0,2177,2274
73,2.0,3.0,2293,2312
74,2.0,3.0,2457,2457
75,2.0,3.0,2470,2470
76,1.0,2.0,759,786
77,1.0,2.0,843,853
78,1.0,2.0,1417,1432
79,1.0,2.0,2592,2597
80,1.0,2.0,2700,2702
81,1.0,2.0,3530,3560
82,1.0,2.0,4164,4195
83,2.0,1.0,777,788
84,2.0,1.0,843,853
85,2.0,1.0,865,865
86,2.0,1.0,1417,1432
87,2.0,1.0,2592,2602
88,2.0,1.0,3486,3560
89,2.0,1.0,4164,4164
90,2.0,1.0,4176,4195
91,2.0,1.0,4208,4208
92,1.0,4.0,1083,1104
93,1.0,4.0,1136,1136
94,1.0,4.0,1149,1156
95,1.0,4.0,2191,2223
96,1.0,4.0,2240,2245
97,4.0,1.0,1083,1136
98,4.0,1.0,1154,1156
99,4.0,1.0,2191,2240
100,3.0,1.0,1103,1117
101,3.0,1.0,1146,1160
102,3.0,1.0,1413,1423
103,3.0,1.0,1459,1459
104,3.0,1.0,1471,1474
105,3.0,1.0,2698,2701
106,3.0,1.0,2780,2786
107,3.0,1.0,2803,2803
108,3.0,1.0,3748,3748
109,3.0,1.0,3785,3798
110,3.0,1.0,3827,3848
111,3.0,1.0,4971,5010
112,3.0,1.0,5031,5031
113,3.0,1.0,5062,5066
114,3.0,1.0,5906,5906
115,3.0,1.0,5921,5965
116,1.0,3.0,1105,1160
117,1.0,3.0,1413,1446
118,1.0,3.0,2698,2704
119,1.0,3.0,2780,2803
120,1.0,3.0,3748,3748
121,1.0,3.0,3798,3807
122,1.0,3.0,3827,3834
123,1.0,3.0,4954,4955
124,1.0,3.0,4967,5010
125,1.0,3.0,5028,5042
126,1.0,3.0,5926,5999
127,2.0,5.0,1294,1298
128,2.0,5.0,4731,4772
129,2.0,5.0,4937,5032
130,2.0,5.0,5068,5075
131,2.0,5.0,5087,5118
132,2.0,5.0,5145,5148
133,2.0,5.0,5165,5180
134,2.0,5.0,5284,5339
135,2.0,5.0,5353,5373
136,1.0,5.0,4377,4381
137,5.0,1.0,4377,4381
138,5.0,1.0,4415,4433
139,5.0,3.0,4635,4656
140,3.0,5.0,4638,4643
141,3.0,5.0,4676,4681
142,5.0,2.0,4721,4731
143,5.0,2.0,4771,4772
144,5.0,2.0,4930,4980
145,5.0,2.0,4998,5032
146,5.0,2.0,5065,5118
147,5.0,2.0,5131,5148
148,5.0,2.0,5165,5181
149,5.0,2.0,5229,5240
150,5.0,2.0,5269,5269
151,5.0,2.0,5284,5318
