,id1,id2,start_frame,end_frame
0,4.0,7.0,0,0
1,4.0,7.0,65,70
2,4.0,7.0,85,86
3,4.0,7.0,93,102
4,4.0,7.0,116,119
5,4.0,7.0,132,133
6,4.0,7.0,160,164
7,4.0,7.0,175,176
8,4.0,9.0,0,0
9,4.0,9.0,64,67
10,5.0,8.0,0,5
11,5.0,8.0,62,75
12,5.0,8.0,86,102
13,5.0,8.0,114,120
14,5.0,8.0,132,139
15,5.0,8.0,183,186
16,5.0,8.0,195,195
17,7.0,4.0,0,0
18,7.0,4.0,65,70
19,7.0,4.0,82,83
20,7.0,4.0,94,103
21,7.0,4.0,152,161
22,7.0,4.0,175,175
23,7.0,9.0,0,0
24,7.0,9.0,67,67
25,8.0,5.0,0,5
26,8.0,5.0,51,52
27,8.0,5.0,62,75
28,8.0,5.0,83,86
29,8.0,5.0,101,117
30,8.0,5.0,138,138
31,8.0,5.0,183,186
32,9.0,4.0,0,0
33,9.0,4.0,64,67
34,9.0,7.0,0,0
35,9.0,7.0,67,67
36,5.0,4.0,9,14
37,5.0,4.0,64,70
38,5.0,4.0,82,100
39,5.0,4.0,110,127
40,5.0,4.0,146,146
41,4.0,8.0,26,27
42,4.0,8.0,41,41
43,4.0,8.0,64,72
44,4.0,8.0,94,108
45,4.0,8.0,116,121
46,4.0,8.0,132,135
47,8.0,7.0,51,67
48,8.0,7.0,161,174
49,8.0,7.0,188,194
50,7.0,8.0,57,67
51,7.0,8.0,147,174
52,7.0,8.0,183,195
53,7.0,5.0,62,66
54,7.0,5.0,77,82
55,7.0,5.0,94,97
56,7.0,5.0,136,139
57,7.0,5.0,176,176
58,7.0,5.0,185,187
59,4.0,5.0,64,70
60,4.0,5.0,78,101
61,4.0,5.0,109,111
62,4.0,5.0,120,127
63,4.0,5.0,152,158
64,4.0,5.0,173,176
65,5.0,9.0,64,64
66,8.0,4.0,64,82
67,8.0,9.0,64,64
68,9.0,5.0,64,64
69,9.0,8.0,64,64
70,5.0,7.0,66,70
71,5.0,7.0,77,83
72,5.0,7.0,114,115
73,5.0,7.0,136,138
74,5.0,7.0,176,195
75,2.0,9.0,120,120
76,9.0,2.0,120,120
77,2.0,5.0,171,171
78,5.0,2.0,171,171
79,6.0,5.0,181,183
80,6.0,7.0,183,188
81,6.0,8.0,183,188
82,7.0,6.0,183,188
83,8.0,6.0,188,188
