,id1,id2,start_frame,end_frame
0,2.0,4.0,0,17
1,2.0,4.0,31,49
2,2.0,4.0,3968,3986
3,2.0,4.0,4090,4096
4,2.0,4.0,4131,4131
5,2.0,4.0,4144,4144
6,2.0,4.0,4230,4424
7,2.0,4.0,4457,4476
8,2.0,4.0,4524,4525
9,2.0,4.0,4538,4577
10,2.0,4.0,4596,4598
11,2.0,4.0,4616,4791
12,2.0,4.0,4823,4824
13,2.0,4.0,4913,4914
14,2.0,4.0,5073,5073
15,2.0,4.0,5113,5161
16,2.0,4.0,5179,5196
17,2.0,4.0,5208,5230
18,3.0,7.0,0,2
19,3.0,7.0,66,66
20,3.0,9.0,0,8
21,3.0,9.0,20,28
22,3.0,9.0,3892,3892
23,3.0,9.0,5962,5998
24,3.0,10.0,0,26
25,3.0,10.0,118,118
26,5.0,6.0,0,9
27,6.0,5.0,0,1
28,7.0,9.0,0,8
29,7.0,9.0,1310,1312
30,7.0,9.0,1326,1344
31,7.0,9.0,3390,3411
32,7.0,9.0,4182,4182
33,7.0,10.0,0,8
34,7.0,10.0,94,98
35,7.0,10.0,117,157
36,7.0,10.0,170,192
37,9.0,7.0,0,8
38,9.0,7.0,1310,1347
39,9.0,7.0,1372,1374
40,9.0,7.0,3390,3411
41,9.0,7.0,4182,4182
42,9.0,7.0,4199,4232
43,9.0,10.0,0,8
44,9.0,10.0,20,29
45,9.0,10.0,2732,2733
46,9.0,10.0,2916,2916
47,9.0,10.0,5066,5084
48,9.0,10.0,5102,5102
49,9.0,10.0,5119,5119
50,9.0,10.0,5131,5131
51,9.0,10.0,5145,5238
52,10.0,7.0,0,8
53,10.0,7.0,117,122
54,10.0,7.0,152,181
55,10.0,9.0,0,8
56,10.0,9.0,20,29
57,10.0,9.0,2825,2837
58,10.0,9.0,2916,2919
59,10.0,9.0,5070,5085
60,10.0,9.0,5102,5102
61,10.0,9.0,5131,5131
62,10.0,9.0,5144,5215
63,10.0,3.0,6,26
64,10.0,3.0,118,118
65,4.0,2.0,17,17
66,4.0,2.0,31,45
67,4.0,2.0,3838,3838
68,4.0,2.0,3921,3921
69,4.0,2.0,3968,3987
70,4.0,2.0,4090,4094
71,4.0,2.0,4131,4131
72,4.0,2.0,4144,4144
73,4.0,2.0,4230,4424
74,4.0,2.0,4457,4555
75,4.0,2.0,4574,4575
76,4.0,2.0,4596,4596
77,4.0,2.0,4617,4625
78,4.0,2.0,4637,4800
79,4.0,2.0,4819,4844
80,4.0,2.0,4913,4914
81,4.0,2.0,5075,5076
82,4.0,2.0,5110,5122
83,4.0,2.0,5134,5164
84,4.0,2.0,5179,5211
85,9.0,3.0,20,23
86,9.0,3.0,3892,3892
87,9.0,3.0,5963,5995
88,7.0,3.0,66,84
89,6.0,4.0,179,182
90,6.0,4.0,4058,4084
91,6.0,4.0,4530,4537
92,6.0,4.0,4556,4583
93,3.0,4.0,182,203
94,3.0,4.0,234,239
95,3.0,4.0,256,349
96,3.0,4.0,383,389
97,3.0,4.0,410,418
98,3.0,4.0,457,457
99,3.0,4.0,3280,3288
100,3.0,4.0,3399,3399
101,3.0,4.0,4988,4988
102,3.0,4.0,5042,5043
103,3.0,4.0,5064,5064
104,3.0,4.0,5731,5731
105,6.0,3.0,182,182
106,6.0,3.0,885,907
107,6.0,3.0,919,943
108,6.0,3.0,985,995
109,6.0,3.0,1014,1037
110,6.0,3.0,1119,1165
111,6.0,3.0,1224,1224
112,6.0,3.0,1255,1276
113,6.0,3.0,1324,1324
114,6.0,3.0,1370,1370
115,6.0,3.0,1452,1452
116,6.0,3.0,1469,1505
117,6.0,3.0,3401,3417
118,6.0,3.0,3458,3460
119,6.0,3.0,3473,3525
120,6.0,3.0,3539,3582
121,6.0,3.0,4639,4640
122,6.0,3.0,4727,4804
123,4.0,3.0,195,203
124,4.0,3.0,262,265
125,4.0,3.0,315,349
126,4.0,3.0,371,382
127,4.0,3.0,427,433
128,4.0,3.0,445,457
129,4.0,3.0,3280,3284
130,4.0,3.0,3399,3399
131,4.0,3.0,4988,4989
132,4.0,3.0,5003,5003
133,4.0,3.0,5062,5071
134,4.0,3.0,5194,5194
135,4.0,3.0,5221,5222
136,4.0,3.0,5754,5754
137,6.0,7.0,285,285
138,7.0,6.0,285,285
139,1.0,7.0,635,638
140,1.0,7.0,1316,1317
141,1.0,7.0,1341,1363
142,1.0,7.0,4458,4463
143,1.0,7.0,4604,4624
144,7.0,1.0,635,638
145,7.0,1.0,1280,1280
146,7.0,1.0,1345,1363
147,5.0,2.0,725,725
148,4.0,5.0,774,784
149,4.0,5.0,798,802
150,5.0,4.0,774,787
151,3.0,6.0,885,944
152,3.0,6.0,989,1005
153,3.0,6.0,1119,1153
154,3.0,6.0,1165,1165
155,3.0,6.0,1224,1224
156,3.0,6.0,1253,1276
157,3.0,6.0,1324,1324
158,3.0,6.0,1370,1370
159,3.0,6.0,1452,1452
160,3.0,6.0,1492,1505
161,3.0,6.0,3401,3402
162,3.0,6.0,3431,3431
163,3.0,6.0,3458,3525
164,3.0,6.0,3539,3547
165,3.0,6.0,3562,3562
166,3.0,6.0,3574,3582
167,3.0,6.0,4624,4624
168,3.0,6.0,4639,4765
169,3.0,6.0,4781,4810
170,4.0,9.0,974,974
171,4.0,9.0,1001,1005
172,4.0,9.0,1017,1026
173,4.0,9.0,5567,5599
174,4.0,9.0,5621,5633
175,9.0,4.0,974,974
176,9.0,4.0,1001,1005
177,9.0,4.0,1017,1026
178,9.0,4.0,5566,5650
179,1.0,9.0,1290,1299
180,1.0,9.0,1316,1317
181,1.0,9.0,1364,1369
182,9.0,1.0,1290,1292
183,9.0,1.0,1461,1461
184,5.0,9.0,1442,1452
185,5.0,9.0,1472,1472
186,5.0,9.0,2709,2741
187,9.0,5.0,1472,1472
188,9.0,5.0,2709,2741
189,5.0,1.0,1488,1535
190,2.0,9.0,1526,1534
191,2.0,9.0,5931,5934
192,2.0,9.0,5999,5999
193,9.0,2.0,1526,1533
194,4.0,7.0,1564,1578
195,7.0,4.0,1564,1578
196,5.0,7.0,1925,1929
197,5.0,7.0,2961,2968
198,5.0,7.0,3010,3011
199,7.0,5.0,1925,1925
200,7.0,5.0,2009,2009
201,7.0,5.0,3010,3011
202,4.0,10.0,2237,2237
203,4.0,10.0,2356,2388
204,4.0,10.0,2405,2407
205,4.0,10.0,2420,2423
206,4.0,10.0,2438,2472
207,4.0,10.0,2589,2605
208,4.0,10.0,2626,2651
209,10.0,4.0,2261,2264
210,10.0,4.0,2279,2279
211,10.0,4.0,2295,2305
212,10.0,4.0,2356,2387
213,10.0,4.0,2403,2425
214,10.0,4.0,2438,2449
215,10.0,4.0,2461,2468
216,10.0,4.0,2589,2605
217,10.0,4.0,2626,2648
218,2.0,3.0,2408,2408
219,2.0,3.0,2434,2517
220,2.0,3.0,2532,2560
221,2.0,3.0,2582,2595
222,2.0,3.0,2614,2670
223,2.0,3.0,3459,3459
224,2.0,3.0,3482,3493
225,2.0,3.0,3515,3525
226,2.0,3.0,3539,3581
227,2.0,3.0,4993,4998
228,2.0,3.0,5039,5047
229,2.0,3.0,5064,5078
230,2.0,3.0,5123,5126
231,2.0,3.0,5231,5300
232,2.0,3.0,5317,5317
233,2.0,3.0,5577,5582
234,2.0,3.0,5596,5602
235,2.0,3.0,5618,5643
236,2.0,3.0,5963,5993
237,3.0,2.0,2408,2417
238,3.0,2.0,2434,2506
239,3.0,2.0,2539,2552
240,3.0,2.0,2639,2639
241,3.0,2.0,3459,3459
242,3.0,2.0,3482,3483
243,3.0,2.0,3509,3511
244,3.0,2.0,3542,3582
245,3.0,2.0,4991,4999
246,3.0,2.0,5011,5014
247,3.0,2.0,5038,5047
248,3.0,2.0,5231,5299
249,3.0,2.0,5317,5317
250,3.0,2.0,5577,5582
251,3.0,2.0,5596,5601
252,3.0,2.0,5623,5641
253,4.0,8.0,2480,2482
254,4.0,8.0,2511,2576
255,4.0,8.0,2589,2605
256,4.0,8.0,2621,2649
257,4.0,8.0,3294,3295
258,8.0,4.0,2480,2482
259,8.0,4.0,2518,2529
260,8.0,4.0,2544,2605
261,8.0,4.0,2624,2648
262,8.0,4.0,3294,3295
263,8.0,10.0,2587,2605
264,8.0,10.0,2636,2652
265,10.0,8.0,2587,2605
266,10.0,8.0,2626,2637
267,10.0,8.0,2652,2652
268,5.0,10.0,2706,2743
269,5.0,10.0,2760,2771
270,5.0,10.0,3960,3968
271,10.0,5.0,2762,2762
272,10.0,5.0,3959,3968
273,3.0,8.0,3176,3204
