,1.0,2.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,0,0,0,0,0,9,42,0
2.0,0,0,47,0,0,24,0,0,0
4.0,0,26,0,0,0,51,0,0,0
5.0,0,0,0,0,23,0,0,0,177
6.0,0,0,0,389,0,0,0,0,75
7.0,0,57,59,0,0,0,0,0,0
8.0,22,0,0,0,0,0,0,40,0
9.0,21,0,0,0,0,0,23,0,0
10.0,0,0,0,85,13,0,0,0,0
