,id1,id2,start_frame,end_frame
0,1.0,3.0,0,79
1,1.0,3.0,94,96
2,1.0,3.0,112,207
3,1.0,3.0,251,269
4,1.0,3.0,308,338
5,1.0,3.0,362,362
6,1.0,3.0,400,428
7,3.0,1.0,0,10
8,3.0,1.0,28,85
9,3.0,1.0,101,165
10,3.0,1.0,177,178
11,3.0,1.0,199,207
12,3.0,1.0,245,256
13,3.0,1.0,268,270
14,3.0,1.0,292,342
15,3.0,1.0,362,362
16,3.0,1.0,386,386
17,3.0,1.0,400,428
18,3.0,5.0,0,29
19,3.0,5.0,98,98
20,3.0,5.0,112,186
21,3.0,5.0,241,281
22,3.0,5.0,296,338
23,3.0,5.0,2290,2303
24,3.0,5.0,2413,2426
25,3.0,5.0,2442,2447
26,5.0,3.0,0,32
27,5.0,3.0,98,98
28,5.0,3.0,112,198
29,5.0,3.0,255,279
30,5.0,3.0,296,306
31,5.0,3.0,330,336
32,5.0,3.0,2277,2303
33,5.0,3.0,2413,2426
34,5.0,3.0,2442,2447
35,1.0,5.0,1,16
36,1.0,5.0,31,32
37,1.0,5.0,112,192
38,1.0,5.0,238,270
39,1.0,5.0,289,297
40,1.0,5.0,309,384
41,1.0,5.0,436,470
42,1.0,5.0,507,508
43,1.0,5.0,668,680
44,1.0,5.0,721,749
45,1.0,5.0,773,788
46,1.0,5.0,814,814
47,1.0,5.0,840,882
48,1.0,5.0,894,985
49,1.0,5.0,1042,1048
50,1.0,5.0,1067,1078
51,5.0,1.0,1,16
52,5.0,1.0,32,32
53,5.0,1.0,117,135
54,5.0,1.0,183,197
55,5.0,1.0,238,298
56,5.0,1.0,319,351
57,5.0,1.0,366,383
58,5.0,1.0,494,494
59,5.0,1.0,507,508
60,5.0,1.0,657,680
61,5.0,1.0,718,750
62,5.0,1.0,773,802
63,5.0,1.0,814,814
64,5.0,1.0,840,882
65,5.0,1.0,895,985
66,5.0,1.0,1005,1011
67,5.0,1.0,1025,1078
68,5.0,1.0,1318,1324
69,5.0,1.0,1485,1496
70,5.0,2.0,22,25
71,5.0,2.0,98,100
72,5.0,2.0,117,151
73,5.0,2.0,183,197
74,5.0,2.0,385,388
75,5.0,2.0,989,990
76,5.0,2.0,1053,1054
77,3.0,2.0,38,49
78,3.0,2.0,90,194
79,3.0,2.0,222,223
80,3.0,2.0,332,341
81,3.0,2.0,364,364
82,3.0,2.0,384,386
83,3.0,2.0,406,456
84,3.0,2.0,491,491
85,3.0,2.0,1808,1837
