,id1,id2,start_frame,end_frame
0,3.0,5.0,0,21
1,3.0,5.0,66,67
2,3.0,5.0,89,100
3,3.0,5.0,109,109
4,3.0,5.0,118,118
5,3.0,5.0,136,136
6,3.0,5.0,156,157
7,3.0,5.0,887,895
8,3.0,5.0,1043,1043
9,3.0,5.0,1245,1245
10,3.0,5.0,1266,1279
11,3.0,5.0,1297,1297
12,3.0,6.0,0,21
13,3.0,6.0,137,143
14,3.0,6.0,157,157
15,5.0,6.0,0,4
16,5.0,6.0,20,21
17,5.0,6.0,46,47
18,5.0,6.0,177,186
19,5.0,6.0,2242,2242
20,6.0,5.0,0,21
21,6.0,5.0,31,31
22,6.0,5.0,46,47
23,6.0,5.0,136,136
24,6.0,5.0,177,186
25,6.0,5.0,2242,2242
26,5.0,3.0,2,2
27,5.0,3.0,16,19
28,5.0,3.0,90,101
29,5.0,3.0,109,110
30,5.0,3.0,118,118
31,5.0,3.0,136,136
32,5.0,3.0,156,157
33,5.0,3.0,186,186
34,5.0,3.0,1070,1070
35,5.0,3.0,1245,1245
36,5.0,3.0,1266,1279
37,5.0,3.0,1288,1288
38,5.0,3.0,1297,1297
39,5.0,3.0,1304,1310
40,6.0,3.0,5,6
41,6.0,3.0,14,18
42,6.0,3.0,135,143
43,6.0,3.0,157,157
44,3.0,4.0,127,156
45,3.0,4.0,167,167
46,4.0,3.0,127,149
47,4.0,3.0,156,156
48,4.0,3.0,167,167
49,4.0,3.0,174,175
50,6.0,4.0,135,145
51,6.0,4.0,184,187
52,6.0,4.0,201,201
53,4.0,5.0,136,136
54,4.0,5.0,154,156
55,4.0,5.0,172,194
56,4.0,5.0,223,229
57,4.0,5.0,1943,1991
58,5.0,4.0,136,136
59,5.0,4.0,154,158
60,5.0,4.0,172,184
61,5.0,4.0,191,194
62,5.0,4.0,1943,2000
63,5.0,4.0,2012,2021
64,4.0,6.0,141,145
65,4.0,6.0,177,177
66,4.0,6.0,184,189
67,4.0,6.0,201,201
68,4.0,6.0,235,238
69,1.0,7.0,242,251
70,1.0,7.0,281,282
71,1.0,7.0,289,290
72,7.0,1.0,243,246
73,7.0,1.0,272,279
74,2.0,6.0,463,463
75,6.0,2.0,463,463
76,9.0,8.0,560,564
77,9.0,8.0,580,580
78,9.0,8.0,592,600
79,9.0,8.0,618,620
80,9.0,8.0,647,648
81,9.0,8.0,658,658
82,9.0,8.0,679,679
83,9.0,8.0,705,739
84,8.0,9.0,564,570
85,8.0,9.0,579,580
86,8.0,9.0,591,600
87,8.0,9.0,618,638
88,8.0,9.0,645,648
89,8.0,9.0,658,658
90,8.0,9.0,669,670
91,8.0,9.0,694,696
92,8.0,9.0,724,736
93,7.0,3.0,613,688
94,7.0,3.0,699,701
95,7.0,3.0,708,711
96,3.0,7.0,636,666
97,3.0,7.0,674,677
98,3.0,7.0,726,738
99,7.0,6.0,1367,1389
100,7.0,6.0,1398,1414
101,7.0,6.0,1428,1442
102,7.0,6.0,1453,1457
103,7.0,6.0,1478,1482
104,7.0,6.0,1501,1513
105,7.0,6.0,1522,1530
106,6.0,7.0,1413,1421
107,6.0,7.0,1432,1437
108,6.0,7.0,1473,1483
109,6.0,7.0,1501,1513
110,6.0,7.0,1522,1522
111,3.0,1.0,1563,1563
112,3.0,1.0,1590,1594
113,3.0,1.0,1613,1613
114,3.0,1.0,1663,1663
115,3.0,1.0,1672,1673
116,3.0,1.0,1703,1786
117,3.0,1.0,1848,1853
118,3.0,1.0,1871,1877
119,3.0,1.0,1885,1894
120,3.0,1.0,2043,2045
121,3.0,1.0,2165,2165
122,3.0,1.0,2176,2176
123,3.0,1.0,2191,2203
124,3.0,1.0,2372,2372
125,3.0,1.0,2400,2400
126,3.0,1.0,2420,2427
127,3.0,1.0,2448,2448
128,3.0,1.0,2460,2461
129,2.0,8.0,1765,1807
130,2.0,8.0,1828,1845
131,2.0,8.0,1854,1854
132,2.0,8.0,1861,1866
133,2.0,8.0,1891,1897
134,2.0,8.0,1956,1966
135,2.0,8.0,1973,1973
136,2.0,8.0,2003,2003
137,2.0,8.0,2553,2553
138,2.0,8.0,2571,2571
139,2.0,8.0,2694,2694
140,8.0,2.0,1765,1807
141,8.0,2.0,1828,1845
142,8.0,2.0,1854,1854
143,8.0,2.0,1861,1869
144,8.0,2.0,1897,1897
145,8.0,2.0,1956,1966
146,8.0,2.0,2553,2553
147,8.0,2.0,2571,2571
148,8.0,2.0,2582,2582
149,8.0,2.0,2597,2602
150,8.0,2.0,2694,2694
151,1.0,3.0,1767,1786
152,1.0,3.0,1797,1820
153,1.0,3.0,1848,1849
154,1.0,3.0,1859,1877
155,1.0,3.0,1894,1894
156,1.0,3.0,1920,2078
157,1.0,3.0,2090,2096
158,1.0,3.0,2120,2159
159,1.0,3.0,2173,2176
160,1.0,3.0,2191,2191
161,1.0,3.0,2200,2202
162,1.0,3.0,2372,2372
163,1.0,3.0,2425,2427
164,1.0,3.0,2448,2448
165,1.0,3.0,2460,2465
166,7.0,8.0,1873,1873
167,7.0,8.0,1891,1891
168,7.0,8.0,1928,1928
169,7.0,8.0,2486,2510
170,7.0,8.0,2553,2554
171,7.0,8.0,2574,2585
172,7.0,8.0,2602,2602
173,7.0,8.0,2694,2694
174,2.0,7.0,1891,1898
175,2.0,7.0,2546,2571
176,2.0,7.0,2587,2601
177,2.0,7.0,2633,2634
178,2.0,7.0,2683,2683
179,2.0,7.0,2691,2699
180,2.0,7.0,2716,2717
181,7.0,2.0,1891,1891
182,7.0,2.0,1973,1973
183,7.0,2.0,2547,2571
184,7.0,2.0,2582,2601
185,7.0,2.0,2691,2699
186,7.0,2.0,2716,2717
187,8.0,7.0,1892,1897
188,8.0,7.0,1918,1920
189,8.0,7.0,1928,1928
190,8.0,7.0,1966,1966
191,8.0,7.0,2486,2509
192,8.0,7.0,2553,2554
193,8.0,7.0,2584,2602
194,5.0,8.0,2077,2080
195,5.0,8.0,2122,2130
196,5.0,8.0,2204,2206
197,8.0,5.0,2077,2079
198,8.0,5.0,2122,2130
199,8.0,5.0,2203,2206
200,2.0,3.0,2329,2329
201,2.0,3.0,2372,2372
202,2.0,3.0,2503,2517
203,2.0,3.0,2528,2540
204,3.0,2.0,2329,2329
205,3.0,2.0,2372,2372
206,3.0,2.0,2464,2466
207,3.0,2.0,2503,2517
208,3.0,2.0,2528,2536
209,1.0,2.0,2372,2372
210,1.0,2.0,2408,2412
211,2.0,1.0,2372,2372
212,2.0,1.0,2408,2412
213,2.0,1.0,2462,2462
214,1.0,5.0,2617,2617
