,id1,id2,start_frame,end_frame
0,2.0,3.0,0,16
1,2.0,3.0,29,47
2,2.0,3.0,631,648
3,2.0,3.0,778,801
4,2.0,3.0,821,821
5,2.0,3.0,834,834
6,2.0,3.0,877,881
7,2.0,3.0,1061,1069
8,2.0,3.0,1115,1120
9,2.0,3.0,1144,1144
10,2.0,3.0,1673,1673
11,2.0,3.0,1699,1730
12,2.0,3.0,1765,1767
13,2.0,3.0,1811,1819
14,2.0,3.0,1833,1881
15,2.0,3.0,1893,1923
16,2.0,3.0,1978,1978
17,2.0,3.0,2062,2069
18,2.0,3.0,2086,2092
19,2.0,3.0,2118,2118
20,2.0,3.0,2304,2350
21,2.0,3.0,2369,2380
22,2.0,3.0,2400,2412
23,2.0,3.0,2455,2476
24,2.0,3.0,2514,2545
25,4.0,5.0,0,33
26,4.0,5.0,1489,1494
27,4.0,5.0,1544,1574
28,4.0,5.0,1596,1665
29,4.0,5.0,1699,1712
30,4.0,5.0,1746,1757
31,4.0,5.0,1776,1813
32,4.0,5.0,1832,1884
33,4.0,5.0,1897,1904
34,4.0,5.0,2157,2194
35,4.0,5.0,2210,2224
36,4.0,5.0,2240,2256
37,4.0,5.0,2272,2272
38,4.0,5.0,2326,2326
39,4.0,5.0,2349,2389
40,4.0,5.0,2410,2437
41,4.0,5.0,2456,2470
42,4.0,5.0,2493,2516
43,4.0,5.0,2533,2544
44,4.0,5.0,2578,2584
45,4.0,5.0,2617,2619
46,4.0,5.0,2631,2660
47,5.0,4.0,0,33
48,5.0,4.0,1490,1675
49,5.0,4.0,1698,1819
50,5.0,4.0,1832,1891
51,5.0,4.0,1909,1913
52,5.0,4.0,2154,2224
53,5.0,4.0,2240,2257
54,5.0,4.0,2326,2326
55,5.0,4.0,2345,2349
56,5.0,4.0,2365,2366
57,5.0,4.0,2380,2389
58,5.0,4.0,2407,2443
59,5.0,4.0,2464,2470
60,5.0,4.0,2493,2516
61,5.0,4.0,2533,2544
62,5.0,4.0,2578,2584
63,5.0,4.0,2638,2660
64,3.0,2.0,17,47
65,3.0,2.0,631,648
66,3.0,2.0,772,799
67,3.0,2.0,834,834
68,3.0,2.0,877,881
69,3.0,2.0,933,933
70,3.0,2.0,1061,1069
71,3.0,2.0,1094,1101
72,3.0,2.0,1191,1194
73,3.0,2.0,1207,1214
74,3.0,2.0,1673,1673
75,3.0,2.0,1699,1730
76,3.0,2.0,1803,1803
77,3.0,2.0,1831,1848
78,3.0,2.0,1870,1874
79,3.0,2.0,1892,1923
80,3.0,2.0,1935,1936
81,3.0,2.0,1978,1978
