,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
3.0,0,0,0,0,0,0,0,0
4.0,0,0,2,0,0,0,0,7
5.0,0,0,0,35,10,24,40,14
6.0,0,0,28,0,3,15,30,19
7.0,0,1,17,5,0,9,20,14
8.0,3,0,27,37,10,0,27,23
9.0,0,0,61,46,31,29,0,28
10.0,0,7,10,13,6,24,13,0
