,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,0,24,0,0,34,0,0,0,0
2.0,0,0,25,0,0,6,0,1,41,2
3.0,0,35,0,0,20,25,0,4,35,0
4.0,0,0,0,0,0,0,20,0,0,0
5.0,0,0,0,0,0,0,0,0,0,0
6.0,0,29,33,0,0,0,0,1,75,0
7.0,0,0,0,22,0,0,0,0,0,38
8.0,0,28,42,0,18,13,0,0,29,0
9.0,0,84,51,0,1,67,0,18,0,0
10.0,0,4,1,0,0,20,32,0,1,0
