,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
2.0,0,0,11,1,7,0,0,0,0
3.0,0,0,23,6,0,15,0,0,0
4.0,7,38,0,8,48,30,0,1,3
5.0,1,6,12,0,6,9,0,0,8
6.0,7,0,48,7,0,16,1,0,0
7.0,0,17,30,8,16,0,0,1,0
8.0,1,0,0,0,1,0,0,2,0
9.0,0,0,1,1,0,2,20,0,1
10.0,0,0,34,11,9,0,0,8,0
