,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,62,37,0,0,286,1,0,158,231
2.0,45,0,141,59,294,10,59,44,122,50
3.0,56,228,0,166,190,0,224,264,173,147
4.0,0,101,156,0,43,0,82,4,76,1
5.0,0,211,116,64,0,130,39,99,0,25
6.0,323,0,0,0,153,0,22,0,0,236
7.0,1,70,348,90,54,7,0,82,66,56
8.0,0,17,180,10,114,0,128,0,41,395
9.0,171,108,155,82,0,13,111,45,0,256
10.0,188,56,173,4,65,195,85,389,253,0
