,id1,id2,start_frame,end_frame
0,2.0,3.0,0,13
1,2.0,3.0,121,134
2,2.0,3.0,764,769
3,2.0,3.0,802,810
4,2.0,3.0,822,916
5,2.0,3.0,1005,1026
6,2.0,3.0,1066,1070
7,2.0,3.0,1839,1839
8,2.0,3.0,1928,1931
9,2.0,3.0,1949,1968
10,2.0,3.0,1985,2006
11,2.0,3.0,2135,2135
12,2.0,3.0,2868,2888
13,2.0,3.0,3406,3408
14,2.0,3.0,3435,3435
15,2.0,3.0,3900,3900
16,2.0,3.0,3915,3988
17,2.0,3.0,4089,4148
18,2.0,3.0,4162,4179
19,2.0,3.0,4201,4206
20,2.0,3.0,4234,4235
21,2.0,3.0,4254,4258
22,2.0,3.0,4467,4539
23,2.0,3.0,4570,4573
24,2.0,3.0,4728,4728
25,2.0,3.0,4809,4818
26,2.0,3.0,4876,4901
27,2.0,3.0,5234,5238
28,4.0,5.0,0,28
29,4.0,5.0,42,42
30,4.0,5.0,189,192
31,4.0,5.0,249,258
32,4.0,5.0,301,314
33,4.0,5.0,377,379
34,4.0,5.0,2817,2818
35,4.0,5.0,2833,2851
36,4.0,5.0,3016,3018
37,4.0,5.0,3036,3041
38,4.0,5.0,3128,3132
39,4.0,5.0,3153,3181
40,4.0,5.0,5729,5745
41,4.0,5.0,5761,5779
42,4.0,5.0,5794,5802
43,4.0,5.0,5836,5864
44,4.0,5.0,5881,5884
45,8.0,7.0,0,11
46,8.0,7.0,53,53
47,8.0,7.0,142,146
48,8.0,7.0,158,175
49,8.0,7.0,188,238
50,8.0,7.0,256,256
51,8.0,7.0,284,284
52,8.0,7.0,315,333
53,8.0,7.0,416,448
54,8.0,7.0,3485,3487
55,8.0,7.0,3654,3682
56,8.0,7.0,3695,3707
57,8.0,7.0,3910,3938
58,8.0,7.0,4087,4106
59,8.0,7.0,4148,4153
60,8.0,10.0,0,14
61,8.0,10.0,52,54
62,8.0,10.0,142,142
63,8.0,10.0,164,175
64,8.0,10.0,189,256
65,8.0,10.0,283,293
66,8.0,10.0,325,325
67,8.0,10.0,3559,3564
68,8.0,10.0,3586,3650
69,10.0,7.0,0,8
70,10.0,7.0,33,35
71,10.0,7.0,53,59
72,10.0,7.0,82,144
73,10.0,7.0,156,325
74,10.0,7.0,349,355
75,10.0,7.0,367,374
76,10.0,7.0,547,547
77,10.0,7.0,1415,1415
78,10.0,7.0,1449,1451
79,10.0,7.0,1540,1542
80,10.0,7.0,1628,1628
81,10.0,7.0,1640,1674
82,10.0,7.0,1714,1795
83,10.0,7.0,1935,1935
84,10.0,7.0,1971,1977
85,10.0,7.0,2001,2041
86,10.0,7.0,2374,2378
87,10.0,7.0,2390,2413
88,10.0,7.0,4539,4551
89,10.0,7.0,4590,4590
90,10.0,7.0,4657,4681
91,10.0,7.0,4715,4733
92,10.0,7.0,4788,4804
93,10.0,7.0,4874,4887
94,10.0,7.0,4921,4928
95,7.0,10.0,2,11
96,7.0,10.0,33,35
97,7.0,10.0,53,59
98,7.0,10.0,82,144
99,7.0,10.0,156,212
100,7.0,10.0,234,303
101,7.0,10.0,324,325
102,7.0,10.0,547,547
103,7.0,10.0,1414,1425
104,7.0,10.0,1451,1451
105,7.0,10.0,1523,1523
106,7.0,10.0,1540,1542
107,7.0,10.0,1628,1628
108,7.0,10.0,1643,1657
109,7.0,10.0,1713,1771
110,7.0,10.0,1783,1783
111,7.0,10.0,1795,1795
112,7.0,10.0,1971,1977
113,7.0,10.0,2001,2001
114,7.0,10.0,2021,2028
115,7.0,10.0,2040,2043
116,7.0,10.0,2374,2378
117,7.0,10.0,2390,2412
118,7.0,10.0,4550,4551
119,7.0,10.0,4573,4574
120,7.0,10.0,4604,4697
121,7.0,10.0,4717,4718
122,7.0,10.0,4788,4803
123,7.0,10.0,4874,4887
124,7.0,10.0,4916,4928
125,7.0,10.0,5020,5035
126,10.0,8.0,3,13
127,10.0,8.0,52,54
128,10.0,8.0,175,175
129,10.0,8.0,189,250
130,10.0,8.0,283,283
131,10.0,8.0,325,325
132,10.0,8.0,3559,3564
133,10.0,8.0,3588,3620
134,7.0,8.0,9,11
135,7.0,8.0,53,54
136,7.0,8.0,142,146
137,7.0,8.0,158,175
138,7.0,8.0,188,212
139,7.0,8.0,236,238
140,7.0,8.0,284,284
141,7.0,8.0,325,333
142,7.0,8.0,458,476
143,7.0,8.0,3483,3487
144,7.0,8.0,3654,3682
145,7.0,8.0,3696,3727
146,7.0,8.0,3896,3937
147,7.0,8.0,4074,4074
148,7.0,8.0,4087,4108
149,7.0,8.0,4144,4159
150,5.0,4.0,12,25
151,5.0,4.0,40,57
152,5.0,4.0,185,192
153,5.0,4.0,255,255
154,5.0,4.0,293,293
155,5.0,4.0,377,380
156,5.0,4.0,471,471
157,5.0,4.0,2827,2846
158,5.0,4.0,2959,2960
159,5.0,4.0,3016,3020
160,5.0,4.0,3069,3078
161,5.0,4.0,3118,3138
162,5.0,4.0,5723,5736
163,5.0,4.0,5770,5814
164,5.0,4.0,5857,5864
165,5.0,4.0,5881,5888
