,id1,id2,start_frame,end_frame
0,1.0,5.0,0,0
1,3.0,4.0,0,32
2,3.0,4.0,52,52
3,3.0,4.0,73,73
4,3.0,4.0,89,91
5,3.0,4.0,210,214
6,3.0,4.0,225,234
7,6.0,5.0,1,15
8,6.0,5.0,68,68
9,6.0,5.0,90,116
10,6.0,5.0,127,127
11,4.0,3.0,4,7
12,4.0,3.0,23,32
13,4.0,3.0,52,58
14,4.0,3.0,67,73
15,4.0,3.0,135,177
16,5.0,6.0,39,43
17,5.0,6.0,50,50
18,5.0,6.0,70,70
19,5.0,6.0,125,125
20,5.0,6.0,137,138
21,5.0,6.0,147,148
22,5.0,6.0,158,159
23,5.0,6.0,169,183
24,1.0,9.0,236,236
25,1.0,9.0,257,265
26,1.0,9.0,292,292
27,1.0,9.0,627,627
28,1.0,9.0,636,645
29,1.0,9.0,661,667
30,9.0,1.0,255,265
31,9.0,1.0,627,627
32,9.0,1.0,636,646
33,9.0,1.0,654,667
34,1.0,7.0,303,324
35,1.0,7.0,345,351
36,1.0,7.0,362,362
37,1.0,7.0,396,396
38,1.0,7.0,406,412
39,1.0,7.0,422,426
40,1.0,7.0,441,442
41,1.0,7.0,455,474
42,1.0,7.0,481,518
43,1.0,7.0,546,568
44,1.0,7.0,584,586
45,1.0,7.0,593,599
46,1.0,7.0,614,618
47,1.0,7.0,646,646
48,1.0,7.0,654,659
49,7.0,1.0,303,324
50,7.0,1.0,344,351
51,7.0,1.0,396,396
52,7.0,1.0,438,442
53,7.0,1.0,481,518
54,7.0,1.0,546,568
55,7.0,1.0,584,586
56,7.0,1.0,593,605
57,7.0,1.0,614,618
58,7.0,1.0,661,661
59,9.0,7.0,317,317
60,5.0,2.0,490,491
61,5.0,2.0,498,525
62,5.0,2.0,534,534
63,5.0,2.0,544,555
64,5.0,2.0,566,568
65,5.0,2.0,1076,1083
66,5.0,2.0,1098,1105
67,2.0,5.0,498,498
68,2.0,5.0,548,570
69,2.0,5.0,1075,1078
70,2.0,5.0,1098,1105
71,4.0,5.0,601,602
72,4.0,5.0,633,633
73,4.0,5.0,645,660
74,5.0,4.0,634,653
75,4.0,2.0,724,735
76,4.0,2.0,759,776
77,4.0,2.0,786,787
78,4.0,2.0,797,853
79,4.0,2.0,874,874
80,4.0,2.0,885,885
81,4.0,2.0,900,935
82,2.0,4.0,728,728
83,4.0,6.0,1112,1114
84,2.0,9.0,1115,1115
