,id1,id2,start_frame,end_frame
0,3.0,4.0,0,13
1,3.0,4.0,29,135
2,3.0,4.0,219,230
3,3.0,4.0,367,367
4,3.0,4.0,408,436
5,3.0,4.0,1774,1776
6,4.0,3.0,0,13
7,4.0,3.0,29,75
8,4.0,3.0,98,98
9,4.0,3.0,121,134
10,4.0,3.0,192,230
11,4.0,3.0,408,436
12,4.0,3.0,1774,1776
13,3.0,2.0,12,14
14,3.0,2.0,139,195
15,3.0,2.0,219,221
16,3.0,2.0,526,537
17,3.0,2.0,583,634
18,3.0,2.0,652,672
19,3.0,2.0,704,723
20,3.0,2.0,743,795
21,3.0,2.0,810,810
22,4.0,2.0,13,22
23,4.0,2.0,34,40
24,4.0,2.0,55,197
25,4.0,2.0,216,340
26,4.0,2.0,356,367
27,4.0,2.0,387,389
28,4.0,2.0,410,417
29,4.0,2.0,447,459
30,4.0,2.0,1965,1970
31,4.0,2.0,1985,1985
32,4.0,2.0,2021,2029
33,2.0,4.0,70,75
34,2.0,4.0,95,95
35,2.0,4.0,121,150
36,2.0,4.0,189,340
37,2.0,4.0,356,367
38,2.0,4.0,445,459
39,2.0,4.0,1965,1973
40,2.0,3.0,153,153
41,2.0,3.0,165,196
42,2.0,3.0,219,219
43,2.0,3.0,528,672
44,2.0,3.0,714,730
45,2.0,3.0,743,793
46,2.0,3.0,810,810
47,1.0,4.0,630,643
48,1.0,4.0,1193,1240
49,1.0,4.0,1276,1355
50,1.0,4.0,1390,1419
51,1.0,4.0,1477,1482
52,1.0,4.0,1590,1590
53,1.0,4.0,1693,1693
54,1.0,4.0,1809,1846
55,1.0,4.0,1863,1883
56,1.0,4.0,1897,1964
57,1.0,4.0,1980,1993
58,1.0,4.0,2027,2031
59,4.0,1.0,630,643
60,4.0,1.0,1242,1248
61,4.0,1.0,1260,1419
62,4.0,1.0,1431,1432
63,4.0,1.0,1476,1476
64,4.0,1.0,1590,1590
65,4.0,1.0,1826,1846
66,4.0,1.0,1867,1914
67,4.0,1.0,1931,1961
68,4.0,1.0,1973,2005
69,4.0,1.0,2027,2031
70,2.0,1.0,1159,1238
71,2.0,1.0,2030,2030
72,2.0,1.0,2056,2056
73,1.0,2.0,1169,1176
74,1.0,2.0,1198,1201
75,1.0,2.0,2028,2028
76,1.0,3.0,1932,1932
77,3.0,1.0,1932,1932
