,id1,id2,start_frame,end_frame
0,2.0,1.0,0,24
1,2.0,1.0,82,88
2,2.0,1.0,830,830
3,2.0,1.0,1376,1383
4,2.0,3.0,0,29
5,2.0,3.0,82,82
6,2.0,3.0,830,830
7,2.0,3.0,2188,2188
8,3.0,2.0,0,12
9,3.0,2.0,714,714
10,3.0,2.0,830,830
11,3.0,2.0,2182,2188
12,3.0,2.0,2854,2857
13,3.0,1.0,4,32
14,3.0,1.0,48,107
15,3.0,1.0,748,748
16,3.0,1.0,787,897
17,1.0,3.0,13,32
18,1.0,3.0,48,107
19,1.0,3.0,740,758
20,1.0,3.0,782,858
21,1.0,3.0,871,910
22,1.0,3.0,928,947
23,3.0,4.0,184,184
24,3.0,4.0,231,231
25,3.0,4.0,393,407
26,3.0,4.0,439,439
27,3.0,4.0,453,457
28,3.0,4.0,1349,1351
29,3.0,4.0,1365,1435
30,3.0,4.0,1457,1507
31,4.0,3.0,184,184
32,4.0,3.0,393,399
33,4.0,3.0,453,457
34,4.0,3.0,1365,1464
35,4.0,3.0,1479,1479
36,2.0,4.0,479,479
37,2.0,4.0,492,558
38,2.0,4.0,820,828
39,2.0,4.0,2299,2314
40,4.0,2.0,492,511
41,4.0,2.0,540,553
42,4.0,2.0,2307,2324
43,4.0,2.0,2342,2355
44,1.0,2.0,830,830
45,1.0,2.0,1376,1377
46,1.0,4.0,1060,1101
47,1.0,4.0,1120,1120
48,1.0,4.0,1140,1140
49,1.0,4.0,1671,1671
50,1.0,4.0,1685,1715
51,1.0,4.0,1728,1728
52,1.0,4.0,1751,1789
53,4.0,1.0,1060,1074
54,4.0,1.0,1092,1099
55,4.0,1.0,1120,1120
56,4.0,1.0,1565,1570
57,4.0,1.0,1671,1715
58,4.0,1.0,1782,1782
59,1.0,5.0,1216,1236
60,1.0,5.0,2379,2399
61,1.0,5.0,2412,2426
62,1.0,5.0,2457,2464
63,5.0,1.0,1224,1236
64,5.0,1.0,2379,2464
65,2.0,5.0,1264,1272
66,5.0,2.0,1264,1272
67,4.0,5.0,1821,1826
68,4.0,5.0,1860,1916
69,4.0,5.0,1946,1994
70,5.0,4.0,1867,1892
71,5.0,4.0,1907,1907
72,5.0,4.0,1923,1925
