,id1,id2,start_frame,end_frame
0,2.0,8.0,0,1
1,2.0,8.0,29,37
2,2.0,8.0,750,757
3,2.0,8.0,768,787
4,2.0,8.0,803,820
5,2.0,8.0,870,870
6,2.0,8.0,2998,3035
7,2.0,8.0,3047,3051
8,3.0,4.0,0,0
9,3.0,4.0,7,11
10,3.0,4.0,24,26
11,3.0,4.0,33,33
12,3.0,4.0,40,47
13,3.0,4.0,56,65
14,3.0,4.0,3600,3619
15,3.0,4.0,3629,3638
16,3.0,4.0,3646,3646
17,3.0,6.0,0,0
18,3.0,6.0,7,7
19,4.0,6.0,0,8
20,4.0,6.0,3386,3396
21,4.0,6.0,3410,3452
22,4.0,6.0,3465,3473
23,6.0,4.0,0,8
24,6.0,4.0,3386,3396
25,6.0,4.0,3414,3452
26,6.0,4.0,3465,3473
27,8.0,2.0,0,1
28,8.0,2.0,29,37
29,8.0,2.0,750,757
30,8.0,2.0,768,787
31,8.0,2.0,803,820
32,8.0,2.0,870,870
33,8.0,2.0,883,916
34,8.0,2.0,924,924
35,8.0,2.0,2998,3019
36,8.0,2.0,3034,3035
37,8.0,2.0,3057,3077
38,6.0,3.0,7,7
39,4.0,3.0,11,11
40,4.0,3.0,24,33
41,4.0,3.0,40,47
42,4.0,3.0,56,65
43,4.0,3.0,3600,3619
44,4.0,3.0,3629,3638
45,4.0,3.0,3646,3646
46,8.0,3.0,168,170
47,8.0,3.0,178,191
48,8.0,3.0,202,202
49,8.0,3.0,238,238
50,8.0,3.0,3502,3502
51,8.0,3.0,3601,3612
52,8.0,3.0,3625,3627
53,8.0,3.0,3893,3894
54,8.0,3.0,3946,3955
55,8.0,3.0,3973,3978
56,3.0,8.0,173,191
57,3.0,8.0,238,238
58,3.0,8.0,245,251
59,3.0,8.0,263,263
60,3.0,8.0,3498,3514
61,3.0,8.0,3601,3612
62,3.0,8.0,3625,3627
63,3.0,8.0,3897,3897
64,3.0,8.0,3946,3955
65,2.0,1.0,386,394
66,2.0,1.0,406,406
67,2.0,1.0,441,441
68,2.0,1.0,508,509
69,2.0,1.0,542,551
