,id1,id2,start_frame,end_frame
0,4.0,2.0,0,8
1,4.0,2.0,24,55
2,4.0,2.0,87,87
3,4.0,2.0,1363,1363
4,1.0,5.0,14,36
5,1.0,5.0,635,652
6,1.0,5.0,675,682
7,1.0,5.0,693,701
8,1.0,5.0,752,753
9,1.0,5.0,769,769
10,1.0,5.0,914,921
11,2.0,4.0,48,55
12,2.0,4.0,91,91
13,2.0,4.0,1363,1363
14,6.0,8.0,86,86
15,8.0,6.0,86,86
16,5.0,8.0,204,210
17,5.0,8.0,259,261
18,5.0,8.0,272,280
19,8.0,5.0,204,210
20,8.0,5.0,259,261
21,8.0,5.0,274,278
22,8.0,1.0,236,236
23,1.0,6.0,404,432
24,1.0,6.0,440,451
25,6.0,1.0,409,409
26,6.0,1.0,424,432
27,6.0,1.0,440,449
28,4.0,7.0,432,491
29,4.0,7.0,586,599
30,4.0,7.0,606,608
31,4.0,7.0,651,652
32,4.0,7.0,713,713
33,4.0,7.0,830,832
34,4.0,7.0,875,879
35,7.0,4.0,432,434
36,7.0,4.0,588,599
37,7.0,4.0,606,608
38,7.0,4.0,623,635
39,7.0,4.0,652,652
40,7.0,4.0,713,713
41,7.0,4.0,830,832
42,7.0,4.0,875,879
43,5.0,1.0,607,652
44,5.0,1.0,728,739
45,5.0,1.0,748,749
46,5.0,1.0,757,770
47,5.0,7.0,765,765
48,7.0,5.0,765,765
49,4.0,8.0,804,832
50,4.0,8.0,1028,1028
51,8.0,4.0,804,832
52,8.0,4.0,1028,1028
53,3.0,4.0,812,823
54,3.0,4.0,847,856
55,3.0,4.0,875,879
56,3.0,8.0,812,832
57,4.0,3.0,812,823
58,4.0,3.0,847,856
59,4.0,3.0,875,875
60,8.0,3.0,812,832
61,3.0,7.0,820,821
62,3.0,7.0,830,830
63,3.0,7.0,859,887
64,7.0,3.0,820,821
65,7.0,3.0,859,876
66,7.0,8.0,820,821
67,7.0,8.0,832,832
68,7.0,8.0,913,913
69,7.0,8.0,968,974
70,8.0,7.0,820,821
71,8.0,7.0,832,832
72,8.0,7.0,913,913
73,8.0,7.0,962,974
74,4.0,5.0,1269,1269
75,5.0,4.0,1269,1269
76,2.0,1.0,1366,1366
77,4.0,1.0,1369,1370
78,4.0,1.0,1386,1386
79,4.0,1.0,1394,1400
80,4.0,1.0,1411,1419
81,4.0,1.0,1440,1441
82,4.0,1.0,1820,1839
83,4.0,1.0,1856,1865
84,4.0,1.0,1875,1876
85,4.0,1.0,1883,1889
86,1.0,4.0,1394,1394
87,1.0,4.0,1411,1412
88,1.0,4.0,1419,1419
89,1.0,4.0,1440,1441
90,1.0,4.0,1825,1825
91,1.0,4.0,1839,1839
92,1.0,4.0,1856,1863
93,1.0,4.0,1875,1876
94,1.0,4.0,1888,1889
95,3.0,2.0,1451,1458
96,4.0,6.0,1494,1494
97,6.0,4.0,1494,1494
98,1.0,7.0,1974,2003
99,7.0,1.0,1978,1979
100,7.0,1.0,1994,2000
