,id1,id2,start_frame,end_frame
0,1.0,2.0,0,16
1,1.0,2.0,5989,5994
2,7.0,8.0,0,1
3,7.0,8.0,23,28
4,7.0,8.0,108,108
5,7.0,8.0,190,201
6,7.0,8.0,315,418
7,7.0,8.0,443,472
8,7.0,8.0,486,491
9,7.0,8.0,526,560
10,7.0,8.0,586,586
11,7.0,8.0,1477,1477
12,7.0,8.0,1497,1536
13,7.0,8.0,1572,1573
14,7.0,8.0,1849,1849
15,7.0,8.0,2422,2424
16,8.0,7.0,0,1
17,8.0,7.0,23,27
18,8.0,7.0,190,198
19,8.0,7.0,315,423
20,8.0,7.0,435,472
21,8.0,7.0,486,488
22,8.0,7.0,531,580
23,8.0,7.0,630,648
24,8.0,7.0,1477,1477
25,8.0,7.0,1497,1546
26,8.0,7.0,1848,1856
27,8.0,7.0,1870,1870
28,8.0,7.0,2423,2424
29,1.0,3.0,25,56
30,1.0,3.0,2090,2096
31,1.0,3.0,2120,2121
32,1.0,3.0,2440,2459
33,1.0,3.0,2471,2471
34,1.0,3.0,2522,2538
35,1.0,3.0,2608,2618
36,1.0,3.0,2679,2679
37,1.0,3.0,2750,2753
38,1.0,3.0,2776,2778
39,1.0,3.0,2846,2850
40,1.0,3.0,2866,2889
41,1.0,3.0,2916,2916
42,1.0,3.0,2938,2954
43,1.0,3.0,3035,3035
44,1.0,3.0,3073,3076
45,1.0,3.0,5565,5580
46,3.0,1.0,26,37
47,3.0,1.0,2090,2096
48,3.0,1.0,2118,2118
49,3.0,1.0,2152,2170
50,3.0,1.0,2434,2436
51,3.0,1.0,2448,2459
52,3.0,1.0,2484,2509
53,3.0,1.0,2522,2539
54,3.0,1.0,2679,2679
55,3.0,1.0,2750,2760
56,3.0,1.0,2776,2779
57,3.0,1.0,2846,2850
58,3.0,1.0,2865,2868
59,3.0,1.0,2880,2889
60,3.0,1.0,2916,2916
61,3.0,1.0,2937,2954
62,3.0,1.0,3035,3043
63,3.0,1.0,3084,3084
64,3.0,1.0,5563,5580
65,3.0,1.0,5602,5602
66,2.0,3.0,86,87
67,2.0,3.0,1652,1652
68,2.0,3.0,3502,3503
69,3.0,2.0,86,87
70,3.0,2.0,1404,1404
71,3.0,2.0,1652,1652
72,3.0,2.0,3503,3503
73,2.0,6.0,172,194
74,2.0,6.0,3335,3335
75,2.0,6.0,3368,3378
76,2.0,6.0,3390,3401
77,2.0,6.0,3413,3436
78,2.0,6.0,3512,3522
79,2.0,6.0,4709,4713
80,6.0,2.0,191,191
81,6.0,2.0,640,640
82,6.0,2.0,3335,3335
83,6.0,2.0,3368,3403
84,6.0,2.0,3436,3441
85,6.0,2.0,3506,3511
86,6.0,2.0,4657,4657
87,6.0,2.0,4693,4713
88,1.0,5.0,452,452
89,1.0,5.0,554,568
90,1.0,5.0,592,604
91,1.0,5.0,626,626
92,1.0,5.0,639,661
93,1.0,5.0,693,720
94,1.0,5.0,744,746
95,1.0,5.0,766,769
96,1.0,5.0,782,788
97,1.0,5.0,810,881
98,1.0,5.0,1886,1906
99,1.0,5.0,1923,1959
100,1.0,5.0,1989,2021
101,1.0,5.0,2049,2049
102,1.0,5.0,2096,2096
103,5.0,1.0,452,452
104,5.0,1.0,554,564
105,5.0,1.0,592,592
106,5.0,1.0,604,620
107,5.0,1.0,632,673
108,5.0,1.0,694,720
109,5.0,1.0,744,746
110,5.0,1.0,759,769
111,5.0,1.0,782,784
112,5.0,1.0,810,884
113,5.0,1.0,1884,1910
114,5.0,1.0,1922,1960
115,5.0,1.0,1979,1979
116,5.0,1.0,1992,2021
117,5.0,1.0,2049,2049
118,5.0,1.0,2095,2098
119,3.0,4.0,891,894
120,3.0,4.0,3487,3498
121,4.0,3.0,891,907
122,4.0,3.0,937,945
123,4.0,3.0,3497,3503
124,3.0,5.0,936,936
125,3.0,5.0,984,1006
126,3.0,5.0,1040,1040
127,3.0,5.0,1070,1072
128,3.0,5.0,2070,2070
129,3.0,5.0,3487,3496
130,4.0,5.0,937,944
131,4.0,5.0,2720,2727
132,4.0,5.0,2776,2809
133,4.0,5.0,2832,2954
134,4.0,5.0,2986,2986
135,4.0,5.0,3018,3058
136,4.0,5.0,3441,3541
137,4.0,5.0,3560,3561
138,4.0,5.0,4161,4171
139,5.0,4.0,937,945
140,5.0,4.0,2720,2727
141,5.0,4.0,2788,2809
142,5.0,4.0,2826,2954
143,5.0,4.0,2986,2986
144,5.0,4.0,3014,3029
145,5.0,4.0,3046,3052
146,5.0,4.0,3452,3520
147,5.0,4.0,4164,4218
148,5.0,3.0,938,940
149,5.0,3.0,984,1008
150,5.0,3.0,1020,1072
151,5.0,3.0,2070,2096
152,5.0,3.0,3487,3501
153,10.0,7.0,992,1005
154,10.0,7.0,1021,1021
155,10.0,7.0,1042,1042
156,10.0,7.0,1054,1054
157,10.0,7.0,1153,1161
158,10.0,7.0,1175,1178
159,10.0,7.0,1225,1226
160,10.0,7.0,1248,1249
161,10.0,7.0,1299,1325
162,10.0,7.0,1655,1655
163,10.0,7.0,1848,1854
164,10.0,7.0,1869,1869
165,10.0,7.0,2065,2096
166,10.0,7.0,2116,2140
167,10.0,7.0,2152,2196
168,10.0,7.0,2208,2246
169,10.0,7.0,3576,3578
170,10.0,7.0,3751,3771
171,10.0,7.0,3784,3842
172,10.0,7.0,3958,3966
173,7.0,10.0,996,1005
174,7.0,10.0,1021,1023
175,7.0,10.0,1042,1042
176,7.0,10.0,1054,1054
177,7.0,10.0,1153,1178
178,7.0,10.0,1225,1225
179,7.0,10.0,1245,1249
180,7.0,10.0,1299,1325
181,7.0,10.0,1852,1855
182,7.0,10.0,1869,1869
183,7.0,10.0,2065,2097
184,7.0,10.0,2116,2118
185,7.0,10.0,2140,2140
186,7.0,10.0,2152,2196
187,7.0,10.0,2209,2217
188,7.0,10.0,2230,2249
189,7.0,10.0,3576,3578
190,7.0,10.0,3764,3771
191,7.0,10.0,3786,3817
192,7.0,10.0,3829,3830
193,7.0,10.0,3842,3842
194,7.0,10.0,3857,3874
195,4.0,10.0,1063,1074
196,4.0,10.0,1229,1254
197,4.0,10.0,2792,2816
198,4.0,10.0,2943,2943
199,4.0,10.0,2968,2996
200,4.0,10.0,3012,3079
201,4.0,10.0,3091,3091
202,4.0,10.0,3563,3564
203,4.0,10.0,3764,3774
204,4.0,10.0,3809,3814
205,10.0,4.0,1063,1074
206,10.0,4.0,1232,1232
207,10.0,4.0,1244,1254
208,10.0,4.0,2789,2850
209,10.0,4.0,2919,2922
210,10.0,4.0,2939,2947
211,10.0,4.0,2968,3031
212,10.0,4.0,3061,3062
213,10.0,4.0,3564,3564
214,10.0,4.0,3590,3590
215,10.0,4.0,3757,3774
216,10.0,4.0,3809,3809
217,4.0,7.0,1065,1065
218,4.0,7.0,1084,1106
219,4.0,7.0,1151,1151
220,4.0,7.0,1230,1230
221,4.0,7.0,1249,1252
222,4.0,7.0,2328,2417
223,4.0,7.0,3291,3301
224,4.0,7.0,3319,3320
225,4.0,7.0,3362,3377
226,4.0,7.0,3427,3427
227,4.0,7.0,3440,3466
228,4.0,7.0,3490,3542
229,4.0,7.0,3560,3561
230,4.0,7.0,3589,3591
231,4.0,7.0,3603,3664
232,4.0,7.0,3682,3684
233,4.0,7.0,3758,3795
234,4.0,7.0,3810,3815
235,4.0,7.0,3838,3838
236,7.0,4.0,1065,1065
237,7.0,4.0,1080,1106
238,7.0,4.0,1230,1252
239,7.0,4.0,2315,2329
240,7.0,4.0,2354,2418
241,7.0,4.0,3291,3329
242,7.0,4.0,3344,3407
243,7.0,4.0,3427,3427
244,7.0,4.0,3446,3476
245,7.0,4.0,3490,3542
246,7.0,4.0,3560,3561
247,7.0,4.0,3589,3610
248,7.0,4.0,3624,3684
249,7.0,4.0,3763,3838
250,8.0,2.0,1206,1206
251,8.0,2.0,1237,1247
252,8.0,2.0,1260,1269
253,8.0,2.0,1313,1314
254,8.0,2.0,1335,1338
255,8.0,2.0,1360,1364
256,8.0,2.0,1402,1402
257,8.0,2.0,1623,1626
258,8.0,2.0,4650,4656
259,2.0,8.0,1253,1272
260,2.0,8.0,1313,1313
261,2.0,8.0,1335,1338
262,2.0,8.0,1360,1364
263,2.0,8.0,1623,1628
264,2.0,8.0,4648,4657
265,3.0,8.0,1387,1390
266,3.0,8.0,1453,1463
267,3.0,8.0,1481,1483
268,3.0,8.0,1497,1546
269,3.0,8.0,1572,1595
270,3.0,8.0,1612,1616
271,3.0,8.0,1634,1642
272,3.0,8.0,1889,1892
273,3.0,8.0,1933,1939
