,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,0,0,97,0,0,21,0,4,19
2.0,0,0,27,42,0,0,29,0,0,0
3.0,0,34,0,56,34,57,94,0,2,17
4.0,89,53,90,0,10,0,42,0,31,27
5.0,0,0,25,0,0,53,0,0,0,0
6.0,0,0,66,0,72,0,0,0,0,0
7.0,39,13,60,12,0,0,0,5,10,20
8.0,0,0,0,0,0,0,14,0,46,18
9.0,34,0,2,7,0,0,15,52,0,0
10.0,25,0,35,26,0,0,15,15,0,0
