,id1,id2,start_frame,end_frame
0,2.0,9.0,0,5
1,2.0,9.0,757,758
2,2.0,9.0,1008,1010
3,2.0,9.0,1020,1028
4,2.0,9.0,1042,1052
5,2.0,9.0,1069,1081
6,2.0,9.0,1088,1136
7,7.0,5.0,0,42
8,7.0,5.0,49,51
9,7.0,5.0,792,796
10,7.0,5.0,805,828
11,7.0,5.0,836,846
12,7.0,5.0,868,869
13,7.0,5.0,878,900
14,7.0,5.0,907,917
15,7.0,5.0,931,936
16,7.0,5.0,946,951
17,7.0,5.0,965,976
18,7.0,5.0,985,1020
19,7.0,5.0,1030,1040
20,7.0,5.0,1047,1060
21,7.0,5.0,1067,1098
22,9.0,2.0,0,6
23,9.0,2.0,23,23
24,9.0,2.0,713,713
25,9.0,2.0,757,758
26,9.0,2.0,1008,1028
27,9.0,2.0,1042,1146
28,3.0,2.0,2,9
29,3.0,2.0,20,20
30,3.0,9.0,4,5
31,2.0,3.0,5,9
32,2.0,3.0,20,20
33,9.0,3.0,5,7
34,5.0,7.0,15,51
35,5.0,7.0,792,796
36,5.0,7.0,805,838
37,5.0,7.0,845,846
38,5.0,7.0,868,869
39,5.0,7.0,879,887
40,5.0,7.0,896,900
41,5.0,7.0,917,917
42,5.0,7.0,931,936
43,5.0,7.0,946,951
44,5.0,7.0,964,965
45,5.0,7.0,975,975
46,5.0,7.0,985,1020
47,5.0,7.0,1030,1040
48,5.0,7.0,1049,1052
49,5.0,7.0,1060,1060
50,5.0,7.0,1069,1098
51,7.0,8.0,55,55
52,7.0,8.0,75,75
53,8.0,5.0,63,70
54,8.0,5.0,139,193
55,8.0,5.0,530,533
56,5.0,8.0,66,68
57,5.0,8.0,84,89
58,5.0,8.0,139,191
59,5.0,8.0,530,533
60,8.0,7.0,75,75
61,8.0,9.0,131,144
62,8.0,9.0,157,161
63,8.0,9.0,169,170
64,8.0,9.0,194,196
65,8.0,9.0,205,206
66,8.0,9.0,530,550
67,8.0,9.0,560,562
68,8.0,9.0,569,576
69,8.0,9.0,587,593
70,8.0,9.0,632,633
71,9.0,8.0,132,199
72,9.0,8.0,530,550
73,9.0,8.0,560,562
74,9.0,8.0,570,593
75,9.0,8.0,632,633
76,9.0,8.0,669,671
77,9.0,8.0,712,712
78,9.0,5.0,137,137
79,9.0,5.0,144,162
80,9.0,5.0,169,171
81,9.0,5.0,249,250
82,9.0,5.0,321,325
83,9.0,5.0,334,412
84,9.0,5.0,423,437
85,9.0,5.0,471,481
86,9.0,5.0,492,492
87,9.0,5.0,513,533
88,9.0,5.0,582,585
89,9.0,5.0,659,661
90,5.0,9.0,144,144
91,5.0,9.0,207,209
92,5.0,9.0,321,325
93,5.0,9.0,334,390
94,5.0,9.0,403,412
95,5.0,9.0,423,443
96,5.0,9.0,471,481
97,5.0,9.0,492,492
98,5.0,9.0,505,521
99,5.0,9.0,528,531
100,5.0,9.0,582,583
101,4.0,6.0,172,177
102,4.0,6.0,678,697
103,4.0,6.0,705,713
104,4.0,6.0,721,729
105,4.0,6.0,738,740
106,4.0,6.0,747,756
107,4.0,6.0,795,815
108,4.0,6.0,824,847
109,4.0,6.0,871,891
110,4.0,6.0,898,902
111,3.0,10.0,206,206
112,10.0,3.0,206,206
113,2.0,10.0,216,221
114,7.0,10.0,219,219
115,10.0,7.0,219,220
116,10.0,2.0,221,221
117,7.0,2.0,228,228
118,6.0,1.0,269,273
119,6.0,1.0,292,293
120,6.0,1.0,366,419
121,6.0,1.0,441,452
122,6.0,1.0,664,664
123,6.0,1.0,841,841
124,6.0,1.0,868,872
125,6.0,1.0,882,900
126,6.0,1.0,974,982
127,6.0,1.0,1002,1010
128,6.0,1.0,1018,1042
129,1.0,6.0,292,292
130,1.0,6.0,360,444
131,1.0,6.0,655,655
132,1.0,6.0,839,841
133,1.0,6.0,849,849
134,1.0,6.0,878,880
135,1.0,6.0,900,902
136,1.0,6.0,973,982
137,1.0,6.0,1002,1002
138,1.0,6.0,1009,1042
139,2.0,8.0,370,385
140,2.0,8.0,395,396
141,2.0,8.0,403,405
142,2.0,8.0,433,441
143,2.0,8.0,468,471
144,2.0,8.0,689,689
145,8.0,2.0,370,385
146,8.0,2.0,395,396
147,8.0,2.0,403,405
148,8.0,2.0,433,441
149,8.0,2.0,468,471
150,8.0,2.0,689,689
151,8.0,2.0,704,712
152,4.0,5.0,390,392
153,4.0,5.0,411,411
154,4.0,5.0,422,436
155,4.0,5.0,467,479
156,4.0,5.0,492,493
157,4.0,5.0,505,533
158,4.0,5.0,582,585
159,4.0,5.0,598,598
160,4.0,5.0,617,617
161,4.0,5.0,647,669
162,4.0,5.0,677,690
163,4.0,5.0,697,697
164,4.0,5.0,724,729
165,4.0,5.0,738,784
166,4.0,5.0,795,795
167,4.0,5.0,807,845
168,4.0,5.0,867,868
169,4.0,5.0,877,878
170,4.0,5.0,885,909
171,4.0,9.0,390,390
172,4.0,9.0,423,436
173,4.0,9.0,448,461
174,4.0,9.0,471,478
175,4.0,9.0,492,492
176,4.0,9.0,503,551
177,4.0,9.0,569,585
178,9.0,4.0,390,390
179,9.0,4.0,423,436
180,9.0,4.0,450,461
181,9.0,4.0,471,485
182,9.0,4.0,492,503
183,9.0,4.0,513,514
184,9.0,4.0,522,551
185,9.0,4.0,569,585
186,9.0,4.0,659,661
187,5.0,4.0,391,392
188,5.0,4.0,411,411
189,5.0,4.0,422,436
190,5.0,4.0,467,481
191,5.0,4.0,492,493
192,5.0,4.0,505,521
193,5.0,4.0,529,533
194,5.0,4.0,583,585
195,5.0,4.0,617,617
196,5.0,4.0,644,669
197,5.0,4.0,683,697
198,5.0,4.0,724,729
199,5.0,4.0,738,784
200,5.0,4.0,795,795
201,5.0,4.0,813,846
202,5.0,4.0,867,869
203,5.0,4.0,877,890
204,5.0,4.0,897,901
205,8.0,4.0,530,552
206,8.0,4.0,568,576
207,8.0,4.0,610,611
208,4.0,8.0,532,550
209,4.0,8.0,568,588
210,4.0,8.0,595,595
211,4.0,8.0,602,610
212,1.0,8.0,569,569
213,1.0,8.0,594,612
214,1.0,8.0,619,621
215,1.0,8.0,632,632
216,1.0,8.0,646,658
217,1.0,8.0,665,665
218,1.0,4.0,577,577
219,1.0,4.0,595,611
220,1.0,4.0,619,619
221,1.0,4.0,822,822
222,1.0,4.0,829,839
223,1.0,4.0,853,860
224,1.0,4.0,878,878
225,1.0,4.0,899,906
226,1.0,9.0,584,585
227,1.0,9.0,632,632
228,1.0,9.0,646,650
229,1.0,9.0,660,664
230,8.0,1.0,594,612
231,8.0,1.0,619,620
232,8.0,1.0,632,633
233,8.0,1.0,646,650
234,4.0,1.0,595,610
235,4.0,1.0,822,822
236,4.0,1.0,832,835
237,4.0,1.0,853,860
238,4.0,1.0,878,878
239,4.0,1.0,885,901
240,4.0,1.0,908,908
241,1.0,5.0,601,612
242,1.0,5.0,826,826
243,1.0,5.0,899,910
244,1.0,5.0,948,950
245,1.0,5.0,959,982
246,1.0,5.0,1000,1062
247,1.0,5.0,1096,1096
248,9.0,1.0,632,633
249,9.0,1.0,646,651
250,6.0,9.0,656,667
251,9.0,6.0,656,660
252,9.0,6.0,671,671
253,6.0,8.0,658,666
254,6.0,5.0,668,675
255,6.0,5.0,683,685
256,6.0,5.0,697,697
257,6.0,5.0,740,740
258,6.0,5.0,755,763
259,6.0,5.0,771,773
260,6.0,5.0,808,839
261,6.0,5.0,869,869
262,6.0,5.0,888,901
263,6.0,5.0,964,973
264,6.0,5.0,986,997
265,6.0,5.0,1008,1009
266,6.0,5.0,1019,1042
267,6.0,5.0,1067,1098
268,6.0,4.0,669,671
269,6.0,4.0,683,683
270,6.0,4.0,697,699
271,6.0,4.0,739,739
272,6.0,4.0,749,761
273,6.0,4.0,795,846
274,6.0,4.0,871,873
275,6.0,4.0,882,902
276,1.0,2.0,673,673
277,2.0,1.0,673,673
278,5.0,6.0,681,697
279,5.0,6.0,712,712
280,5.0,6.0,724,740
281,5.0,6.0,747,764
282,5.0,6.0,814,817
283,5.0,6.0,828,840
284,5.0,6.0,869,869
285,5.0,6.0,877,879
286,5.0,6.0,887,892
287,5.0,6.0,964,965
288,5.0,6.0,975,975
289,5.0,6.0,982,997
290,5.0,6.0,1008,1042
291,5.0,6.0,1066,1098
292,6.0,7.0,797,807
293,6.0,7.0,830,830
