,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
1.0,0,190,154,213,0,0,144,0
2.0,199,0,144,43,3,1,105,5
3.0,144,125,0,54,0,38,29,52
4.0,198,35,71,0,0,0,122,9
5.0,0,0,0,0,0,0,33,0
6.0,0,53,56,0,0,0,196,85
7.0,108,76,38,103,58,194,0,7
8.0,0,3,72,13,0,85,4,0
