,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
1.0,0,23,166,51,260,225,29,173,65,0
2.0,4,0,5,160,89,87,128,46,0,28
3.0,181,5,0,16,39,234,181,196,86,102
4.0,58,196,33,0,329,23,345,67,2,181
5.0,293,78,123,316,0,309,61,130,44,255
6.0,241,73,258,19,256,0,9,5,14,0
7.0,49,171,111,480,78,10,0,244,54,254
8.0,167,45,209,71,157,0,298,0,36,113
9.0,32,24,32,0,62,35,61,28,0,151
10.0,2,33,113,186,236,0,303,120,224,0
